ν,LD-Alanina No Magnetizada Irradiada Petri,LD-Alanina No Magnetizada  Eppendorf,LD-Alanina Magnetizada Irradiada Petri,LD-Alanina Magnetizada  Eppendorf,LD-Alanina Irradiada No Magnetizada Eppendorf,LD-Alanina Irradiada Magnetizada Eppendorf,LD-Alanina  No Magnetizada Petri,LD-Alanina  Magnetizada Petri,L-Alanina No Magnetizada Irradiada Petri,L-Alanina No Magnetizada  Eppendorf,L-Alanina Magnetizada Petri,L-Alanina Magnetizada Irradiada Petri,L-Alanina Magnetizada Eppendorf,L-Alanina Irradiada No Magnetizada Eppendorf,L-Alanina Irradiada  Magnetizada Eppendorf,L-Alanina  No Magnetizada Petri,D-Alanina No Magnetizada Irradiada Petri,D-Alanina No Magnetizada Eppendorf,D-Alanina Magnetizada Irradiada Petri,D-Alanina Magnetizada Eppendorf,D-Alanina Irradiada No Magnetizada Eppendorf,D-Alanina Irradiada Magnetizada Eppendorf,D-Alanina  No Magnetizada Petri,D-Alanina  Magnetizada Petri
2058.0,99.204985,96.045562,91.687395,96.166422,92.727506,93.906334,91.840904,93.875093,91.949757,93.676239,88.161953,93.821408,95.70739,94.104166,94.284561,97.875754,93.667881,95.713738,94.805976,95.750718,92.504872,96.443401,94.880104,94.822248
2057.0,99.163308,95.994899,91.673495,96.081018,92.693037,93.852004,91.795445,93.831933,92.05383,93.745478,88.209392,93.878372,95.731793,94.189419,94.373439,97.864422,93.712783,95.734874,94.845816,95.783488,92.625903,96.478511,94.921209,94.785361
2056.0,99.153465,95.950436,91.671836,96.026202,92.667293,93.798153,91.743022,93.797904,92.160622,93.818266,88.268147,93.944176,95.773817,94.267273,94.472946,97.850554,93.772157,95.754558,94.868476,95.819543,92.74273,96.508342,94.9744,94.765835
2055.0,99.174144,95.910817,91.678955,96.025018,92.651608,93.756917,91.6969,93.78389,92.284303,93.899652,88.345177,94.038225,95.827442,94.341929,94.576064,97.85317,93.846618,95.787902,94.903959,95.871578,92.862767,96.54115,95.045086,94.782322
2054.0,99.191849,95.855107,91.660849,96.039419,92.614693,93.700657,91.63452,93.759614,92.387985,93.961289,88.414657,94.132848,95.852478,94.393505,94.64262,97.863952,93.888523,95.824229,94.960576,95.921135,92.960677,96.570406,95.103657,94.806607
2053.0,99.173926,95.776974,91.603123,96.015824,92.537167,93.61402,91.537059,93.7044,92.441399,93.981256,88.454288,94.187668,95.825168,94.408493,94.654665,97.857631,93.873672,95.845978,95.023093,95.942115,93.016498,96.585436,95.123961,94.793852
2052.0,99.121659,95.712788,91.548647,95.952856,92.44669,93.527683,91.430642,93.648478,92.476276,93.985071,88.485628,94.203732,95.778364,94.405216,94.64592,97.831708,93.850387,95.859392,95.084594,95.944105,93.04826,96.587232,95.123046,94.745736
2051.0,99.069091,95.712417,91.56132,95.902239,92.394202,93.485069,91.363965,93.638114,92.549037,94.021179,88.551883,94.22508,95.771381,94.413697,94.659339,97.815114,93.88791,95.886206,95.154965,95.966277,93.08869,96.587523,95.142579,94.712903
2050.0,99.051409,95.784354,91.664139,95.911555,92.412035,93.501835,91.36503,93.681862,92.672083,94.108303,88.667212,94.295834,95.832522,94.448306,94.70374,97.835056,94.001495,95.932833,95.235034,96.03068,93.151058,96.598758,95.203065,94.735686
2049.0,99.073509,95.885925,91.822788,95.983345,92.500999,93.568346,91.43493,93.754837,92.812746,94.225021,88.808716,94.425378,95.942677,94.511781,94.767283,97.890118,94.150764,95.987278,95.306118,96.121786,93.233204,96.628281,95.291526,94.806225
2048.0,99.109044,95.972316,91.978674,96.085867,92.636392,93.666038,91.55962,93.839092,92.94362,94.340152,88.949328,94.582667,96.062644,94.60358,94.844384,97.959723,94.291184,96.042108,95.355849,96.213043,93.331376,96.673811,95.382601,94.891228
2047.0,99.132382,96.037734,92.088034,96.18498,92.776096,93.768242,91.707763,93.930243,93.058886,94.433226,89.074241,94.712828,96.160062,94.706071,94.925487,98.024109,94.399286,96.098853,95.394602,96.291733,93.429844,96.721349,95.453217,94.966643
2046.0,99.145902,96.099968,92.143031,96.26032,92.882361,93.849398,91.840169,94.015369,93.152669,94.495768,89.172267,94.770226,96.219184,94.784511,94.987385,98.066749,94.467212,96.151252,95.434708,96.353027,93.500343,96.756062,95.487235,95.020329
2045.0,99.171797,96.165671,92.174528,96.308684,92.951375,93.909249,91.946214,94.077624,93.217557,94.536817,89.241739,94.753975,96.246695,94.822126,95.020057,98.076981,94.509175,96.186797,95.471393,96.394527,93.535318,96.778213,95.489151,95.048108
2044.0,99.221688,96.222763,92.224385,96.34123,93.009362,93.96849,92.051974,94.11874,93.255128,94.576791,89.301631,94.707799,96.263174,94.836873,95.039514,98.063662,94.558134,96.204918,95.493293,96.423037,93.56009,96.799626,95.484857,95.061137
2043.0,99.2801,96.254772,92.301242,96.367529,93.073857,94.033768,92.172879,94.153913,93.262996,94.616103,89.371523,94.6744,96.273882,94.846812,95.054011,98.051035,94.625998,96.21494,95.49725,96.445588,93.592296,96.823312,95.489568,95.078043
2042.0,99.318269,96.256593,92.377837,96.381872,93.13926,94.091724,92.282283,94.190927,93.228801,94.626243,89.44599,94.661069,96.261247,94.842088,95.044583,98.050766,94.683476,96.217828,95.486608,96.451593,93.614288,96.838424,95.487525,95.102343
2041.0,99.319782,96.243688,92.437356,96.374547,93.203095,94.139781,92.34725,94.229972,93.157113,94.589831,89.508669,94.655671,96.220183,94.808686,94.997874,98.050321,94.699183,96.206126,95.466519,96.424286,93.605818,96.837023,95.459509,95.120615
2040.0,99.289741,96.244515,92.496259,96.350816,93.275847,94.190265,92.369482,94.271759,93.076081,94.526781,89.560202,94.65212,96.178638,94.754922,94.930019,98.035209,94.672995,96.178346,95.443922,96.36983,93.576769,96.821961,95.411918,95.122065
2039.0,99.241653,96.275047,92.569141,96.325694,93.356502,94.241456,92.370292,94.311976,92.99758,94.459947,89.609841,94.644196,96.160373,94.695508,94.860685,98.007833,94.610669,96.139481,95.423223,96.313364,93.544915,96.796276,95.359106,95.106311
2038.0,99.185696,96.324075,92.642663,96.308145,93.430392,94.282785,92.366725,94.343844,92.905205,94.385793,89.653431,94.61725,96.150278,94.635663,94.79513,97.977595,94.505658,96.094996,95.40359,96.267829,93.509562,96.761818,95.301136,95.078511
2037.0,99.134708,96.369768,92.703566,96.305294,93.501826,94.332249,92.385306,94.378982,92.803345,94.306696,89.685691,94.568746,96.124213,94.588041,94.745422,97.949221,94.379497,96.058187,95.388595,96.22863,93.470541,96.731614,95.244675,95.052782
2036.0,99.111802,96.405139,92.763992,96.332533,93.595287,94.423377,92.462794,94.444913,92.738714,94.260652,89.721863,94.52087,96.095632,94.575432,94.731251,97.929446,94.300303,96.0508,95.391159,96.197597,93.444297,96.723534,95.223003,95.049466
2035.0,99.138864,96.440232,92.836691,96.399692,93.711454,94.546032,92.603523,94.546571,92.743011,94.280727,89.78021,94.493905,96.101838,94.597093,94.743197,97.928733,94.315802,96.077965,95.415946,96.188982,93.436559,96.735472,95.263268,95.070685
2034.0,99.21493,96.486221,92.911401,96.490889,93.817592,94.648722,92.763637,94.65146,92.789822,94.345322,89.852193,94.484412,96.154911,94.621545,94.745647,97.944307,94.394731,96.112975,95.44379,96.20773,93.426722,96.746436,95.347153,95.090403
2033.0,99.310676,96.545197,92.977371,96.574879,93.8964,94.712862,92.899209,94.726501,92.836068,94.402934,89.914579,94.484956,96.233433,94.630631,94.733906,97.955182,94.47119,96.125234,95.450197,96.240047,93.403398,96.748023,95.42975,95.086368
2032.0,99.386669,96.607444,93.040448,96.633471,93.966245,94.772201,92.999514,94.765977,92.868488,94.430079,89.961756,94.500673,96.310523,94.639606,94.745464,97.947783,94.518672,96.113712,95.436424,96.269493,93.386655,96.752758,95.484935,95.06704
2031.0,99.415488,96.653722,93.096885,96.667679,94.03729,94.843219,93.059729,94.773581,92.884506,94.436657,90.005493,94.528525,96.363151,94.658677,94.797423,97.935928,94.545524,96.096796,95.429217,96.289549,93.393152,96.765319,95.511609,95.051746
2030.0,99.393195,96.673072,93.125278,96.686831,94.090025,94.894666,93.069902,94.753427,92.878258,94.439131,90.057675,94.548667,96.37079,94.674296,94.86149,97.944965,94.557816,96.086051,95.455725,96.303086,93.412062,96.772048,95.517875,95.0492
2029.0,99.344986,96.684654,93.130239,96.709315,94.115803,94.908656,93.055442,94.735156,92.880833,94.461003,90.132393,94.561252,96.341713,94.686868,94.919644,97.986136,94.575595,96.090651,95.528333,96.323841,93.437594,96.770195,95.527358,95.073475
2028.0,99.316461,96.723997,93.158303,96.759245,94.137348,94.916432,93.073824,94.765206,92.961895,94.534183,90.243918,94.606435,96.329298,94.725226,94.996499,98.052954,94.650975,96.128267,95.641835,96.370351,93.491354,96.782618,95.578387,95.147266
2027.0,99.338328,96.79745,93.238314,96.837183,94.170613,94.947799,93.138693,94.848929,93.145811,94.664905,90.380086,94.718677,96.383745,94.801463,95.113019,98.130177,94.813872,96.205743,95.771089,96.44168,93.589282,96.8286,95.683956,95.261436
2026.0,99.392097,96.87023,93.3363,96.904087,94.204158,94.993571,93.195186,94.936565,93.36703,94.815368,90.498041,94.877532,96.491039,94.890135,95.252229,98.196864,95.016192,96.299757,95.880782,96.510017,93.716187,96.898798,95.805793,95.361623
2025.0,99.425376,96.910768,93.401023,96.919567,94.232338,95.042161,93.201329,94.989605,93.548799,94.945484,90.571778,95.02673,96.58866,94.974282,95.392673,98.23343,95.174238,96.380868,95.95381,96.557642,93.854785,96.971345,95.893329,95.409697
2024.0,99.411754,96.928028,93.431283,96.894325,94.269403,95.105829,93.186547,95.026898,93.690786,95.055114,90.627887,95.130896,96.641721,95.074019,95.534976,98.239638,95.260685,96.449354,96.007551,96.610946,94.010589,97.035954,95.939991,95.435341
2023.0,99.383216,96.949408,93.46647,96.879726,94.316318,95.185088,93.196761,95.080984,93.837131,95.16317,90.710741,95.195784,96.676395,95.204,95.674068,98.239103,95.32127,96.525242,96.072327,96.709995,94.185865,97.091274,95.981949,95.491319
2022.0,99.390896,96.982604,93.530751,96.908375,94.353986,95.250201,93.232813,95.146877,93.997892,95.272117,90.830312,95.248394,96.738386,95.339961,95.787402,98.258431,95.412735,96.61151,96.161315,96.849099,94.35745,97.136127,96.055819,95.581125
2021.0,99.445464,97.017995,93.615654,96.964972,94.380933,95.281761,93.280245,95.204613,94.153453,95.381436,90.964665,95.31669,96.844486,95.454114,95.873238,98.306978,95.55415,96.689921,96.266951,96.973014,94.502384,97.175987,96.174669,95.666831
2020.0,99.509551,97.050869,93.699808,97.011042,94.415441,95.291536,93.34952,95.258234,94.303924,95.506701,91.089702,95.410945,96.976084,95.55015,95.959361,98.376452,95.720929,96.748805,96.370024,97.033262,94.62051,97.221842,96.325261,95.725616
2019.0,99.540383,97.081118,93.760114,97.018357,94.45038,95.285909,93.44333,95.317389,94.459467,95.649471,91.182273,95.50756,97.098341,95.63676,96.052887,98.446827,95.858248,96.79456,96.444419,97.029106,94.714609,97.271045,96.468515,95.761001
2018.0,99.523145,97.102539,93.778052,96.980882,94.454755,95.252595,93.524369,95.365469,94.599932,95.770079,91.218951,95.567974,97.180176,95.701488,96.125044,98.487573,95.916572,96.838102,96.473574,96.996212,94.779353,97.304712,96.558999,95.776885
2017.0,99.470655,97.10849,93.759674,96.917242,94.435646,95.202991,93.559988,95.379788,94.691636,95.826184,91.206596,95.588135,97.212238,95.740359,96.166633,98.471747,95.902995,96.884633,96.476976,96.976682,94.82887,97.314812,96.585767,95.778257
2016.0,99.41059,97.098597,93.738372,96.862886,94.444969,95.180158,93.565449,95.36485,94.733136,95.823115,91.196624,95.607823,97.210854,95.779971,96.21138,98.405024,95.881526,96.932384,96.4976,96.996161,94.898293,97.317121,96.581274,95.78108
2015.0,99.373248,97.071922,93.741535,96.84293,94.50199,95.201527,93.564302,95.338542,94.747758,95.796405,91.237291,95.658109,97.197637,95.838585,96.27866,98.330845,95.901294,96.971888,96.548289,97.050217,94.994745,97.326049,96.576489,95.789701
2014.0,99.375802,97.031333,93.76942,96.854097,94.561353,95.236626,93.547355,95.308681,94.749811,95.769675,91.328846,95.730321,97.183724,95.896429,96.342129,98.2963,95.953738,96.995166,96.598866,97.1109,95.081836,97.335138,96.573862,95.787484
2013.0,99.409051,97.00083,93.811373,96.879871,94.58032,95.257397,93.510995,95.287536,94.751058,95.758964,91.444003,95.808718,97.178991,95.930165,96.379557,98.314899,96.013889,97.012396,96.630742,97.153558,95.13273,97.333407,96.575117,95.779268
2012.0,99.444604,97.011714,93.857406,96.911699,94.572405,95.269614,93.492425,95.300321,94.776037,95.78669,91.565343,95.895325,97.196893,95.947374,96.408543,98.36035,96.081679,97.043341,96.669766,97.173956,95.165518,97.324212,96.598161,95.811162
2011.0,99.460162,97.059951,93.888259,96.943642,94.574191,95.283919,93.524283,95.351873,94.838696,95.856588,91.681125,95.982884,97.237379,95.965685,96.450314,98.391648,96.158008,97.083837,96.738703,97.177637,95.207978,97.319433,96.646503,95.910506
2010.0,99.456322,97.106493,93.88724,96.962371,94.602558,95.300613,93.592276,95.410089,94.925674,95.939976,91.774454,96.042171,97.284659,95.988784,96.502929,98.387738,96.22246,97.104708,96.809209,97.172439,95.262629,97.331042,96.696087,96.035833
2009.0,99.453996,97.136189,93.878397,96.967908,94.665985,95.337492,93.679396,95.450593,95.028862,96.019068,91.852138,96.07012,97.338512,96.023837,96.571443,98.36962,96.273475,97.101689,96.842463,97.18556,95.327673,97.37393,96.73735,96.130005
2008.0,99.480849,97.185579,93.920304,96.995184,94.771303,95.423225,93.811332,95.495842,95.167797,96.118985,91.961076,96.118861,97.42691,96.087761,96.674377,98.387967,96.355633,97.120673,96.85854,97.260963,95.414205,97.455231,96.799132,96.197313
2007.0,99.549958,97.284128,94.036534,97.081065,94.892648,95.542297,94.003611,95.578628,95.347402,96.25972,92.13455,96.234513,97.561688,96.172172,96.792197,98.473592,96.499003,97.203077,96.916092,97.40643,95.515527,97.551541,96.900318,96.275288
2006.0,99.637402,97.397011,94.178901,97.207264,94.975071,95.632678,94.194182,95.684294,95.518309,96.401412,92.337288,96.388108,97.698679,96.235922,96.86016,98.599164,96.656369,97.322879,97.02667,97.556713,95.592161,97.61834,97.006088,96.352572
2005.0,99.689136,97.463039,94.281352,97.305095,94.997107,95.659734,94.290737,95.762285,95.615261,96.481198,92.500659,96.504372,97.772327,96.256514,96.84511,98.702724,96.747253,97.409998,97.13372,97.623849,95.615363,97.634229,97.063926,96.379302
2004.0,99.669005,97.470087,94.32608,97.326709,94.993628,95.649918,94.272518,95.783454,95.620192,96.487044,92.598821,96.541278,97.762034,96.256769,96.785603,98.74771,96.747539,97.425146,97.182536,97.584164,95.59824,97.618026,97.060684,96.349152
2003.0,99.598452,97.457036,94.338729,97.288757,94.999878,95.637755,94.198654,95.761279,95.564502,96.458106,92.65804,96.51096,97.700147,96.262291,96.731689,98.744495,96.699078,97.385311,97.176682,97.493635,95.567288,97.595633,97.01957,96.313142
2002.0,99.534817,97.456951,94.348296,97.242982,95.014084,95.628432,94.134761,95.72948,95.493161,96.431281,92.708748,96.447513,97.628906,96.269821,96.692888,98.719153,96.653,97.330266,97.159318,97.427517,95.537335,97.573012,96.968948,96.315648
2001.0,99.51167,97.46929,94.372753,97.22533,95.026828,95.62424,94.107091,95.716037,95.444909,96.419226,92.762001,96.388046,97.573529,96.271683,96.66476,98.685124,96.635253,97.289988,97.16446,97.422688,95.524339,97.548352,96.935394,96.357569
2000.0,99.51261,97.477184,94.417518,97.236009,95.046622,95.641035,94.108442,95.726269,95.43659,96.420865,92.818539,96.362791,97.543547,96.275487,96.657241,98.646222,96.644308,97.27508,97.188736,97.462438,95.544836,97.527474,96.93506,96.414837
1999.0,99.501651,97.466428,94.465352,97.25241,95.076824,95.678314,94.114592,95.737798,95.445446,96.421516,92.871339,96.37068,97.533334,96.280678,96.670491,98.60568,96.652786,97.273431,97.197573,97.495899,95.585394,97.514997,96.947326,96.458863
1998.0,99.464406,97.430034,94.48373,97.249299,95.102815,95.709432,94.103291,95.724715,95.428857,96.395322,92.905845,96.373802,97.521181,96.267891,96.680657,98.564049,96.626444,97.259007,97.158674,97.477654,95.605577,97.506789,96.923645,96.464727
1997.0,99.414827,97.375246,94.460446,97.217613,95.121656,95.720568,94.080608,95.693277,95.37589,96.333263,92.917115,96.338621,97.487333,96.232171,96.675232,98.521727,96.565451,97.220499,97.077872,97.407839,95.589339,97.501297,96.84775,96.431561
1996.0,99.377009,97.325661,94.421073,97.174677,95.148872,95.725572,94.07936,95.677046,95.318828,96.260918,92.920128,96.274878,97.437191,96.19591,96.670481,98.489513,96.512894,97.177885,97.000516,97.332796,95.561074,97.502348,96.766008,96.392278
1995.0,99.369719,97.304333,94.401728,97.15337,95.179697,95.729859,94.118619,95.695432,95.288201,96.211721,92.93282,96.218979,97.399143,96.171104,96.674303,98.484593,96.504917,97.1615,96.97293,97.296674,95.537152,97.503284,96.737207,96.379981
1994.0,99.397779,97.317149,94.421436,97.175674,95.181789,95.718208,94.181244,95.740696,95.288575,96.198289,92.964958,96.196427,97.402227,96.141359,96.667531,98.510378,96.532966,97.18323,97.009454,97.302451,95.501509,97.486509,96.774274,96.395544
1993.0,99.444977,97.356467,94.484535,97.235206,95.148693,95.694764,94.241601,95.80751,95.322762,96.222475,93.031911,96.215413,97.457914,96.099462,96.642076,98.551684,96.569679,97.235404,97.092188,97.327257,95.450302,97.449803,96.849442,96.428027
1992.0,99.481586,97.410285,94.582062,97.303963,95.12444,95.694307,94.292862,95.903109,95.394976,96.287171,93.150578,96.273027,97.549633,96.069524,96.621773,98.596374,96.605868,97.302626,97.183232,97.357577,95.419451,97.416886,96.929986,96.485219
1991.0,99.490205,97.461056,94.680118,97.355081,95.147053,95.731215,94.33136,96.015418,95.473069,96.374168,93.300832,96.345315,97.633799,96.069696,96.622371,98.646725,96.638542,97.36203,97.235918,97.390486,95.436145,97.409607,96.989043,96.568227
1990.0,99.47801,97.488361,94.733753,97.377677,95.203417,95.776926,94.340644,96.100693,95.494557,96.433723,93.418745,96.389351,97.664415,96.087222,96.628621,98.696491,96.647561,97.384533,97.217736,97.41277,95.47884,97.426629,97.005047,96.632505
1989.0,99.458548,97.48515,94.728062,97.37362,95.264023,95.807535,94.316352,96.12248,95.437494,96.426453,93.456007,96.378378,97.627927,96.111012,96.630681,98.715075,96.616641,97.355102,97.137264,97.406187,95.514195,97.457835,96.978182,96.6207
1988.0,99.434028,97.463237,94.68807,97.346626,95.319899,95.831489,94.284548,96.083588,95.350206,96.363503,93.42889,96.325126,97.550483,96.14973,96.640311,98.676398,96.560783,97.289218,97.036846,97.371066,95.536753,97.496383,96.932083,96.532586
1987.0,99.40348,97.435905,94.640538,97.29725,95.363497,95.854379,94.27147,96.010452,95.289426,96.286134,93.388737,96.258556,97.468123,96.198004,96.653396,98.595579,96.507336,97.219115,96.949505,97.325113,95.549409,97.528087,96.881717,96.429206
1986.0,99.375464,97.406277,94.588957,97.229299,95.375301,95.860023,94.272079,95.928752,95.26192,96.220667,93.363552,96.196016,97.399329,96.225033,96.641776,98.516726,96.464065,97.168534,96.877971,97.280732,95.543608,97.534679,96.820014,96.369995
1985.0,99.358654,97.37743,94.535066,97.157983,95.355724,95.846471,94.265914,95.862151,95.245664,96.171483,93.349642,96.150585,97.347087,96.220154,96.603319,98.465655,96.423463,97.144915,96.820653,97.238256,95.525365,97.521019,96.750367,96.371004
1984.0,99.347368,97.357321,94.496231,97.104564,95.333204,95.838476,94.246315,95.825872,95.230725,96.139392,93.339848,96.139706,97.308355,96.210681,96.573975,98.431579,96.379246,97.142812,96.791052,97.19789,95.523699,97.514876,96.702665,96.414898
1983.0,99.332172,97.345416,94.48354,97.080372,95.316999,95.841088,94.220227,95.808122,95.214731,96.123578,93.33406,96.164207,97.27351,96.209684,96.566835,98.397272,96.323045,97.146078,96.795588,97.164995,95.543638,97.524483,96.694606,96.46959
1982.0,99.32143,97.331924,94.486191,97.082072,95.283294,95.824307,94.202081,95.784938,95.193834,96.118978,93.337442,96.200017,97.236706,96.189751,96.549023,98.370824,96.251443,97.140821,96.816914,97.147779,95.547644,97.522348,96.706317,96.502133
1981.0,99.33508,97.320224,94.495945,97.104068,95.23443,95.780426,94.219392,95.764685,95.185641,96.130544,93.36941,96.232202,97.218899,96.139425,96.508888,98.378917,96.197081,97.136001,96.840618,97.159476,95.515625,97.491631,96.718668,96.506838
