ν	LD-Alanina No Magnetizada Irradiada Petri	LD-Alanina Magnetizada Irradiada Petri	LD-Alanina  No Magnetizada Petri	LD-Alanina  Magnetizada Petri	L-Alanina No Magnetizada Irradiada Petri	L-Alanina Magnetizada Petri	L-Alanina Magnetizada Irradiada Petri	L-Alanina  No Magnetizada Petri	D-Alanina No Magnetizada Irradiada Petri	D-Alanina Magnetizada Irradiada Petri	D-Alanina  No Magnetizada Petri	D-Alanina  Magnetizada Petri
3164.0	99.819923	92.912737	91.894865	93.402539	89.813257	74.077876	93.344825	98.424671	91.365698	93.652223	93.393191	83.396877
3163.0	99.810482	92.830597	91.80709	93.330596	89.699146	73.83436	93.265107	98.401981	91.253945	93.564397	93.319932	83.271182
3162.0	99.802283	92.739603	91.727451	93.257687	89.577855	73.60305	93.176638	98.36677	91.139156	93.480944	93.241197	83.155807
3161.0	99.798587	92.650329	91.655939	93.183457	89.450599	73.382366	93.085386	98.324918	91.026126	93.408004	93.155292	83.054388
3160.0	99.795428	92.571772	91.584516	93.106962	89.321034	73.171793	92.995125	98.284656	90.919589	93.338487	93.061082	82.96443
3159.0	99.783653	92.503081	91.502735	93.027336	89.190733	72.971596	92.905069	98.251301	90.819944	93.258285	92.958626	82.879304
3158.0	99.75733	92.434551	91.406112	92.944494	89.057984	72.780706	92.81268	98.223671	90.722318	93.15869	92.849311	82.794509
3157.0	99.722059	92.359443	91.301332	92.861854	88.92301	72.598716	92.719531	98.197971	90.622111	93.04501	92.738205	82.713591
3156.0	99.693052	92.281804	91.201334	92.785952	88.78995	72.429399	92.631154	98.173802	90.519104	92.932792	92.633675	82.646293
3155.0	99.681941	92.209488	91.112876	92.719446	88.660124	72.278835	92.54857	98.152782	90.413708	92.833659	92.540265	82.598801
3154.0	99.685812	92.142126	91.030294	92.655361	88.527001	72.149395	92.46327	98.132463	90.302396	92.745063	92.452762	82.56729
3153.0	99.691574	92.070209	90.943318	92.582067	88.382628	72.037663	92.365317	98.106929	90.181271	92.655158	92.360897	82.543457
3152.0	99.690521	91.985464	90.848702	92.494654	88.227307	71.938786	92.255421	98.074586	90.052697	92.555941	92.259457	82.52466
3151.0	99.685399	91.888684	90.750697	92.399015	88.068629	71.851109	92.144394	98.040664	89.923917	92.448526	92.150629	82.514829
3150.0	99.683045	91.787011	90.651502	92.304204	87.911946	71.775859	92.040308	98.009679	89.799173	92.33694	92.037599	82.516146
3149.0	99.684407	91.686157	90.546158	92.213034	87.755827	71.714061	91.940372	97.979398	89.676624	92.222134	91.9206	82.524901
3148.0	99.684573	91.586398	90.428709	92.121289	87.596848	71.665778	91.836781	97.945661	89.552995	92.104204	91.800111	82.537528
3147.0	99.67999	91.484878	90.300581	92.024512	87.435448	71.632614	91.727002	97.910264	89.427835	91.986769	91.679927	82.557198
3146.0	99.672012	91.380418	90.16979	91.923402	87.276114	71.61968	91.615888	97.879768	89.30241	91.875211	91.564685	82.591104
3145.0	99.663712	91.27524	90.041545	91.821814	87.123337	71.633266	91.509768	97.857184	89.177248	91.770906	91.455814	82.642405
3144.0	99.656064	91.171363	89.911242	91.72024	86.977407	71.675437	91.411098	97.83823	89.052266	91.669426	91.350731	82.707313
3143.0	99.648017	91.065903	89.76856	91.613098	86.833023	71.741354	91.317941	97.816014	88.927788	91.56498	91.244426	82.779871
3142.0	99.638701	90.951724	89.608808	91.493729	86.682777	71.82306	91.226028	97.786871	88.804237	91.455782	91.131427	82.857768
3141.0	99.628517	90.823564	89.438759	91.361132	86.523597	71.916044	91.130692	97.75125	88.681404	91.344698	91.008711	82.943444
3140.0	99.618446	90.682726	89.269795	91.219945	86.359349	72.021311	91.028242	97.711516	88.558394	91.234967	90.878753	83.040711
3139.0	99.608677	90.535637	89.10621	91.074249	86.19597	72.141145	90.916751	97.670447	88.433832	91.125848	90.748814	83.150381
3138.0	99.598101	90.388803	88.942033	90.923926	86.034985	72.274266	90.79611	97.630825	88.30635	91.013149	90.625588	83.268335
3137.0	99.585837	90.244809	88.768619	90.767842	85.873376	72.416232	90.667922	97.594831	88.17578	90.894359	90.510074	83.387988
3136.0	99.573606	90.101214	88.582738	90.608149	85.708753	72.564327	90.535997	97.563359	88.043768	90.772474	90.397792	83.505627
3135.0	99.565281	89.952595	88.387167	90.449299	85.542117	72.721082	90.406378	97.535831	87.912245	90.653579	90.283238	83.623353
3134.0	99.562253	89.795079	88.186272	90.293234	85.375035	72.892157	90.284594	97.510166	87.780755	90.540321	90.163254	83.745947
3133.0	99.559424	89.629392	87.982165	90.136494	85.205745	73.08028	90.170597	97.482587	87.645319	90.428111	90.036304	83.87494
3132.0	99.54813	89.458426	87.773161	89.971862	85.02939	73.281557	90.056712	97.448186	87.500192	90.308012	89.900206	84.006937
3131.0	99.524674	89.282269	87.554995	89.793167	84.842208	73.488674	89.933256	97.403526	87.341722	90.173711	89.752649	84.138041
3130.0	99.495127	89.097926	87.325256	89.600073	84.645137	73.697885	89.79767	97.350604	87.17176	90.026529	89.594684	84.268467
3129.0	99.470076	88.904212	87.087028	89.398842	84.442885	73.911493	89.656748	97.298334	86.997246	89.874379	89.432044	84.401371
3128.0	99.454624	88.704413	86.84581	89.197321	84.239534	74.132523	89.51869	97.257645	86.825137	89.725637	89.270814	84.537664
3127.0	99.444737	88.502939	86.602062	88.998354	84.035775	74.358234	89.384472	97.232171	86.657074	89.583079	89.111698	84.673665
3126.0	99.433483	88.300846	86.349658	88.798309	83.830371	74.580787	89.248474	97.213305	86.489216	89.442629	88.949936	84.804529
3125.0	99.418683	88.095128	86.08321	88.590997	83.621754	74.793795	89.10538	97.185896	86.316152	89.296709	88.780548	84.928786
3124.0	99.402472	87.880795	85.804593	88.37139	83.405865	74.99617	88.953189	97.139717	86.133313	89.13823	88.601811	85.048207
3123.0	99.384894	87.653858	85.520693	88.137415	83.174565	75.189915	88.790762	97.076071	85.937168	88.963247	88.414268	85.164013
3122.0	99.362313	87.415328	85.237127	87.892656	82.921017	75.377314	88.617234	97.005168	85.727302	88.773202	88.219489	85.275361
3121.0	99.333849	87.173437	84.955869	87.647703	82.647697	75.561795	88.4349	96.938741	85.509358	88.575472	88.020479	85.38216
3120.0	99.305856	86.938961	84.676023	87.413677	82.365546	75.748734	88.248589	96.883254	85.292078	88.378836	87.819906	85.487308
3119.0	99.286142	86.715897	84.393708	87.191183	82.083291	75.941823	88.059925	96.836221	85.078555	88.185874	87.615875	85.59413
3118.0	99.27478	86.497527	84.10292	86.968258	81.799368	76.138309	87.865087	96.788155	84.861828	87.990762	87.401656	85.702107
3117.0	99.264109	86.272605	83.800155	86.732156	81.505195	76.330013	87.660401	96.730767	84.631018	87.786171	87.171637	85.807056
3116.0	99.247892	86.034341	83.488574	86.481361	81.19376	76.51036	87.447261	96.664557	84.380636	87.570828	86.926009	85.90607
3115.0	99.227266	85.783428	83.176072	86.224067	80.863514	76.680048	87.228724	96.596706	84.113005	87.347941	86.668484	86.000986
3114.0	99.207334	85.525708	82.869582	85.968184	80.516848	76.845719	87.004035	96.531486	83.834313	87.117602	86.402122	86.096019
3113.0	99.19161	85.26938	82.572152	85.716911	80.158275	77.014108	86.770722	96.465778	83.550994	86.874882	86.129676	86.192881
3112.0	99.181208	85.022277	82.283675	85.471768	79.793335	77.187729	86.530953	96.394876	83.267986	86.616681	85.855251	86.28945
3111.0	99.1756	84.787969	82.001754	85.234132	79.426152	77.364687	86.291253	96.31881	82.986744	86.347568	85.581371	86.383182
3110.0	99.170896	84.563367	81.722143	85.002728	79.056782	77.540702	86.054946	96.24019	82.70435	86.076393	85.304986	86.474483
3109.0	99.159838	84.34111	81.440875	84.773616	78.681769	77.710981	85.817993	96.158924	82.416441	85.808253	85.020013	86.565741
3108.0	99.137615	84.11506	81.157214	84.544667	78.298241	77.87173	85.573807	96.073343	82.121545	85.54192	84.72513	86.657597
3107.0	99.107638	83.884256	80.873996	84.317815	77.908066	78.021769	85.320363	95.985456	81.822119	85.274659	84.427329	86.747512
3106.0	99.078985	83.652698	80.59463	84.095189	77.517944	78.163375	85.061412	95.901146	81.52207	85.006963	84.136695	86.832521
3105.0	99.058334	83.425314	80.319449	83.874642	77.134256	78.300421	84.802535	95.824693	81.224336	84.741347	83.857721	86.911817
3104.0	99.046218	83.202877	80.044726	83.65133	76.757095	78.434367	84.547836	95.755958	80.930132	84.478085	83.585529	86.985235
3103.0	99.039696	82.980577	79.765518	83.423512	76.380646	78.561886	84.299339	95.693282	80.639123	84.214251	83.310499	87.050345
3102.0	99.035139	82.752814	79.480129	83.195133	76.00087	78.676991	84.057118	95.635726	80.350345	83.947082	83.027222	87.103743
3101.0	99.028092	82.519498	79.1915	82.971647	75.621386	78.775643	83.819227	95.580665	80.063453	83.677141	82.739268	87.145915
3100.0	99.013839	82.285951	78.903393	82.75346	75.249492	78.857862	83.582445	95.521448	79.778439	83.407863	82.454453	87.182474
3099.0	98.990423	82.056384	78.616011	82.534518	74.8878	78.9258	83.344254	95.450611	79.493839	83.143116	82.176429	87.218786
3098.0	98.960467	81.829571	78.326696	82.307894	74.533128	78.980914	83.104644	95.365911	79.206989	82.885688	81.903002	87.25429
3097.0	98.929404	81.601805	78.034205	82.07254	74.183143	79.023555	82.866428	95.272664	78.918184	82.636824	81.632076	87.283611
3096.0	98.902453	81.372333	77.740575	81.834394	73.840365	79.054621	82.633925	95.180606	78.63424	82.395838	81.36579	87.302847
3095.0	98.88272	81.144245	77.449137	81.601072	73.508424	79.076803	82.410637	95.098465	78.365377	82.160524	81.107647	87.313403
3094.0	98.870109	80.920563	77.162145	81.375345	73.186931	79.093643	82.196869	95.029492	78.116567	81.928907	80.858459	87.31947
3093.0	98.861249	80.700732	76.87966	81.153063	72.871844	79.107104	81.989021	94.969767	77.88218	81.70065	80.617236	87.323177
3092.0	98.851852	80.481464	76.598819	80.927212	72.559929	79.116093	81.782316	94.910871	77.650575	81.476845	80.384099	87.323469
3091.0	98.840138	80.261139	76.314804	80.695237	72.25221	79.11789	81.576066	94.846518	77.415013	81.259391	80.15992	87.31946
3090.0	98.827352	80.042924	76.024929	80.463169	71.953405	79.111559	81.376375	94.777986	77.179628	81.050743	79.943974	87.313192
3089.0	98.814779	79.832024	75.731838	80.241292	71.667396	79.099695	81.191758	94.712164	76.953612	80.85251	79.733682	87.307362
3088.0	98.801564	79.629293	75.441206	80.034665	71.39272	79.086249	81.024846	94.653752	76.740402	80.663068	79.526697	87.300629
3087.0	98.786082	79.429701	75.15726	79.839045	71.124114	79.072458	80.869061	94.600701	76.534977	80.477946	79.323054	87.287608
3086.0	98.76821	79.229298	74.882674	79.647534	70.85992	79.05501	80.714357	94.548449	76.331915	80.294408	79.126292	87.265358
3085.0	98.749273	79.032243	74.621214	79.459699	70.605424	79.028353	80.555765	94.496883	76.132725	80.114965	78.942175	87.238372
3084.0	98.730649	78.84807	74.376446	79.281902	70.365712	78.989422	80.396191	94.450316	75.943082	79.944886	78.774144	87.214668
3083.0	98.713419	78.682676	74.147655	79.119977	70.137009	78.941106	80.242774	94.410978	75.765588	79.787032	78.619342	87.197213
3082.0	98.698883	78.534541	73.930541	78.974445	69.908937	78.890958	80.102162	94.375443	75.598297	79.640508	78.470875	87.180974
3081.0	98.688483	78.399411	73.722864	78.842716	69.674714	78.844955	79.977952	94.338742	75.438597	79.503149	78.324899	87.157903
3080.0	98.683377	78.275864	73.526848	78.723055	69.435667	78.801589	79.869882	94.299916	75.28525	79.37313	78.184016	87.122833
3079.0	98.684466	78.166014	73.34603	78.61562	69.196737	78.752986	79.774458	94.26185	75.137791	79.248829	78.053499	87.075599
3078.0	98.692174	78.073279	73.183147	78.521716	68.962551	78.692382	79.686984	94.22713	74.997441	79.129904	77.936407	87.021293
3077.0	98.705094	78.000011	73.041724	78.443346	68.73842	78.619811	79.603428	94.195875	74.867915	79.018781	77.832688	86.969038
3076.0	98.718777	77.945453	72.925683	78.382643	68.52996	78.540427	79.52092	94.1667	74.751676	78.918744	77.740084	86.926158
3075.0	98.72703	77.905804	72.835334	78.341188	68.338708	78.459396	79.438155	94.137861	74.645599	78.829618	77.654512	86.890785
3074.0	98.725919	77.878011	72.766678	78.320054	68.160635	78.379699	79.356418	94.107999	74.543982	78.746909	77.57248	86.852682
3073.0	98.717664	77.86343	72.716941	78.319632	67.991081	78.302535	79.279245	94.077493	74.446027	78.666303	77.495323	86.803923
3072.0	98.710318	77.865884	72.688815	78.338542	67.829425	78.226715	79.209989	94.049131	74.356691	78.588588	77.429337	86.747157
3071.0	98.711886	77.886444	72.686908	78.373847	67.677243	78.147812	79.150444	94.02623	74.279337	78.519793	77.379744	86.691011
3070.0	98.723662	77.922514	72.711478	78.423842	67.533471	78.060445	79.102119	94.010322	74.211344	78.466584	77.34592	86.639487
3069.0	98.740052	77.971985	72.757495	78.489287	67.393245	77.96241	79.066609	94.001163	74.148544	78.430657	77.323542	86.588926
3068.0	98.755711	78.035532	72.818774	78.56967	67.251464	77.856065	79.042892	93.997441	74.090792	78.406372	77.30906	86.533983
3067.0	98.771373	78.113777	72.891434	78.659509	67.107331	77.746136	79.026054	93.99597	74.040705	78.384457	77.300268	86.473113
3066.0	98.790614	78.204054	72.974316	78.751528	66.965597	77.637001	79.011104	93.992126	73.998842	78.359391	77.294896	86.408209
3065.0	98.812215	78.301121	73.068067	78.843523	66.832507	77.530863	78.997006	93.984353	73.962266	78.332978	77.291564	86.341871
3064.0	98.829479	78.400236	73.173958	78.939466	66.709438	77.426552	78.984976	93.977637	73.926755	78.310052	77.29125	86.275884
3063.0	98.838206	78.499497	73.292382	79.043631	66.59183	77.320904	78.974731	93.978996	73.889395	78.292313	77.295941	86.210561
3062.0	98.842644	78.60036	73.421878	79.156244	66.476159	77.213738	78.966042	93.989253	73.850974	78.278842	77.307091	86.14509
3061.0	98.851839	78.70587	73.55957	79.275089	66.366526	77.111337	78.963012	94.002706	73.817669	78.271523	77.327045	86.079836
3060.0	98.871546	78.81695	73.702261	79.398054	66.271796	77.022165	78.972127	94.015601	73.798621	78.275901	77.359794	86.018208
3059.0	98.90064	78.930297	73.846954	79.522358	66.196911	76.947925	78.994384	94.031051	73.79893	78.294887	77.407163	85.964512
3058.0	98.933281	79.040858	73.990673	79.643437	66.139596	76.880655	79.02228	94.053134	73.814563	78.323909	77.464928	85.919551
3057.0	98.962503	79.146076	74.130565	79.757409	66.094829	76.810318	79.046663	94.079297	73.835328	78.354861	77.525581	85.879791
3056.0	98.983296	79.246841	74.265112	79.864946	66.059288	76.734791	79.065374	94.102462	73.853459	78.384659	77.58539	85.841299
3055.0	98.995064	79.345187	74.395609	79.971265	66.031228	76.661124	79.083926	94.119316	73.869245	78.417997	77.646851	85.803214
3054.0	99.001326	79.442507	74.525249	80.081167	66.009368	76.5973	79.108961	94.13273	73.888678	78.460842	77.71425	85.766856
3053.0	99.005991	79.538939	74.654815	80.193599	65.993438	76.544318	79.142285	94.146065	73.916418	78.512221	77.788527	85.733049
3052.0	99.010683	79.632508	74.779443	80.301486	65.984035	76.497123	79.180293	94.158639	73.951189	78.563765	77.866136	85.701759
3051.0	99.016839	79.719782	74.892205	80.398182	65.980858	76.452451	79.218163	94.168224	73.987795	78.607906	77.94075	85.673766
3050.0	99.028572	79.799652	74.992331	80.484438	65.98226	76.413473	79.254912	94.175968	74.022935	78.645508	78.006121	85.651311
3049.0	99.050067	79.876172	75.088261	80.567818	65.987071	76.385228	79.294515	94.186906	74.058126	78.684206	78.060013	85.636555
3048.0	99.079814	79.955709	75.191053	80.654872	65.995982	76.366905	79.341309	94.205472	74.096877	78.729984	78.107071	85.629784
3047.0	99.110274	80.04154	75.305723	80.745861	66.01071	76.351638	79.394317	94.23088	74.140305	78.782495	78.156592	85.62947
3046.0	99.134358	80.13237	75.429466	80.837822	66.031983	76.334142	79.446964	94.256846	74.186068	78.83817	78.215538	85.633684
3045.0	99.150318	80.224286	75.555183	80.929226	66.057443	76.315544	79.491855	94.276074	74.229819	78.89392	78.282751	85.64053
3044.0	99.159656	80.311697	75.674419	81.018501	66.080909	76.299429	79.524543	94.28575	74.266317	78.94569	78.349401	85.647036
3043.0	99.163088	80.388319	75.779559	81.100352	66.095477	76.285557	79.543431	94.28883	74.291038	78.98668	78.404758	85.648857
3042.0	99.161205	80.451188	75.86765	81.168398	66.099213	76.269563	79.548926	94.289932	74.303409	79.011196	78.44224	85.642669
3041.0	99.15771	80.503505	75.942714	81.222277	66.096818	76.247426	79.544124	94.290757	74.308138	79.020039	78.461836	85.628961
3040.0	99.158636	80.550636	76.012334	81.269589	66.093944	76.218578	79.534678	94.289979	74.311178	79.019646	78.468135	85.611475
3039.0	99.167206	80.59428	76.082097	81.320204	66.090858	76.18603	79.526019	94.286536	74.314236	79.016304	78.466411	85.594038
3038.0	99.180441	80.634052	76.154217	81.379693	66.083197	76.155127	79.52017	94.281108	74.314541	79.013035	78.460092	85.578985
3037.0	99.191278	80.673369	76.229128	81.446711	66.067274	76.130721	79.514814	94.274128	74.309173	79.010501	78.450729	85.568073
3036.0	99.193635	80.718018	76.30492	81.513868	66.04217	76.113298	79.50458	94.263605	74.297475	79.007273	78.43869	85.562196
3035.0	99.186056	80.767917	76.376228	81.571835	66.007813	76.098282	79.483794	94.24584	74.279486	78.99913	78.422783	85.558912
3034.0	99.172113	80.815547	76.437996	81.616067	65.964074	76.080303	79.450455	94.218483	74.254505	78.981582	78.400053	85.552326
3033.0	99.157814	80.85526	76.49169	81.650283	65.912022	76.057405	79.409049	94.183271	74.22211	78.95456	78.367782	85.537916
3032.0	99.147487	80.89055	76.545393	81.681805	65.85457	76.03057	79.368435	94.14614	74.18353	78.922831	78.32673	85.517183
3031.0	99.141287	80.929515	76.606754	81.714725	65.796318	76.001377	79.33565	94.114411	74.14197	78.891303	78.282397	85.496152
3030.0	99.136748	80.976208	76.677264	81.750309	65.743565	75.971969	79.311703	94.093105	74.1026	78.861864	78.242854	85.479822
3029.0	99.132617	81.029021	76.753432	81.791903	65.702212	75.945327	79.293234	94.083348	74.071414	78.835219	78.214744	85.469524
3028.0	99.130274	81.084315	76.831019	81.843425	65.672882	75.922832	79.276493	94.083078	74.051762	78.812868	78.199849	85.464872
3027.0	99.13134	81.137912	76.907251	81.902058	65.649224	75.902131	79.258524	94.087749	74.041269	78.795173	78.193766	85.465613
3026.0	99.135076	81.18521	76.981201	81.958032	65.62368	75.879127	79.236259	94.090793	74.033332	78.778724	78.188105	85.470556
3025.0	99.138938	81.224212	77.053711	82.004964	65.594248	75.851201	79.207676	94.086363	74.022166	78.75784	78.176002	85.475954
3024.0	99.141006	81.258951	77.126446	82.04704	65.563644	75.817057	79.175209	94.073723	74.006176	78.729454	78.156988	85.476046
3023.0	99.141011	81.297537	77.20028	82.092645	65.533688	75.774951	79.146387	94.058225	73.987617	78.696724	78.136542	85.465299
3022.0	99.13957	81.34601	77.274599	82.143418	65.503905	75.722934	79.128496	94.046411	73.970505	78.667878	78.120559	85.440514
3021.0	99.137534	81.404161	77.34723	82.1931	65.474341	75.658758	79.121676	94.040566	73.95796	78.650598	78.110539	85.401603
3020.0	99.135981	81.465701	77.414224	82.235626	65.445736	75.5764	79.118173	94.03854	73.949264	78.646063	78.103666	85.350215
3019.0	99.135844	81.521253	77.471385	82.271371	65.417334	75.463357	79.109606	94.037557	73.939602	78.648593	78.096202	85.286254
