ν,L-Alanina No Magnetizada Irradiada Petri,L-Alanina No Magnetizada  Eppendorf,L-Alanina Magnetizada Petri,L-Alanina Magnetizada Irradiada Petri,L-Alanina Magnetizada Eppendorf,L-Alanina Irradiada No Magnetizada Eppendorf,L-Alanina Irradiada  Magnetizada Eppendorf,L-Alanina  No Magnetizada Petri
2985.0,62.473986,72.240922,72.89028,77.418839,80.857393,71.18509,66.062712,93.782813
2984.0,62.734382,72.462825,72.731269,77.55585,80.999048,71.462527,66.327111,93.832493
2983.0,63.045181,72.722989,72.528457,77.732686,81.156397,71.769289,66.615478,93.889918
2982.0,63.370073,72.99689,72.276503,77.929667,81.319183,72.073891,66.901551,93.950413
2981.0,63.684731,73.263994,71.966186,78.129335,81.479665,72.356941,67.169749,94.009198
2980.0,63.978242,73.514672,71.586046,78.320821,81.632473,72.614305,67.415819,94.063972
2979.0,64.248512,73.747709,71.1315,78.498953,81.775035,72.849658,67.642437,94.114166
2978.0,64.498264,73.964038,70.614197,78.662586,81.907533,73.066905,67.85631,94.158158
2977.0,64.733223,74.164313,70.062124,78.813839,82.031173,73.269302,68.067023,94.192112
2976.0,64.960373,74.350307,69.511186,78.956423,82.146432,73.460806,68.284211,94.211634
2975.0,65.187042,74.526964,68.998442,79.094147,82.254212,73.645514,68.51497,94.214554
2974.0,65.422117,74.703884,68.562794,79.232244,82.359121,73.828382,68.76522,94.20375
2973.0,65.675584,74.894835,68.244678,79.378956,82.470346,74.019027,69.041156,94.190169
2972.0,65.953187,75.112968,68.074584,79.542144,82.598118,74.232719,69.345551,94.193094
2971.0,66.251459,75.363387,68.056576,79.722713,82.748977,74.483475,69.672842,94.232566
2970.0,66.55959,75.638866,68.162968,79.912539,82.922864,74.773062,70.009956,94.315522
2969.0,66.865708,75.922297,68.346687,80.099663,83.112087,75.085407,70.341576,94.427987
2968.0,67.160216,76.193916,68.560722,80.274729,83.302725,75.392281,70.653761,94.543594
2967.0,67.435944,76.439311,68.771584,80.43337,83.480385,75.667948,70.936369,94.64183
2966.0,67.689443,76.654485,68.961811,80.57589,83.637904,75.902679,71.186677,94.718448
2965.0,67.923088,76.845006,69.124949,80.707312,83.777787,76.1042,71.410612,94.780426
2964.0,68.143556,77.019676,69.259203,80.836182,83.906661,76.286429,71.617323,94.835184
2963.0,68.356739,77.183605,69.364161,80.969194,84.027921,76.456962,71.812138,94.885298
2962.0,68.563473,77.335635,69.441267,81.104302,84.139354,76.614309,71.995144,94.929202
2961.0,68.75822,77.469839,69.494298,81.2295,84.235338,76.753527,72.163437,94.963485
2960.0,68.930115,77.578275,69.52743,81.330165,84.309738,76.870468,72.310713,94.985814
2959.0,69.066605,77.654287,69.543977,81.398759,84.358736,76.960791,72.426016,94.99804
2958.0,69.158293,77.695349,69.548656,81.437292,84.383139,77.017835,72.497045,95.005476
2957.0,69.200403,77.70189,69.549454,81.450696,84.386868,77.033176,72.515687,95.01108
2956.0,69.189837,77.672286,69.553982,81.439568,84.371484,76.999579,72.479457,95.011224
2955.0,69.123783,77.601377,69.563604,81.400561,84.333551,76.914802,72.389946,94.998969
2954.0,69.003767,77.48696,69.57282,81.332308,84.269484,76.784531,72.253248,94.97096
2953.0,68.839394,77.33646,69.574518,81.238444,84.181774,76.62115,72.080518,94.929605
2952.0,68.645325,77.163969,69.564515,81.125025,84.077902,76.438173,71.884282,94.879649
2951.0,68.434929,76.981429,69.542252,80.997653,83.964177,76.245588,71.673834,94.82515
2950.0,68.217652,76.795654,69.510492,80.861806,83.843779,76.050206,71.455776,94.769852
2949.0,67.999366,76.612331,69.475254,80.723313,83.720329,75.857148,71.236592,94.717994
2948.0,67.781847,76.437352,69.443622,80.586477,83.599236,75.668269,71.020934,94.672978
2947.0,67.563234,76.272117,69.419592,80.452627,83.483619,75.481023,70.808496,94.635174
2946.0,67.342252,76.110997,69.402094,80.321464,83.371209,75.292377,70.596386,94.601428
2945.0,67.121592,75.946856,69.387077,80.19297,83.257876,75.103651,70.384663,94.567423
2944.0,66.905212,75.778977,69.370682,80.067638,83.143912,74.919538,70.177226,94.531719
2943.0,66.694085,75.614895,69.350764,79.946557,83.035666,74.743685,69.97845,94.497637
2942.0,66.487668,75.464967,69.326933,79.832038,82.940983,74.578069,69.791832,94.469777
2941.0,66.28867,75.335244,69.299743,79.726576,82.863369,74.426041,69.621117,94.448433
2940.0,66.103563,75.224895,69.269452,79.630638,82.800318,74.29302,69.470026,94.429693
2939.0,65.93897,75.130565,69.235484,79.543325,82.746832,74.184015,69.341557,94.41205
2938.0,65.79981,75.053151,69.196943,79.465819,82.700584,74.102171,69.239474,94.399943
2937.0,65.689614,74.998321,69.152342,79.401663,82.663781,74.048648,69.168234,94.397901
2936.0,65.609575,74.969169,69.09833,79.352655,82.640452,74.02172,69.128554,94.40363
2935.0,65.55756,74.960867,69.030751,79.317177,82.632609,74.016976,69.115197,94.410662
2934.0,65.530401,74.965538,68.948748,79.29398,82.638847,74.030942,69.122849,94.416566
2933.0,65.526851,74.980939,68.856325,79.284439,82.655646,74.063554,69.152182,94.423941
2932.0,65.5471,75.011463,68.758019,79.288882,82.680098,74.115173,69.206598,94.433845
2931.0,65.590865,75.061565,68.654376,79.303709,82.712886,74.18297,69.285064,94.443448
2930.0,65.657619,75.131088,68.543482,79.325212,82.758665,74.263419,69.382764,94.451815
2929.0,65.746546,75.215908,68.424866,79.353982,82.820962,74.356545,69.497099,94.463269
2928.0,65.854045,75.30978,68.298943,79.392471,82.895186,74.463784,69.627897,94.481769
2927.0,65.973718,75.406334,68.164136,79.440003,82.969059,74.582498,69.772093,94.50483
2926.0,66.101695,75.503029,68.018412,79.493581,83.032686,74.706911,69.923437,94.526529
2925.0,66.239843,75.603476,67.86333,79.55235,83.087634,74.834445,70.078359,94.544834
2924.0,66.390306,75.712807,67.703142,79.6181,83.144113,74.967147,70.238311,94.562763
2923.0,66.549218,75.830664,67.539929,79.692143,83.210176,75.106426,70.405505,94.583543
2922.0,66.709941,75.951421,67.372919,79.774142,83.285823,75.250277,70.579564,94.607999
2921.0,66.870931,76.070737,67.202717,79.862697,83.366145,75.396683,70.758839,94.636072
2920.0,67.035712,76.188617,67.032781,79.954415,83.446743,75.546376,70.942214,94.667263
2919.0,67.205874,76.306588,66.865982,80.043849,83.525692,75.700694,71.129013,94.698584
2918.0,67.378785,76.425865,66.702729,80.127761,83.603556,75.859025,71.319151,94.724912
2917.0,67.552814,76.548612,66.543447,80.209012,83.683462,76.01953,71.513195,94.743578
2916.0,67.730419,76.676825,66.389741,80.293536,83.769554,76.180505,71.710281,94.757788
2915.0,67.914104,76.808261,66.241095,80.383742,83.863161,76.340157,71.906492,94.774124
2914.0,68.101675,76.936395,66.09248,80.476935,83.960129,76.496658,72.097482,94.796619
2913.0,68.287385,77.056145,65.937749,80.569312,84.052759,76.649201,72.282066,94.824071
2912.0,68.46651,77.167984,65.77517,80.6588,84.135082,76.797979,72.461588,94.852651
2911.0,68.63753,77.27563,65.608388,80.744197,84.206961,76.943063,72.637017,94.880081
2910.0,68.800487,77.381853,65.442265,80.824147,84.27364,77.084417,72.808984,94.906596
2909.0,68.954719,77.487472,65.278832,80.897467,84.341166,77.222531,72.979005,94.932527
2908.0,69.099432,77.59219,65.117271,80.963422,84.411647,77.357133,73.147206,94.956694
2907.0,69.236878,77.694911,64.956938,81.022337,84.482736,77.485609,73.309444,94.978193
2906.0,69.373241,77.794455,64.79934,81.077314,84.551312,77.604608,73.459911,94.998917
2905.0,69.513253,77.890501,64.646823,81.133715,84.616569,77.713285,73.596978,95.022318
2904.0,69.653431,77.98223,64.499912,81.194379,84.678979,77.813073,73.724246,95.04909
2903.0,69.783332,78.065602,64.356991,81.255712,84.737271,77.904562,73.846003,95.075273
2902.0,69.89484,78.134246,64.215561,81.31078,84.787703,77.98666,73.963258,95.09563
2901.0,69.988129,78.184923,64.073712,81.355341,84.826589,78.059261,74.073462,95.107956
2900.0,70.067548,78.221198,63.930709,81.389488,84.853186,78.123563,74.171785,95.114643
2899.0,70.135481,78.250955,63.788961,81.415153,84.871073,78.180386,74.254249,95.11967
2898.0,70.192812,78.280406,63.655262,81.435105,84.886866,78.229376,74.321811,95.126158
2897.0,70.242272,78.3101,63.536278,81.453419,84.906148,78.270942,74.380682,95.135424
2896.0,70.287199,78.335746,63.431386,81.472849,84.929442,78.307208,74.43635,95.146401
2895.0,70.328047,78.352956,63.332329,81.49108,84.95223,78.340225,74.488413,95.15518
2894.0,70.363277,78.362376,63.231597,81.502422,84.969779,78.370363,74.533505,95.156302
2893.0,70.392789,78.369904,63.129071,81.50399,84.981459,78.396844,74.571349,95.146512
2892.0,70.417895,78.380678,63.029076,81.498236,84.98973,78.418972,74.604491,95.128337
2891.0,70.439089,78.393404,62.93434,81.489656,84.996045,78.436854,74.633469,95.10997
2890.0,70.456541,78.402135,62.846036,81.481793,84.99927,78.451874,74.656182,95.100388
2889.0,70.471582,78.403,62.767444,81.477689,84.99787,78.466022,74.671671,95.103085
2888.0,70.484791,78.397462,62.703592,81.480124,84.992521,78.479636,74.681102,95.114099
2887.0,70.49362,78.389908,62.657401,81.489566,84.986558,78.490454,74.685303,95.126518
2886.0,70.495284,78.38454,62.628399,81.503427,84.984353,78.49646,74.684709,95.136701
2885.0,70.492266,78.384576,62.614081,81.518524,84.988735,78.499374,74.681964,95.145548
2884.0,70.492761,78.392313,62.610119,81.533645,84.999432,78.504,74.68192,95.154289
2883.0,70.505462,78.409194,62.610563,81.549679,85.014538,78.514795,74.688949,95.161308
2882.0,70.534796,78.436182,62.611032,81.568543,85.033692,78.534327,74.70628,95.16417
2881.0,70.57947,78.472685,62.611748,81.592051,85.058459,78.563577,74.736661,95.163312
2880.0,70.633322,78.513936,62.615211,81.620675,85.088818,78.601147,74.780344,95.162041
2879.0,70.688922,78.552103,62.621347,81.653227,85.120917,78.642656,74.832585,95.163408
2878.0,70.743092,78.583323,62.627168,81.688238,85.15,78.683567,74.886304,95.168277
2877.0,70.798628,78.612247,62.630542,81.724572,85.174661,78.723082,74.937643,95.175693
2876.0,70.858606,78.646009,62.631582,81.759762,85.196682,78.763651,74.987168,95.183487
2875.0,70.920064,78.68483,62.630375,81.789934,85.217739,78.806942,75.036691,95.188872
2874.0,70.97574,78.722787,62.625995,81.814032,85.23823,78.852028,75.087627,95.190356
2873.0,71.021549,78.757102,62.618414,81.836741,85.258693,78.896948,75.141263,95.189578
2872.0,71.05996,78.791344,62.609637,81.863703,85.279935,78.939635,75.196973,95.189976
2871.0,71.096406,78.828316,62.602308,81.894154,85.301287,78.97738,75.250202,95.19317
2870.0,71.13426,78.864347,62.598073,81.921477,85.320236,79.007778,75.295579,95.197616
2869.0,71.173023,78.89284,62.596993,81.940857,85.334348,79.030941,75.332484,95.200844
2868.0,71.209701,78.910394,62.59743,81.953197,85.343022,79.049236,75.365189,95.201705
2867.0,71.242169,78.91789,62.597189,81.961503,85.347902,79.064581,75.397685,95.200242
2866.0,71.272118,78.918985,62.596538,81.967403,85.352694,79.077331,75.4308,95.197463
2865.0,71.303378,78.919547,62.599849,81.972182,85.3618,79.087688,75.463844,95.196412
2864.0,71.335981,78.925259,62.612606,81.977159,85.376889,79.096494,75.495825,95.201271
2863.0,71.363676,78.936823,62.636629,81.980731,85.394338,79.104369,75.524929,95.212337
2862.0,71.379726,78.949036,62.668893,81.978135,85.407486,79.111262,75.549682,95.222176
2861.0,71.38425,78.956245,62.704369,81.966901,85.412026,79.116627,75.571015,95.219866
2860.0,71.384241,78.957083,62.739513,81.950688,85.408847,79.119062,75.591104,95.201444
2859.0,71.387779,78.953253,62.774509,81.93557,85.402256,79.116796,75.610787,95.175399
2858.0,71.399687,78.946927,62.813451,81.924283,85.397018,79.110361,75.630668,95.156577
2857.0,71.420759,78.940936,62.860331,81.915984,85.396733,79.10399,75.653822,95.154274
2856.0,71.448338,78.938273,62.912859,81.909575,85.402726,79.102571,75.683987,95.16603
2855.0,71.478728,78.93902,62.9621,81.904923,85.413414,79.10775,75.721117,95.182014
2854.0,71.510826,78.94012,63.000639,81.902285,85.425653,79.118537,75.761689,95.194089
2853.0,71.546393,78.940412,63.029557,81.903088,85.437386,79.134183,75.803401,95.20096
2852.0,71.585801,78.943503,63.054141,81.910415,85.448445,79.154009,75.846894,95.205833
2851.0,71.626221,78.953021,63.074251,81.926053,85.458727,79.175514,75.893021,95.210689
2850.0,71.66618,78.966796,63.083361,81.946837,85.466685,79.195809,75.941205,95.213389
2849.0,71.709224,78.97854,63.077393,81.965741,85.47033,79.214958,75.990789,95.210303
2848.0,71.759576,78.984655,63.060358,81.977389,85.469497,79.23535,76.041666,95.20144
2847.0,71.815493,78.987239,63.039348,81.981693,85.466666,79.257702,76.093364,95.192302
2846.0,71.869751,78.990795,63.01677,81.982009,85.465264,79.280089,76.145381,95.189647
2845.0,71.915923,78.997419,62.98972,81.980774,85.46657,79.301152,76.198163,95.194781
2844.0,71.952391,79.004823,62.95498,81.977507,85.468097,79.321828,76.251725,95.201405
2843.0,71.981985,79.008109,62.912078,81.970448,85.466002,79.342959,76.303548,95.201211
2842.0,72.010074,79.004031,62.862228,81.959245,85.459831,79.362658,76.349717,95.191972
2841.0,72.041083,78.99389,62.806763,81.945651,85.453914,79.376776,76.387852,95.179454
2840.0,72.073747,78.981144,62.747197,81.931685,85.452487,79.381384,76.417392,95.170907
2839.0,72.100517,78.966065,62.685299,81.917309,85.453514,79.375213,76.437927,95.16729
2838.0,72.113573,78.944788,62.621695,81.899751,85.448879,79.360639,76.449017,95.162717
2837.0,72.109961,78.914232,62.554374,81.874637,85.431415,79.341634,76.450601,95.151144
2836.0,72.089107,78.875224,62.479419,81.837906,85.401061,79.319374,76.441506,95.132608
2835.0,72.048355,78.828931,62.393806,81.787702,85.363633,79.290421,76.41872,95.112833
2834.0,71.984905,78.77269,62.297352,81.72527,85.323936,79.250263,76.380305,95.097543
2833.0,71.900596,78.702415,62.191989,81.653715,85.280864,79.197414,76.327643,95.087542
2832.0,71.800778,78.618385,62.080357,81.575417,85.229442,79.132662,76.262546,95.078624
2831.0,71.688927,78.526027,61.966158,81.49109,85.167075,79.056193,76.183955,95.065624
2830.0,71.565289,78.430916,61.854583,81.401421,85.09656,78.968238,76.090549,95.046551
2829.0,71.429825,78.334498,61.749875,81.308193,85.02243,78.871322,75.985037,95.023083
2828.0,71.283028,78.234334,61.652267,81.212555,84.945778,78.768615,75.872258,94.997449
2827.0,71.124503,78.126942,61.559354,81.113193,84.864599,78.660203,75.753915,94.96968
2826.0,70.954404,78.010573,61.47095,81.008017,84.778795,78.543822,75.628837,94.93881
2825.0,70.776648,77.887016,61.390664,80.897424,84.692385,78.419486,75.497806,94.906274
2824.0,70.597982,77.761296,61.322272,80.784402,84.609969,78.290969,75.364622,94.876265
2823.0,70.423433,77.638787,61.266959,80.671486,84.532765,78.162559,75.232554,94.851593
2822.0,70.254533,77.52191,61.225382,80.559249,84.458987,78.036621,75.102854,94.830203
2821.0,70.091567,77.409578,61.200382,80.448231,84.38651,77.914644,74.976549,94.807264
2820.0,69.935273,77.299624,61.195938,80.340811,84.314429,77.798461,74.854747,94.780459
2819.0,69.786245,77.191585,61.21441,80.239736,84.243826,77.689588,74.737485,94.751638
2818.0,69.644398,77.087593,61.255463,80.145079,84.178062,77.588507,74.625138,94.723268
2817.0,69.509261,76.991022,61.316153,80.053989,84.120497,77.494796,74.520549,94.695346
2816.0,69.380277,76.904231,61.391453,79.964574,84.070803,77.407296,74.426896,94.667377
2815.0,69.257881,76.827529,61.476747,79.879977,84.025568,77.324994,74.343849,94.641967
2814.0,69.144888,76.760338,61.570897,79.807242,83.983777,77.249084,74.268618,94.623665
2813.0,69.045212,76.703006,61.675231,79.751214,83.949112,77.18325,74.200401,94.613667
2812.0,68.960376,76.656974,61.789052,79.71042,83.92471,77.130303,74.141283,94.607592
2811.0,68.889392,76.623412,61.908542,79.680306,83.908242,77.089616,74.093605,94.599939
2810.0,68.832575,76.6023,62.030942,79.65928,83.89531,77.059483,74.059367,94.589709
2809.0,68.792201,76.592664,62.156728,79.648948,83.885882,77.040824,74.041398,94.580191
2808.0,68.76819,76.593213,62.285731,79.649044,83.883605,77.036471,74.041688,94.574224
2807.0,68.757433,76.603161,62.413884,79.656042,83.88969,77.047939,74.058576,94.571789
2806.0,68.760222,76.623336,62.536633,79.668317,83.901532,77.075097,74.088108,94.572271
2805.0,68.783067,76.65624,62.653776,79.689526,83.917626,77.117697,74.127611,94.576691
2804.0,68.830543,76.703864,62.768412,79.724272,83.940251,77.174355,74.175416,94.586354
2803.0,68.897067,76.764808,62.882498,79.772217,83.97187,77.240502,74.227984,94.600675
2802.0,68.970995,76.833394,62.995929,79.828479,84.010965,77.309926,74.280451,94.617724
2801.0,69.044503,76.901319,63.108637,79.887925,84.052338,77.378067,74.32955,94.636
2800.0,69.114428,76.960312,63.220706,79.946304,84.089623,77.441675,74.373159,94.654022
2799.0,69.175141,77.004869,63.330844,79.998479,84.116954,77.496042,74.407524,94.668582
2798.0,69.216616,77.034104,63.437134,80.038846,84.13046,77.53557,74.4279,94.675271
2797.0,69.230602,77.050743,63.53943,80.064055,84.129935,77.55715,74.431475,94.671495
2796.0,69.215836,77.05749,63.639878,80.074162,84.118745,77.560914,74.417341,94.658658
2795.0,69.177398,77.054799,63.741772,80.071656,84.101787,77.547834,74.38485,94.641603
2794.0,69.124221,77.042822,63.848889,80.06071,84.083849,77.518974,74.335364,94.626614
2793.0,69.066158,77.023952,63.964201,80.046138,84.068473,77.476973,74.274533,94.61895
2792.0,69.008633,77.001181,64.086796,80.030612,84.05556,77.425835,74.208896,94.61977
2791.0,68.948626,76.974422,64.21061,80.01291,84.039976,77.369014,74.14053,94.624296
2790.0,68.878604,76.940908,64.328382,79.990356,84.01563,77.309317,74.06848,94.62452
2789.0,68.795799,76.899717,64.437092,79.962605,83.982609,77.250232,73.995009,94.615552
2788.0,68.706669,76.854014,64.538782,79.931625,83.948307,77.194953,73.926473,94.599422
2787.0,68.622812,76.808152,64.636903,79.898821,83.919683,77.144269,73.867838,94.582196
2786.0,68.55424,76.764397,64.733201,79.86451,83.89601,77.097679,73.819895,94.56822
2785.0,68.50556,76.723761,64.827401,79.830502,83.871493,77.056667,73.782203,94.558169
2784.0,68.475494,76.688743,64.918258,79.80146,83.844213,77.024834,73.75548,94.55146
2783.0,68.459459,76.663286,65.004748,79.782696,83.819848,77.004806,73.740782,94.547969
2782.0,68.453763,76.649529,65.086655,79.77631,83.805813,76.996733,73.739373,94.546585
2781.0,68.457633,76.645385,65.163633,79.7789,83.803488,76.999632,73.753618,94.544206
2780.0,68.47145,76.646323,65.234147,79.783237,83.807805,77.01238,73.784844,94.538289
2779.0,68.495166,76.650067,65.296981,79.78411,83.813953,77.033686,73.829935,94.530051
2778.0,68.529379,76.659222,65.353669,79.783601,83.822722,77.062908,73.883026,94.523564
2777.0,68.575239,76.678379,65.406791,79.788984,83.838484,77.100514,73.941223,94.521559
2776.0,68.631384,76.70873,65.455246,79.804617,83.863223,77.146133,74.006173,94.523559
2775.0,68.693527,76.746601,65.494295,79.827875,83.894245,77.196868,74.079719,94.528432
2774.0,68.759396,76.787248,65.521762,79.854176,83.927412,77.249543,74.160551,94.536769
2773.0,68.831342,76.828317,65.541179,79.882742,83.960464,77.303892,74.245441,94.548867
2772.0,68.91117,76.869073,65.556855,79.914391,83.992422,77.361409,74.331348,94.561285
2771.0,68.995059,76.908541,65.568956,79.946352,84.021886,77.421778,74.416036,94.56817
2770.0,69.077465,76.946291,65.576241,79.974008,84.048066,77.482897,74.498884,94.567155
