ν	LD-Alanina No Magnetizada  Eppendorf	LD-Alanina Magnetizada  Eppendorf	LD-Alanina  No Magnetizada Petri	LD-Alanina  Magnetizada Petri	L-Alanina No Magnetizada  Eppendorf	L-Alanina Magnetizada Petri	L-Alanina Magnetizada Eppendorf	L-Alanina  No Magnetizada Petri	D-Alanina No Magnetizada Eppendorf	D-Alanina Magnetizada Eppendorf	D-Alanina  No Magnetizada Petri	D-Alanina  Magnetizada Petri
2182.0	96.385766	96.513418	92.492366	94.515846	95.413314	85.983009	96.750296	98.350674	96.71229	96.786457	96.176862	93.335511
2181.0	96.387159	96.550322	92.483011	94.523325	95.428066	86.022693	96.787507	98.370355	96.771767	96.827573	96.219228	93.348866
2180.0	96.352416	96.542229	92.436083	94.504294	95.400793	86.014562	96.785981	98.361815	96.797772	96.848507	96.214188	93.328981
2179.0	96.302114	96.497289	92.375551	94.44709	95.356839	85.979227	96.767469	98.3463	96.800956	96.843506	96.171391	93.315178
2178.0	96.25364	96.452133	92.314056	94.364414	95.316154	85.945713	96.764851	98.338113	96.796518	96.813628	96.107399	93.325998
2177.0	96.212649	96.426398	92.252208	94.284105	95.278321	85.925823	96.780661	98.324676	96.775145	96.758768	96.028705	93.339147
2176.0	96.181109	96.402987	92.189286	94.223559	95.233361	85.907554	96.785525	98.287887	96.715133	96.689794	95.942534	93.327772
2175.0	96.151747	96.349979	92.116858	94.170435	95.167651	85.863712	96.747103	98.230039	96.615105	96.625468	95.860395	93.291197
2174.0	96.107921	96.257782	92.02496	94.101826	95.074289	85.777842	96.65974	98.169392	96.505319	96.575343	95.791156	93.246731
2173.0	96.046361	96.153491	91.927125	94.017851	94.972539	85.667053	96.552028	98.121393	96.427266	96.539655	95.743725	93.212335
2172.0	95.985723	96.077974	91.851873	93.93594	94.898529	85.567203	96.46347	98.091106	96.402939	96.518968	95.727834	93.199316
2171.0	95.938194	96.050613	91.799684	93.859108	94.86419	85.494188	96.410515	98.074326	96.420381	96.508474	95.737648	93.204732
2170.0	95.88974	96.059032	91.740138	93.778987	94.845929	85.43449	96.379496	98.060498	96.445997	96.492159	95.744554	93.21008
2169.0	95.823531	96.076715	91.662056	93.707616	94.822472	85.371339	96.349573	98.042101	96.450211	96.459175	95.722003	93.198621
2168.0	95.745988	96.080049	91.589605	93.670773	94.795779	85.29953	96.30809	98.023138	96.423084	96.416629	95.669935	93.169339
2167.0	95.672635	96.051257	91.531203	93.662373	94.759709	85.21481	96.241422	98.008597	96.371008	96.370046	95.601026	93.12459
2166.0	95.604811	95.983661	91.450674	93.638281	94.682093	85.114721	96.133725	97.986008	96.306944	96.304966	95.515625	93.058496
2165.0	95.53933	95.894617	91.316666	93.568646	94.547552	85.015611	95.992836	97.934413	96.244185	96.210753	95.410085	92.97499
2164.0	95.487462	95.821344	91.152279	93.470383	94.395315	84.941668	95.865046	97.858882	96.191183	96.113447	95.302468	92.902024
2163.0	95.468683	95.795561	91.015275	93.382158	94.289478	84.89092	95.809371	97.802112	96.154258	96.062906	95.234422	92.867435
2162.0	95.500821	95.833449	90.962411	93.343182	94.276106	84.843003	95.866475	97.813247	96.154649	96.095069	95.254316	92.877385
2161.0	95.60481	95.94897	91.042994	93.400333	94.382807	84.809179	96.051157	97.911048	96.231311	96.219161	95.399309	92.937965
2160.0	95.787693	96.146141	91.266151	93.578448	94.611258	84.836065	96.340292	98.074486	96.396398	96.419507	95.662416	93.070197
2159.0	95.9993	96.379585	91.539942	93.81505	94.892317	84.932932	96.649019	98.255133	96.586947	96.645362	95.959494	93.263206
2158.0	96.143817	96.55515	91.708285	93.98064	95.097676	85.031507	96.857704	98.397368	96.702855	96.820613	96.16503	93.435903
2157.0	96.166292	96.605212	91.695518	93.998655	95.150147	85.052959	96.904694	98.465205	96.704139	96.896716	96.210778	93.500971
2156.0	96.091506	96.542426	91.559113	93.89524	95.086887	84.980595	96.834456	98.45974	96.632464	96.883151	96.125054	93.452195
2155.0	95.963617	96.421644	91.385296	93.72399	94.989215	84.845887	96.737378	98.40644	96.542044	96.814475	95.973999	93.350474
2154.0	95.79786	96.281225	91.202083	93.50907	94.899947	84.685528	96.668601	98.331735	96.455235	96.717429	95.808198	93.250877
2153.0	95.607579	96.137418	91.003507	93.272391	94.824236	84.529328	96.630082	98.258697	96.381173	96.618176	95.665892	93.171642
2152.0	95.43221	96.007209	90.794159	93.056049	94.76069	84.395991	96.601086	98.21247	96.331941	96.544811	95.577834	93.109569
2151.0	95.304878	95.908371	90.581927	92.888389	94.701076	84.282218	96.567817	98.210334	96.306084	96.501316	95.546425	93.055772
2150.0	95.214117	95.841518	90.366116	92.758488	94.62913	84.172507	96.534919	98.2451	96.285016	96.462712	95.545481	93.00378
2149.0	95.123679	95.789528	90.15752	92.643576	94.549805	84.066918	96.521612	98.29087	96.261958	96.415015	95.55691	92.962252
2148.0	95.015978	95.735773	89.978777	92.535567	94.500806	83.98132	96.539278	98.327167	96.252677	96.379043	95.587054	92.952516
2147.0	94.89564	95.674139	89.826362	92.425033	94.511289	83.916886	96.567647	98.346875	96.264455	96.375659	95.634881	92.978852
2146.0	94.767709	95.603997	89.663577	92.287739	94.564529	83.852847	96.566755	98.344387	96.278309	96.390497	95.6717	93.012612
2145.0	94.637803	95.525335	89.468396	92.110754	94.616239	83.776801	96.519133	98.31623	96.278381	96.395701	95.672215	93.020891
2144.0	94.521038	95.437938	89.257246	91.91268	94.630245	83.698732	96.444759	98.275461	96.27481	96.38579	95.641833	92.998559
2143.0	94.425321	95.339493	89.045106	91.718205	94.583138	83.62473	96.366895	98.244411	96.276019	96.36744	95.591921	92.957262
2142.0	94.331353	95.227758	88.815379	91.527724	94.461945	83.539266	96.282803	98.225702	96.259453	96.332949	95.511221	92.900232
2141.0	94.208422	95.109005	88.550487	91.3267	94.282678	83.428612	96.17957	98.197044	96.196763	96.271563	95.386521	92.829526
2140.0	94.047331	94.998315	88.265435	91.111728	94.09278	83.306298	96.060317	98.143896	96.096869	96.194325	95.234436	92.764149
2139.0	93.864802	94.905456	87.991336	90.895195	93.933142	83.201149	95.94037	98.083184	96.000176	96.123235	95.088576	92.726268
2138.0	93.682256	94.825512	87.747498	90.693506	93.809601	83.129955	95.832564	98.044189	95.935453	96.065626	94.966443	92.714597
2137.0	93.514458	94.748963	87.543572	90.517353	93.710112	83.090199	95.749652	98.037221	95.898852	96.018038	94.86622	92.709914
2136.0	93.372806	94.676147	87.38405	90.364778	93.627366	83.068408	95.705105	98.050833	95.868383	95.98191	94.782863	92.703591
2135.0	93.263891	94.614898	87.253203	90.222505	93.549788	83.04679	95.693556	98.069448	95.823312	95.953881	94.708426	92.705323
2134.0	93.18299	94.566806	87.115973	90.083837	93.45195	83.010043	95.679945	98.081079	95.753458	95.911615	94.62487	92.724369
2133.0	93.116182	94.522463	86.951815	89.961044	93.314582	82.954499	95.623886	98.075344	95.663378	95.831435	94.513339	92.754813
2132.0	93.049315	94.469495	86.773814	89.865477	93.141633	82.8874	95.510064	98.047908	95.566135	95.712931	94.367004	92.777279
2131.0	92.9727	94.401118	86.603326	89.780595	92.944964	82.815355	95.347249	98.004496	95.465766	95.56981	94.187137	92.768341
2130.0	92.882322	94.318327	86.442176	89.674016	92.726789	82.739486	95.15089	97.95193	95.351226	95.407596	93.976124	92.715417
2129.0	92.782237	94.227861	86.281439	89.537291	92.487504	82.66141	94.939329	97.888477	95.213276	95.227191	93.742553	92.631774
2128.0	92.683107	94.137785	86.123864	89.397509	92.2356	82.585399	94.735019	97.810305	95.058819	95.039491	93.503152	92.551089
2127.0	92.594788	94.053132	85.984247	89.286415	91.978809	82.514118	94.552552	97.723455	94.900284	94.857667	93.270617	92.50021
2126.0	92.522226	93.976094	85.874026	89.21261	91.717599	82.450462	94.387568	97.640112	94.739006	94.680711	93.045319	92.482918
2125.0	92.467339	93.909579	85.793901	89.166507	91.454872	82.40298	94.225819	97.563699	94.56917	94.499347	92.821692	92.490573
2124.0	92.427894	93.857508	85.736814	89.136178	91.198366	82.378705	94.059123	97.48587	94.39198	94.31194	92.59381	92.513242
2123.0	92.39377	93.821288	85.693083	89.111422	90.94617	82.368956	93.885906	97.400049	94.215426	94.120459	92.354048	92.533927
2122.0	92.353525	93.799023	85.657153	89.085392	90.685137	82.353234	93.704122	97.31212	94.044168	93.918956	92.100649	92.530367
2121.0	92.309794	93.788818	85.633182	89.062426	90.413399	82.322078	93.5158	97.235781	93.879727	93.704868	91.85179	92.500101
2120.0	92.281453	93.789811	85.630982	89.057378	90.150708	82.287887	93.334595	97.180799	93.727889	93.497883	91.637605	92.473833
2119.0	92.284257	93.798567	85.655641	89.079603	89.91545	82.267711	93.175997	97.145539	93.595246	93.3271	91.469192	92.486068
2118.0	92.313519	93.807303	85.703932	89.121536	89.703107	82.262006	93.039569	97.11613	93.477273	93.196228	91.325551	92.536257
2117.0	92.350818	93.808502	85.767607	89.16671	89.498549	82.256648	92.910837	97.0739	93.358178	93.077033	91.178486	92.59135
2116.0	92.384619	93.801389	85.834894	89.205305	89.300874	82.24295	92.783293	97.01167	93.226908	92.94417	91.022432	92.622764
2115.0	92.419432	93.793739	85.894119	89.240242	89.125507	82.2309	92.670079	96.944622	93.089819	92.806102	90.873777	92.62941
2114.0	92.466362	93.798221	85.945664	89.28283	88.987541	82.242203	92.588765	96.897506	92.964692	92.693982	90.750177	92.62862
2113.0	92.529007	93.825409	86.007551	89.343807	88.891466	82.290169	92.540577	96.877796	92.864628	92.627385	90.659274	92.638131
2112.0	92.599017	93.875688	86.098665	89.423931	88.833124	82.365415	92.511883	96.868976	92.790902	92.599576	90.60153	92.66664
2111.0	92.664607	93.935617	86.218096	89.512882	88.805321	82.443299	92.493713	96.854778	92.740817	92.5936	90.575516	92.711433
2110.0	92.723731	93.984653	86.350308	89.601461	88.803857	82.507279	92.490926	96.840027	92.717612	92.603133	90.58148	92.762615
2109.0	92.787289	94.009639	86.486352	89.693007	88.830819	82.562585	92.509912	96.837865	92.728221	92.633147	90.622066	92.812698
2108.0	92.866691	94.015783	86.627964	89.797156	88.888782	82.626399	92.545617	96.844958	92.773155	92.685192	90.69626	92.860214
2107.0	92.960817	94.024769	86.77504	89.914842	88.972031	82.710874	92.588383	96.845235	92.844375	92.751218	90.792753	92.903993
2106.0	93.059409	94.060757	86.923863	90.036422	89.069884	82.818447	92.639602	96.836667	92.932976	92.825482	90.895584	92.942603
2105.0	93.154693	94.132624	87.075364	90.151955	89.178634	82.943351	92.710452	96.837834	93.032005	92.914901	90.997238	92.981882
2104.0	93.241982	94.225055	87.229798	90.256329	89.302479	83.069154	92.803571	96.862345	93.130452	93.027036	91.099971	93.031117
2103.0	93.314456	94.309514	87.375563	90.34886	89.443054	83.174322	92.905285	96.899945	93.214626	93.150052	91.206154	93.087304
2102.0	93.372179	94.369263	87.500894	90.437754	89.597809	83.253766	93.001743	96.932741	93.283947	93.258492	91.319261	93.137738
2101.0	93.435762	94.413537	87.616232	90.540828	89.7685	83.330327	93.096059	96.960886	93.359297	93.343612	91.454703	93.185112
2100.0	93.533109	94.463717	87.746361	90.669156	89.958691	83.431695	93.20174	96.999967	93.464451	93.426253	91.632686	93.25223
2099.0	93.665798	94.527628	87.898925	90.811629	90.161175	83.559867	93.323706	97.057228	93.60051	93.532719	91.851246	93.34875
2098.0	93.802684	94.594117	88.059333	90.947085	90.361732	83.696676	93.455456	97.122866	93.747525	93.669074	92.077466	93.449081
2097.0	93.915305	94.652571	88.21789	91.068932	90.55873	83.833608	93.592504	97.184775	93.888231	93.825843	92.275578	93.520663
2096.0	94.007033	94.708651	88.380141	91.185389	90.763266	83.976386	93.736206	97.240338	94.018801	93.99266	92.437108	93.56279
2095.0	94.097186	94.776074	88.54542	91.299421	90.973285	84.120087	93.881498	97.290067	94.137934	94.154273	92.576194	93.599626
2094.0	94.190612	94.858441	88.697952	91.405637	91.164688	84.242332	94.012122	97.330185	94.241128	94.285565	92.705808	93.645948
2093.0	94.27837	94.944292	88.829337	91.506141	91.317747	84.329625	94.115146	97.358951	94.330333	94.371616	92.828802	93.699102
2092.0	94.357719	95.016722	88.950913	91.610975	91.436742	84.394077	94.193536	97.383426	94.41459	94.427575	92.942239	93.754835
2091.0	94.433925	95.064252	89.073806	91.720415	91.534049	84.456156	94.258622	97.411861	94.49358	94.48112	93.038775	93.810683
2090.0	94.507137	95.086271	89.192867	91.82272	91.611884	84.524678	94.315987	97.442551	94.552346	94.538661	93.110192	93.858842
2089.0	94.57287	95.093196	89.3005	91.913293	91.672605	84.601415	94.364133	97.466684	94.581799	94.584043	93.158961	93.893087
2088.0	94.634932	95.100491	89.403397	92.002695	91.731746	84.692572	94.402198	97.480723	94.596034	94.607957	93.200847	93.920308
2087.0	94.705196	95.119762	89.515635	92.101602	91.803619	84.804288	94.433054	97.490031	94.619211	94.621757	93.249225	93.952601
2086.0	94.78779	95.154785	89.644192	92.209185	91.882463	84.932297	94.461122	97.500709	94.66029	94.640739	93.302795	93.992378
2085.0	94.871361	95.203733	89.786419	92.318123	91.951663	85.063336	94.490805	97.513251	94.707763	94.668515	93.352239	94.03585
2084.0	94.940876	95.262772	89.932402	92.420051	92.005685	85.184976	94.524589	97.525444	94.744831	94.701767	93.390355	94.084383
2083.0	94.994766	95.329423	90.068392	92.507126	92.05221	85.294361	94.560165	97.537634	94.764222	94.739692	93.4128	94.141459
2082.0	95.048576	95.405042	90.189437	92.581326	92.099216	85.403378	94.591698	97.551978	94.771701	94.783477	93.420974	94.205176
2081.0	95.119589	95.491058	90.307995	92.659904	92.14956	85.532904	94.614929	97.566853	94.77954	94.831555	93.429187	94.273173
2080.0	95.204962	95.579734	90.435798	92.755512	92.201527	85.690961	94.629109	97.574458	94.794228	94.877176	93.455744	94.34561
2079.0	95.279942	95.654558	90.560544	92.854232	92.247075	85.858418	94.636058	97.567271	94.810382	94.908153	93.500775	94.414116
2078.0	95.326837	95.706766	90.661456	92.933822	92.27736	86.010148	94.64259	97.547916	94.821249	94.913261	93.546457	94.461594
2077.0	95.361705	95.745844	90.745822	93.000348	92.296022	86.148657	94.660936	97.528625	94.831027	94.895294	93.584534	94.486305
2076.0	95.41674	95.782803	90.842672	93.079491	92.317148	86.29775	94.697745	97.516821	94.8465	94.873437	93.626211	94.510944
2075.0	95.497127	95.809467	90.957283	93.169931	92.345547	86.461643	94.743991	97.506358	94.861273	94.866434	93.676554	94.551761
2074.0	95.576625	95.811814	91.061622	93.237207	92.37365	86.615045	94.78573	97.491857	94.865677	94.879288	93.720279	94.595313
2073.0	95.64022	95.802339	91.138457	93.265289	92.403666	86.742576	94.824848	97.48781	94.872742	94.91161	93.748269	94.624865
2072.0	95.706435	95.818207	91.205611	93.285312	92.454176	86.863722	94.878228	97.518861	94.912257	94.967587	93.780158	94.652327
2071.0	95.792451	95.879332	91.284134	93.33676	92.5338	87.002364	94.954457	97.587436	94.991734	95.045331	93.840413	94.699437
2070.0	95.879756	95.964973	91.370243	93.423557	92.625736	87.150661	95.042662	97.663593	95.082666	95.12513	93.924009	94.760954
2069.0	95.936719	96.039532	91.452423	93.523726	92.71238	87.282199	95.126554	97.714167	95.154989	95.184555	94.004088	94.81311
2068.0	95.961815	96.088125	91.530388	93.62083	92.800912	87.388189	95.19908	97.734061	95.207757	95.223769	94.065956	94.848827
2067.0	95.981604	96.118244	91.602814	93.708446	92.908899	87.483426	95.260878	97.741932	95.254304	95.263509	94.118005	94.878342
2066.0	96.014499	96.140938	91.660535	93.78044	93.03581	87.5855	95.316171	97.75503	95.296568	95.320318	94.176566	94.902468
2065.0	96.05683	96.163297	91.705979	93.834341	93.162498	87.700748	95.373791	97.777815	95.331795	95.393249	94.254085	94.911682
2064.0	96.098278	96.189485	91.755112	93.873434	93.269745	87.820628	95.440165	97.806249	95.369384	95.470011	94.354817	94.907323
2063.0	96.131387	96.2175	91.807662	93.896386	93.347518	87.922618	95.507866	97.831555	95.42131	95.536079	94.469321	94.900116
2062.0	96.148326	96.24045	91.842109	93.899545	93.398687	87.987112	95.562984	97.845118	95.485108	95.582868	94.578957	94.89206
2061.0	96.14435	96.254804	91.851463	93.893383	93.444126	88.022346	95.604783	97.849135	95.550939	95.617176	94.67358	94.879318
2060.0	96.123276	96.257018	91.854279	93.894486	93.509086	88.058346	95.64376	97.856167	95.615029	95.656397	94.756397	94.864753
2059.0	96.09018	96.232048	91.85749	93.896331	93.594188	88.109281	95.680612	97.869787	95.673093	95.705691	94.827526	94.849081
2058.0	96.045562	96.166422	91.840904	93.875093	93.676239	88.161953	95.70739	97.875754	95.713738	95.750718	94.880104	94.822248
2057.0	95.994899	96.081018	91.795445	93.831933	93.745478	88.209392	95.731793	97.864422	95.734874	95.783488	94.921209	94.785361
2056.0	95.950436	96.026202	91.743022	93.797904	93.818266	88.268147	95.773817	97.850554	95.754558	95.819543	94.9744	94.765835
2055.0	95.910817	96.025018	91.6969	93.78389	93.899652	88.345177	95.827442	97.85317	95.787902	95.871578	95.045086	94.782322
2054.0	95.855107	96.039419	91.63452	93.759614	93.961289	88.414657	95.852478	97.863952	95.824229	95.921135	95.103657	94.806607
2053.0	95.776974	96.015824	91.537059	93.7044	93.981256	88.454288	95.825168	97.857631	95.845978	95.942115	95.123961	94.793852
2052.0	95.712788	95.952856	91.430642	93.648478	93.985071	88.485628	95.778364	97.831708	95.859392	95.944105	95.123046	94.745736
2051.0	95.712417	95.902239	91.363965	93.638114	94.021179	88.551883	95.771381	97.815114	95.886206	95.966277	95.142579	94.712903
2050.0	95.784354	95.911555	91.36503	93.681862	94.108303	88.667212	95.832522	97.835056	95.932833	96.03068	95.203065	94.735686
2049.0	95.885925	95.983345	91.43493	93.754837	94.225021	88.808716	95.942677	97.890118	95.987278	96.121786	95.291526	94.806225
2048.0	95.972316	96.085867	91.55962	93.839092	94.340152	88.949328	96.062644	97.959723	96.042108	96.213043	95.382601	94.891228
2047.0	96.037734	96.18498	91.707763	93.930243	94.433226	89.074241	96.160062	98.024109	96.098853	96.291733	95.453217	94.966643
2046.0	96.099968	96.26032	91.840169	94.015369	94.495768	89.172267	96.219184	98.066749	96.151252	96.353027	95.487235	95.020329
2045.0	96.165671	96.308684	91.946214	94.077624	94.536817	89.241739	96.246695	98.076981	96.186797	96.394527	95.489151	95.048108
2044.0	96.222763	96.34123	92.051974	94.11874	94.576791	89.301631	96.263174	98.063662	96.204918	96.423037	95.484857	95.061137
2043.0	96.254772	96.367529	92.172879	94.153913	94.616103	89.371523	96.273882	98.051035	96.21494	96.445588	95.489568	95.078043
2042.0	96.256593	96.381872	92.282283	94.190927	94.626243	89.44599	96.261247	98.050766	96.217828	96.451593	95.487525	95.102343
2041.0	96.243688	96.374547	92.34725	94.229972	94.589831	89.508669	96.220183	98.050321	96.206126	96.424286	95.459509	95.120615
2040.0	96.244515	96.350816	92.369482	94.271759	94.526781	89.560202	96.178638	98.035209	96.178346	96.36983	95.411918	95.122065
2039.0	96.275047	96.325694	92.370292	94.311976	94.459947	89.609841	96.160373	98.007833	96.139481	96.313364	95.359106	95.106311
2038.0	96.324075	96.308145	92.366725	94.343844	94.385793	89.653431	96.150278	97.977595	96.094996	96.267829	95.301136	95.078511
2037.0	96.369768	96.305294	92.385306	94.378982	94.306696	89.685691	96.124213	97.949221	96.058187	96.22863	95.244675	95.052782
2036.0	96.405139	96.332533	92.462794	94.444913	94.260652	89.721863	96.095632	97.929446	96.0508	96.197597	95.223003	95.049466
2035.0	96.440232	96.399692	92.603523	94.546571	94.280727	89.78021	96.101838	97.928733	96.077965	96.188982	95.263268	95.070685
