ν	D-Alanina No Magnetizada Irradiada Petri	D-Alanina No Magnetizada Eppendorf	D-Alanina Magnetizada Irradiada Petri	D-Alanina Magnetizada Eppendorf	D-Alanina Irradiada No Magnetizada Eppendorf	D-Alanina Irradiada Magnetizada Eppendorf	D-Alanina  No Magnetizada Petri	D-Alanina  Magnetizada Petri
1021.0	80.663328	90.287919	85.565261	89.825204	77.529847	90.644454	85.723679	82.993281
1020.0	78.074747	88.202354	83.048793	87.644871	74.17667	89.161513	83.167214	83.322734
1019.0	75.674469	86.260746	80.755006	85.577018	71.153472	87.762568	80.707829	83.594507
1018.0	73.256444	84.257335	78.459629	83.375317	68.162788	86.322712	78.075297	83.82065
1017.0	70.614378	81.956109	75.922978	80.760942	64.79151	84.663092	75.006979	84.023788
1016.0	67.795112	79.387376	73.181465	77.749794	60.966026	82.77002	71.555877	84.21853
1015.0	65.18417	76.971763	70.640335	74.803049	57.181282	80.907332	68.218593	84.407158
1014.0	63.320849	75.333922	68.868889	72.636311	54.29719	79.50533	65.735617	84.584805
1013.0	62.594461	74.944461	68.274449	71.825523	53.075822	78.917987	64.698512	84.742169
1012.0	63.075097	75.874147	68.917984	72.522204	53.813154	79.246188	65.268764	84.872341
1011.0	64.556093	77.804994	70.55082	74.439814	56.253386	80.324864	67.168047	84.983549
1010.0	66.707645	80.235867	72.779312	77.052066	59.770116	81.840457	69.881317	85.095805
1009.0	69.218442	82.719118	75.234288	79.84641	63.686028	83.488935	72.908962	85.215318
1008.0	71.852732	84.981161	77.656609	82.47975	67.516423	85.07379	75.905705	85.323021
1007.0	74.435776	86.910572	79.895275	84.793765	71.009496	86.505937	78.675978	85.40054
1006.0	76.835715	88.498362	81.879757	86.755301	74.065807	87.757031	81.12276	85.456417
1005.0	78.969545	89.785805	83.598373	88.387068	76.668436	88.826076	83.217151	85.512058
1004.0	80.808954	90.825461	85.072646	89.72157	78.850559	89.727389	84.978344	85.574384
1003.0	82.373006	91.662672	86.333039	90.794602	80.669742	90.48309	86.452164	85.642616
1002.0	83.712007	92.340186	87.413026	91.659054	82.185017	91.116093	87.695435	85.731136
1001.0	84.879158	92.902234	88.350511	92.375967	83.448934	91.647481	88.760591	85.857596
1000.0	85.901227	93.382305	89.177016	92.983888	84.50929	92.0963	89.6778	86.008204
999.0	86.778912	93.793638	89.904894	93.492943	85.408331	92.478673	90.454494	86.140213
998.0	87.517216	94.139286	90.532538	93.912975	86.179365	92.807749	91.098724	86.226951
997.0	88.143011	94.425987	91.060729	94.268727	86.846888	93.09525	91.635795	86.282621
996.0	88.688019	94.663893	91.500493	94.579865	87.430103	93.351386	92.096591	86.336067
995.0	89.168968	94.861652	91.870786	94.845226	87.944702	93.582078	92.499781	86.397891
994.0	89.592474	95.028626	92.193398	95.059633	88.401214	93.787822	92.85264	86.461903
993.0	89.967528	95.175303	92.484799	95.233809	88.804379	93.967339	93.160243	86.523473
992.0	90.303713	95.306091	92.748813	95.386663	89.157607	94.122102	93.426298	86.584681
991.0	90.604924	95.418063	92.981339	95.527854	89.46837	94.256074	93.652652	86.64929
990.0	90.872631	95.511459	93.183767	95.657338	89.746414	94.371902	93.845854	86.720129
989.0	91.110227	95.59448	93.36572	95.773717	89.99634	94.470077	94.019068	86.79571
988.0	91.319834	95.672409	93.533409	95.874803	90.216134	94.552708	94.181696	86.866517
987.0	91.500909	95.738652	93.683694	95.957109	90.405035	94.625596	94.331525	86.922398
986.0	91.655756	95.783548	93.813313	96.021628	90.569508	94.694579	94.461225	86.965816
985.0	91.791251	95.808828	93.927099	96.074255	90.719788	94.761757	94.568516	87.009451
984.0	91.91346	95.828445	94.033157	96.117005	90.863927	94.827607	94.657383	87.059685
983.0	92.026324	95.856908	94.135184	96.147262	91.005657	94.894331	94.734221	87.111816
982.0	92.136041	95.89894	94.232361	96.169603	91.142522	94.963162	94.805387	87.161924
981.0	92.249149	95.948033	94.321956	96.198572	91.264932	95.029652	94.874435	87.212784
980.0	92.363914	95.993542	94.400147	96.243237	91.363472	95.086013	94.940219	87.267366
979.0	92.469819	96.031444	94.465707	96.296376	91.439394	95.128184	95.001361	87.328467
978.0	92.558776	96.068798	94.525216	96.345493	91.50227	95.157464	95.062623	87.406578
977.0	92.63361	96.115707	94.590186	96.389036	91.556976	95.176508	95.132339	87.515133
976.0	92.704717	96.174492	94.667474	96.435992	91.601542	95.188718	95.21376	87.653073
975.0	92.781639	96.240413	94.75614	96.49429	91.63887	95.201056	95.303266	87.802148
974.0	92.867498	96.310867	94.853277	96.564938	91.678695	95.220941	95.396048	87.945987
973.0	92.95779	96.38777	94.957064	96.643631	91.723046	95.248311	95.488092	88.082944
972.0	93.043927	96.470528	95.062579	96.722659	91.760724	95.27554	95.572808	88.217071
971.0	93.118904	96.551368	95.159518	96.792925	91.782596	95.296717	95.641216	88.347014
970.0	93.17792	96.618437	95.236491	96.847786	91.792525	95.312315	95.686627	88.468501
969.0	93.214771	96.661327	95.285795	96.884847	91.796402	95.323474	95.706621	88.579135
968.0	93.225207	96.676497	95.305553	96.90434	91.790672	95.327616	95.703011	88.677453
967.0	93.21643	96.671974	95.301204	96.908164	91.77009	95.322705	95.683946	88.765345
966.0	93.203903	96.663099	95.282657	96.899229	91.737544	95.310759	95.661653	88.851816
965.0	93.192477	96.656848	95.255143	96.878148	91.697393	95.293846	95.641338	88.943843
964.0	93.169453	96.643143	95.21593	96.842615	91.647862	95.27145	95.61548	89.033822
963.0	93.124635	96.608676	95.165434	96.794403	91.589176	95.245458	95.575743	89.109545
962.0	93.069269	96.556518	95.116146	96.743748	91.530736	95.223031	95.527003	89.177108
961.0	93.024502	96.503824	95.08054	96.700135	91.480085	95.209899	95.481518	89.256859
960.0	92.996331	96.461836	95.052113	96.660593	91.431479	95.203841	95.441463	89.351886
959.0	92.972087	96.426115	95.009008	96.613362	91.374707	95.198342	95.395523	89.437926
958.0	92.937868	96.384838	94.938023	96.551366	91.30945	95.18986	95.332375	89.493786
957.0	92.889333	96.328129	94.846293	96.475625	91.242613	95.178387	95.25052	89.526552
956.0	92.826822	96.249876	94.746957	96.387482	91.177073	95.163766	95.154519	89.554647
955.0	92.749507	96.150167	94.642094	96.28569	91.110627	95.144775	95.047881	89.579531
954.0	92.656608	96.03866	94.525313	96.171352	91.040568	95.119939	94.931344	89.589964
953.0	92.550507	95.928693	94.396642	96.049396	90.963669	95.087819	94.805558	89.586839
952.0	92.438564	95.82564	94.269116	95.92548	90.879036	95.050071	94.676069	89.587859
951.0	92.332514	95.725521	94.159833	95.806686	90.796915	95.015645	94.556314	89.608029
950.0	92.242353	95.625712	94.075759	95.703586	90.735655	94.996537	94.460882	89.646142
949.0	92.170022	95.532433	94.009653	95.625122	90.702071	94.995567	94.392363	89.691851
948.0	92.113346	95.456708	93.951417	95.57101	90.682758	95.002312	94.338784	89.738999
947.0	92.074212	95.40627	93.90237	95.533295	90.66221	95.004533	94.287661	89.789751
946.0	92.054411	95.38181	93.874817	95.505103	90.641152	94.999823	94.239527	89.849178
945.0	92.044701	95.378254	93.877232	95.485307	90.628861	94.992647	94.205153	89.917948
944.0	92.029878	95.389037	93.904234	95.477303	90.626558	94.98493	94.193756	89.990587
943.0	92.005951	95.40995	93.942544	95.486607	90.629002	94.975698	94.206337	90.060775
942.0	91.978754	95.437689	93.982139	95.515304	90.63571	94.967249	94.234836	90.1261
941.0	91.940733	95.464567	94.018894	95.553295	90.649719	94.965258	94.263676	90.185674
940.0	91.861891	95.479606	94.050883	95.579274	90.669258	94.97278	94.277088	90.236895
939.0	91.710885	95.479268	94.077112	95.578676	90.689159	94.988096	94.270885	90.279703
938.0	91.476157	95.474321	94.098118	95.559949	90.706384	95.007857	94.255743	90.320536
937.0	91.165173	95.480737	94.11391	95.545917	90.716579	95.028427	94.245769	90.364622
936.0	90.801953	95.50345	94.121547	95.548676	90.709619	95.044021	94.244655	90.40577
935.0	90.435675	95.529972	94.115052	95.557606	90.675759	95.047379	94.241206	90.430503
934.0	90.132503	95.536956	94.084703	95.550105	90.61181	95.034387	94.211954	90.430611
933.0	89.936474	95.501813	94.016146	95.507789	90.514411	95.00657	94.128191	90.404965
932.0	89.835608	95.413535	93.895274	95.422563	90.371258	94.967275	93.969499	90.351966
931.0	89.765019	95.277056	93.715629	95.292858	90.163475	94.914648	93.73409	90.269016
930.0	89.631928	95.102928	93.474364	95.114458	89.868617	94.837454	93.427193	90.157279
929.0	89.337207	94.886266	93.15527	94.869917	89.451975	94.716768	93.032352	90.016935
928.0	88.793599	94.594826	92.716647	94.524555	88.857509	94.530203	92.497388	89.837301
927.0	87.941779	94.175292	92.094169	94.030802	88.010993	94.251766	91.747842	89.598546
926.0	86.745567	93.562724	91.209389	93.329185	86.824727	93.845478	90.704831	89.281695
925.0	85.171592	92.6816	89.979686	92.342187	85.195864	93.260902	89.29275	88.870356
924.0	83.203099	91.454161	88.342511	90.984438	83.021482	92.44243	87.45886	88.345504
923.0	80.906878	89.838932	86.300109	89.21583	80.258747	91.358912	85.226231	87.684885
922.0	78.494027	87.896786	83.96968	87.126184	77.023626	90.051748	82.761301	86.861416
921.0	76.312728	85.853012	81.619481	84.9991	73.682632	88.684026	80.412353	85.832879
920.0	74.770115	84.100882	79.660292	83.288003	70.854641	87.54412	78.667938	84.538679
919.0	74.198851	83.084803	78.536721	82.458265	69.227757	86.949616	77.989729	82.916797
918.0	74.708005	83.081498	78.524349	82.749233	69.225357	87.07677	78.572258	80.922095
917.0	76.122236	84.038875	79.578031	84.034668	70.768597	87.852249	80.219769	78.530033
916.0	78.07557	85.619186	81.368989	85.906489	73.348085	89.010007	82.464096	75.746902
915.0	80.187945	87.401899	83.468801	87.903589	76.324541	90.253419	84.817448	72.638778
914.0	82.195331	89.077162	85.531068	89.708551	79.20881	91.384145	86.961029	69.34618
913.0	83.969456	90.508384	87.367022	91.200286	81.756034	92.325615	88.771835	66.064051
912.0	85.468697	91.678445	88.917734	92.385733	83.8975	93.075488	90.24366	63.013893
911.0	86.700995	92.61887	90.195192	93.316604	85.645458	93.659399	91.416566	60.419681
910.0	87.712884	93.376299	91.240992	94.050986	87.048149	94.111561	92.351452	58.468339
909.0	88.563404	93.995285	92.099278	94.639669	88.169664	94.465003	93.111204	57.267331
908.0	89.28635	94.502086	92.800217	95.115313	89.068263	94.744497	93.736204	56.830251
907.0	89.887922	94.907692	93.364434	95.495105	89.789533	94.968673	94.24245	57.086108
906.0	90.376032	95.227629	93.816684	95.79541	90.37534	95.153927	94.641354	57.902912
905.0	90.767294	95.486127	94.18358	96.034527	90.86243	95.309779	94.94853	59.128648
904.0	91.063713	95.699262	94.481664	96.222261	91.271857	95.435757	95.177706	60.62307
903.0	91.246661	95.867425	94.720682	96.360328	91.613806	95.530987	95.342976	62.250632
902.0	91.301234	95.988568	94.916044	96.455759	91.901795	95.603555	95.46632	63.860144
901.0	91.232983	96.070202	95.085568	96.523932	92.150684	95.66487	95.569536	65.286017
900.0	91.065201	96.127118	95.235718	96.577113	92.366261	95.720464	95.660142	66.353084
899.0	90.843081	96.174579	95.362203	96.618527	92.551471	95.772763	95.735678	66.865285
898.0	90.640026	96.221669	95.462709	96.647206	92.718242	95.82618	95.797344	66.614046
897.0	90.533116	96.264015	95.540483	96.661906	92.878283	95.88099	95.850064	65.446605
896.0	90.560617	96.288166	95.600634	96.663499	93.027976	95.928522	95.895737	63.372328
895.0	90.711358	96.292203	95.653221	96.661479	93.157492	95.962085	95.938036	60.63817
894.0	90.952497	96.295787	95.713897	96.672363	93.269695	95.98837	95.986404	57.711858
893.0	91.25206	96.318636	95.788806	96.701454	93.374618	96.018783	96.042791	55.169063
892.0	91.577018	96.35579	95.863168	96.732279	93.471412	96.053811	96.092131	53.528949
891.0	91.895954	96.387413	95.917237	96.746241	93.553504	96.08593	96.120005	53.079805
890.0	92.19828	96.406846	95.950611	96.747667	93.627651	96.11435	96.133697	53.771029
889.0	92.496606	96.42319	95.979684	96.756327	93.709897	96.145527	96.152162	55.273698
888.0	92.798356	96.440538	96.015115	96.78036	93.803874	96.179957	96.181706	57.179545
887.0	93.086057	96.452624	96.053325	96.811216	93.89802	96.209245	96.215398	59.173901
886.0	93.334869	96.457644	96.086198	96.840081	93.982352	96.22816	96.248814	61.086096
885.0	93.538832	96.462288	96.108101	96.861699	94.05415	96.241629	96.280132	62.853868
884.0	93.710502	96.470753	96.11788	96.865187	94.110516	96.257547	96.301046	64.470004
883.0	93.864373	96.485049	96.125627	96.842888	94.151161	96.278406	96.306587	65.944347
882.0	94.009407	96.515889	96.152413	96.812009	94.187044	96.30157	96.311669	67.288595
881.0	94.149966	96.575237	96.210269	96.807774	94.231422	96.323364	96.339888	68.518254
880.0	94.285912	96.654084	96.286627	96.847068	94.283435	96.342078	96.39544	69.654419
879.0	94.415717	96.723987	96.360278	96.912547	94.332747	96.359908	96.460025	70.71479
878.0	94.541675	96.767897	96.426375	96.978031	94.37627	96.380976	96.515873	71.704399
877.0	94.665179	96.797175	96.491477	97.034875	94.417127	96.404958	96.557664	72.61853
876.0	94.776302	96.831964	96.550761	97.085711	94.452882	96.425717	96.583874	73.451418
875.0	94.858307	96.875984	96.588724	97.127409	94.480029	96.439646	96.592912	74.199419
874.0	94.904836	96.915576	96.599397	97.152158	94.504325	96.451249	96.588528	74.861962
873.0	94.923306	96.932926	96.588393	97.156198	94.530298	96.466044	96.575103	75.446911
872.0	94.920232	96.915963	96.557351	97.138245	94.545813	96.482364	96.547347	75.974115
871.0	94.893382	96.865656	96.503523	97.096239	94.5332	96.495062	96.496182	76.467201
870.0	94.839813	96.798422	96.432974	97.032086	94.490621	96.502545	96.423017	76.938356
869.0	94.761709	96.733761	96.356995	96.953573	94.426543	96.504347	96.336667	77.383081
868.0	94.661164	96.676942	96.274189	96.867383	94.338175	96.495957	96.237946	77.791882
867.0	94.534364	96.61835	96.168781	96.774892	94.211083	96.472092	96.116789	78.165079
866.0	94.369707	96.54617	96.026411	96.674447	94.034757	96.431523	95.960819	78.512986
865.0	94.146365	96.450349	95.840776	96.558778	93.801803	96.372751	95.757155	78.843597
864.0	93.837926	96.31645	95.605887	96.407835	93.494004	96.287833	95.488837	79.157284
863.0	93.421841	96.126554	95.31031	96.192555	93.082362	96.165567	95.135861	79.455389
862.0	92.876499	95.864975	94.932926	95.888174	92.535933	95.996695	94.670856	79.744717
861.0	92.158206	95.510041	94.430191	95.473083	91.813913	95.768469	94.041255	80.025488
860.0	91.186209	95.016124	93.72868	94.906222	90.847162	95.453611	93.15995	80.281733
859.0	89.859093	94.309346	92.740457	94.10812	89.532801	95.004974	91.9214	80.496729
858.0	88.078822	93.295554	91.380733	92.96404	87.735458	94.352942	90.217054	80.677603
857.0	85.754228	91.858201	89.558069	91.337214	85.28156	93.401206	87.92688	80.852703
856.0	82.811146	89.857643	87.161958	89.085416	81.978768	92.037327	84.927611	81.041993
855.0	79.248698	87.180093	84.103977	86.110347	77.705486	90.179823	81.171858	81.240033
854.0	75.214282	83.84757	80.414607	82.461841	72.547782	87.853306	76.809296	81.431685
853.0	71.031789	80.1206	76.329413	78.447934	66.896586	85.249967	72.25255	81.614712
852.0	67.156509	76.496423	72.292525	74.640604	61.421481	82.727811	68.116319	81.799159
851.0	64.065691	73.556094	68.844867	71.698425	56.881079	80.710432	65.026186	81.989926
850.0	62.12345	71.732458	66.442475	70.084643	53.846161	79.518977	63.387939	82.177675
849.0	61.503972	71.17649	65.335096	69.910617	52.550914	79.260597	63.28839	82.346197
848.0	62.203318	71.80893	65.573272	71.016847	52.973294	79.856867	64.583043	82.485525
847.0	64.061183	73.432074	67.049644	73.129173	54.958063	81.136125	67.01345	82.599495
846.0	66.758554	75.766489	69.493911	75.915682	58.206137	82.881072	70.229425	82.703163
845.0	69.865062	78.451407	72.488831	78.984999	62.227291	84.837674	73.789478	82.812485
844.0	72.962418	81.106847	75.57647	81.941862	66.424683	86.74878	77.242117	82.936198
843.0	75.764984	83.452159	78.402924	84.500392	70.294504	88.421779	80.26042	83.076139
842.0	78.160977	85.383748	80.801851	86.558198	73.582584	89.777817	82.723929	83.229321
841.0	80.166742	86.940618	82.770658	88.164082	76.27876	90.837021	84.684047	83.385641
840.0	81.846919	88.20263	84.382086	89.421884	78.488214	91.661483	86.258881	83.529271
839.0	83.26373	89.227969	85.713462	90.422735	80.319686	92.313697	87.554638	83.650211
838.0	84.468125	90.059657	86.825491	91.231427	81.856025	92.844716	88.644241	83.752359
837.0	85.501562	90.742817	87.764453	91.891507	83.160497	93.287496	89.568936	83.844424
836.0	86.391314	91.316079	88.565493	92.431699	84.275902	93.653156	90.345325	83.928284
835.0	87.151846	91.802452	89.257309	92.879363	85.229164	93.946412	90.985486	84.005209
834.0	87.796798	92.218377	89.864197	93.267435	86.047131	94.185972	91.515345	84.087486
833.0	88.345937	92.579937	90.399271	93.619031	86.758467	94.398476	91.966824	84.189823
832.0	88.820753	92.895143	90.861424	93.932212	87.379933	94.594151	92.358433	84.309273
831.0	89.239951	93.163296	91.248494	94.194529	87.916301	94.762762	92.69656	84.425682
830.0	89.619258	93.389533	91.57101	94.409917	88.376445	94.896027	92.990862	84.524347
829.0	89.969588	93.591365	91.847286	94.599584	88.776466	95.002309	93.254521	84.608778
828.0	90.29658	93.786349	92.09365	94.781658	89.127507	95.096096	93.493896	84.691164
827.0	90.606571	93.981076	92.328237	94.96295	89.435999	95.183868	93.711583	84.782892
826.0	90.907019	94.173323	92.570994	95.143594	89.715104	95.264349	93.913998	84.895008
825.0	91.194478	94.355631	92.824547	95.315031	89.978641	95.334443	94.102819	85.031931
824.0	91.453126	94.517714	93.067448	95.462251	90.224694	95.392158	94.269208	85.179235
823.0	91.677246	94.657449	93.283249	95.584464	90.442671	95.440028	94.41239	85.311354
822.0	91.882677	94.787841	93.481866	95.701728	90.633236	95.485002	94.549411	85.416896
821.0	92.080707	94.920434	93.674658	95.823455	90.804013	95.529571	94.688169	85.505211
820.0	92.255899	95.046136	93.847333	95.926452	90.953455	95.568293	94.80861	85.588167
819.0	92.389573	95.146062	93.979582	95.985002	91.07852	95.599859	94.891679	85.669786
818.0	92.493146	95.216637	94.076204	96.008737	91.19119	95.635245	94.951085	85.752992
817.0	92.596137	95.269656	94.156859	96.028885	91.308693	95.684641	95.01423	85.840577
816.0	92.707479	95.311493	94.226994	96.058178	91.432543	95.742306	95.083633	85.926623
815.0	92.810943	95.33863	94.281641	96.087703	91.553893	95.794855	95.140369	86.000274
814.0	92.897339	95.353228	94.329143	96.114792	91.673797	95.839475	95.177783	86.061849
813.0	92.978405	95.367365	94.386087	96.146843	91.799609	95.881857	95.207888	86.123587
812.0	93.063573	95.389266	94.451601	96.179233	91.925339	95.920347	95.238524	86.190921
811.0	93.143525	95.417671	94.509009	96.196331	92.035398	95.947043	95.26791	86.254649
810.0	93.207894	95.451569	94.55326	96.198877	92.127089	95.964178	95.301609	86.306471
809.0	93.265396	95.494344	94.598253	96.208058	92.211578	95.984963	95.353698	86.352092
808.0	93.334099	95.547591	94.65676	96.237476	92.293095	96.015368	95.428387	86.403941
807.0	93.418704	95.61163	94.729172	96.281034	92.364662	96.046487	95.515953	86.469276
806.0	93.506584	95.690753	94.81077	96.332584	92.424463	96.067581	95.606108	86.54859
805.0	93.583861	95.785234	94.894999	96.396544	92.479625	96.077169	95.691027	86.638066
