ν,LD-Alanina No Magnetizada  Eppendorf,LD-Alanina Magnetizada  Eppendorf,LD-Alanina Irradiada No Magnetizada Eppendorf,LD-Alanina Irradiada Magnetizada Eppendorf,L-Alanina No Magnetizada  Eppendorf,L-Alanina Magnetizada Eppendorf,L-Alanina Irradiada No Magnetizada Eppendorf,L-Alanina Irradiada  Magnetizada Eppendorf,D-Alanina No Magnetizada Eppendorf,D-Alanina Magnetizada Eppendorf,D-Alanina Irradiada No Magnetizada Eppendorf,D-Alanina Irradiada Magnetizada Eppendorf
1991.0,97.461056,97.355081,95.147053,95.731215,96.374168,97.633799,96.069696,96.622371,97.36203,97.390486,95.436145,97.409607
1990.0,97.488361,97.377677,95.203417,95.776926,96.433723,97.664415,96.087222,96.628621,97.384533,97.41277,95.47884,97.426629
1989.0,97.48515,97.37362,95.264023,95.807535,96.426453,97.627927,96.111012,96.630681,97.355102,97.406187,95.514195,97.457835
1988.0,97.463237,97.346626,95.319899,95.831489,96.363503,97.550483,96.14973,96.640311,97.289218,97.371066,95.536753,97.496383
1987.0,97.435905,97.29725,95.363497,95.854379,96.286134,97.468123,96.198004,96.653396,97.219115,97.325113,95.549409,97.528087
1986.0,97.406277,97.229299,95.375301,95.860023,96.220667,97.399329,96.225033,96.641776,97.168534,97.280732,95.543608,97.534679
1985.0,97.37743,97.157983,95.355724,95.846471,96.171483,97.347087,96.220154,96.603319,97.144915,97.238256,95.525365,97.521019
1984.0,97.357321,97.104564,95.333204,95.838476,96.139392,97.308355,96.210681,96.573975,97.142812,97.19789,95.523699,97.514876
1983.0,97.345416,97.080372,95.316999,95.841088,96.123578,97.27351,96.209684,96.566835,97.146078,97.164995,95.543638,97.524483
1982.0,97.331924,97.082072,95.283294,95.824307,96.118978,97.236706,96.189751,96.549023,97.140821,97.147779,95.547644,97.522348
1981.0,97.320224,97.104068,95.23443,95.780426,96.130544,97.218899,96.139425,96.508888,97.136001,97.159476,95.515625,97.491631
1980.0,97.332538,97.14765,95.229367,95.758155,96.175646,97.260864,96.10555,96.497309,97.158706,97.214472,95.490879,97.464812
1979.0,97.38276,97.214468,95.314105,95.806302,96.254565,97.375589,96.13747,96.561612,97.217825,97.309423,95.526863,97.486605
1978.0,97.460235,97.294579,95.454403,95.913837,96.337316,97.522687,96.219034,96.67646,97.289153,97.415043,95.613566,97.552286
1977.0,97.551395,97.36944,95.581366,96.03734,96.399798,97.651241,96.299422,96.784007,97.350098,97.500947,95.69842,97.615656
1976.0,97.652583,97.425561,95.669439,96.15152,96.45107,97.750092,96.360101,96.864137,97.404988,97.559169,95.753583,97.649658
1975.0,97.748002,97.462625,95.7239,96.239749,96.504006,97.831864,96.404941,96.919163,97.458814,97.591029,95.779579,97.664032
1974.0,97.806461,97.491749,95.737703,96.278824,96.551092,97.893835,96.423405,96.938146,97.495258,97.592218,95.77644,97.672619
1973.0,97.819267,97.526541,95.715368,96.272274,96.588691,97.923906,96.412735,96.924746,97.503172,97.569114,95.757347,97.678654
1972.0,97.814068,97.566931,95.698865,96.260785,96.62893,97.923256,96.40145,96.916193,97.497851,97.548174,95.75777,97.68575
1971.0,97.812997,97.59216,95.720825,96.269819,96.665367,97.898171,96.410355,96.934323,97.49414,97.548479,95.792209,97.697445
1970.0,97.804976,97.581028,95.760086,96.281392,96.662303,97.848084,96.421957,96.956052,97.481031,97.560627,95.828706,97.709088
1969.0,97.776428,97.539476,95.776856,96.276764,96.604697,97.782326,96.41901,96.959906,97.443964,97.566305,95.833076,97.71496
1968.0,97.740255,97.495123,95.763967,96.267456,96.529709,97.728607,96.41792,96.960321,97.392279,97.56091,95.810378,97.716407
1967.0,97.711668,97.462939,95.735666,96.262704,96.481821,97.702988,96.431657,96.968402,97.344242,97.544135,95.780633,97.712389
1966.0,97.68005,97.434206,95.696086,96.245982,96.462752,97.690161,96.43644,96.963686,97.302585,97.510069,95.747841,97.695234
1965.0,97.631579,97.404944,95.650105,96.208906,96.452667,97.674509,96.413194,96.937398,97.265518,97.465339,95.718708,97.668525
1964.0,97.580571,97.394234,95.618226,96.172889,96.45284,97.670909,96.387896,96.920198,97.246016,97.437403,95.714981,97.654465
1963.0,97.555642,97.421617,95.613519,96.159255,96.478604,97.703442,96.396048,96.937923,97.260854,97.446387,95.740362,97.670308
1962.0,97.56942,97.47819,95.625094,96.169927,96.530676,97.769609,96.435855,96.977933,97.309796,97.482516,95.767336,97.708589
1961.0,97.613757,97.528542,95.63988,96.204445,96.593201,97.84303,96.482544,97.019746,97.375,97.522903,95.779557,97.748995
1960.0,97.669081,97.537561,95.656078,96.25875,96.644303,97.900331,96.522429,97.061319,97.431738,97.556334,95.795444,97.777831
1959.0,97.709453,97.495269,95.664097,96.300618,96.660439,97.931477,96.548129,97.095125,97.457876,97.581219,95.8277,97.788259
1958.0,97.717574,97.426549,95.647394,96.290087,96.634395,97.937567,96.548754,97.099587,97.451556,97.598284,95.856142,97.777477
1957.0,97.70607,97.380302,95.615121,96.235741,96.597221,97.933892,96.531163,97.076413,97.444118,97.618787,95.864466,97.754949
1956.0,97.705122,97.393575,95.600586,96.190151,96.593905,97.941028,96.524762,97.057906,97.473341,97.65936,95.868898,97.738546
1955.0,97.720835,97.457757,95.615441,96.181235,96.628539,97.959413,96.544227,97.059747,97.536375,97.713682,95.88799,97.733243
1954.0,97.727304,97.526561,95.637598,96.1881,96.661758,97.965375,96.571455,97.064485,97.589203,97.747356,95.915375,97.727931
1953.0,97.709213,97.560521,95.655361,96.192981,96.669768,97.942909,96.590467,97.065577,97.600755,97.737499,95.943757,97.71997
1952.0,97.687778,97.556125,95.68585,96.209855,96.672232,97.904715,96.610564,97.08567,97.584157,97.702423,95.982972,97.723814
1951.0,97.68855,97.530957,95.736737,96.245444,96.690312,97.871927,96.63859,97.131544,97.565808,97.676956,96.033302,97.745381
1950.0,97.707682,97.501715,95.78653,96.276481,96.714106,97.851195,96.661153,97.172865,97.549376,97.674587,96.071631,97.767569
1949.0,97.727301,97.483051,95.819699,96.2871,96.730557,97.841346,96.672446,97.187666,97.525621,97.686964,96.085203,97.774945
1948.0,97.743477,97.48819,95.850401,96.294221,96.748031,97.844169,96.689437,97.191917,97.498018,97.704633,96.093545,97.776604
1947.0,97.759357,97.516361,95.891234,96.314451,96.770804,97.855265,96.718544,97.203524,97.479658,97.723562,96.115616,97.788651
1946.0,97.768106,97.550463,95.927576,96.337897,96.781914,97.861051,96.737005,97.214519,97.478571,97.743021,96.140758,97.807684
1945.0,97.763581,97.578129,95.943784,96.35525,96.775692,97.858712,96.730053,97.220235,97.497524,97.767968,96.153272,97.818563
1944.0,97.755421,97.604484,95.950155,96.380777,96.778766,97.863172,96.719706,97.239428,97.532911,97.800493,96.161917,97.818824
1943.0,97.755993,97.633541,95.966083,96.426953,96.812113,97.880508,96.733582,97.280461,97.564835,97.822465,96.184579,97.820316
1942.0,97.762758,97.650085,95.997293,96.481492,96.855141,97.892132,96.76862,97.319848,97.568967,97.808932,96.222858,97.832608
1941.0,97.768497,97.637372,96.043112,96.530512,96.876211,97.884138,96.808518,97.340316,97.549991,97.769945,96.269104,97.856651
1940.0,97.776643,97.603691,96.104153,96.578815,96.876247,97.873534,96.851039,97.35606,97.539564,97.750006,96.319281,97.889253
1939.0,97.792568,97.575779,96.169017,96.629197,96.875252,97.885938,96.893628,97.379041,97.553882,97.774095,96.363752,97.922275
1938.0,97.814193,97.573979,96.214365,96.668073,96.881905,97.924446,96.918949,97.397441,97.577829,97.8196,96.38711,97.94273
1937.0,97.84268,97.601169,96.231935,96.686266,96.899037,97.973948,96.918752,97.404469,97.596539,97.851305,96.391656,97.944525
1936.0,97.886998,97.647681,96.237286,96.691799,96.935615,98.022541,96.912012,97.415356,97.617445,97.863704,96.398956,97.935963
1935.0,97.944333,97.697909,96.243071,96.691658,96.991045,98.063242,96.918883,97.437415,97.64706,97.871853,96.416709,97.929168
1934.0,97.990223,97.735266,96.2483,96.684823,97.044728,98.085729,96.936699,97.455536,97.670501,97.879199,96.430606,97.92975
1933.0,98.003875,97.75136,96.261025,96.683122,97.079781,98.085494,96.959626,97.466139,97.6756,97.87805,96.440041,97.941243
1932.0,97.992652,97.751908,96.29717,96.707732,97.102259,98.074745,96.995762,97.492184,97.676527,97.869194,96.467244,97.966169
1931.0,97.977166,97.74743,96.349149,96.754736,97.123588,98.070047,97.045278,97.542247,97.694725,97.861199,96.518199,97.996031
1930.0,97.966606,97.744143,96.384983,96.792756,97.142919,98.076128,97.086344,97.587689,97.730729,97.860419,96.566184,98.012766
1929.0,97.961656,97.744625,96.389589,96.802839,97.160885,98.089843,97.10137,97.602246,97.771048,97.873761,96.589057,98.00872
1928.0,97.966828,97.751174,96.384674,96.798815,97.186431,98.111188,97.101129,97.596556,97.809937,97.908731,96.599418,97.99692
1927.0,97.98263,97.762701,96.391154,96.795764,97.21445,98.139071,97.10181,97.593905,97.843353,97.957232,96.616796,97.993028
1926.0,97.995191,97.770455,96.401371,96.78881,97.221712,98.165147,97.100087,97.59782,97.860878,97.993155,96.638353,97.997898
1925.0,97.991474,97.766653,96.399654,96.774491,97.200078,98.182348,97.08978,97.604601,97.860007,98.000346,96.654295,98.004545
1924.0,97.975803,97.750578,96.386326,96.763942,97.17399,98.189652,97.081205,97.619633,97.857286,97.989761,96.667129,98.010508
1923.0,97.961814,97.729635,96.372103,96.763222,97.166476,98.18471,97.086174,97.641641,97.868543,97.979307,96.680873,98.016016
1922.0,97.954656,97.717062,96.363147,96.761157,97.170889,98.16361,97.09729,97.654582,97.885623,97.971461,96.688105,98.018794
1921.0,97.953239,97.727011,96.363746,96.751861,97.176162,98.136497,97.101682,97.653617,97.893636,97.965193,96.685332,98.019448
1920.0,97.959989,97.762532,96.379269,96.748553,97.192422,98.127649,97.102633,97.654723,97.897255,97.97034,96.684387,98.024393
1919.0,97.974216,97.804331,96.405438,96.763316,97.226495,98.148969,97.111578,97.66599,97.910151,97.990519,96.694167,98.036205
1918.0,97.985469,97.820891,96.432488,96.792408,97.256291,98.181644,97.132218,97.673401,97.928141,98.006517,96.710104,98.048984
1917.0,97.988526,97.80352,96.463326,96.828855,97.25895,98.198168,97.1631,97.669005,97.933197,97.9999,96.730005,98.058912
1916.0,97.993546,97.775723,96.504507,96.869884,97.246701,98.194934,97.20061,97.666114,97.920456,97.981512,96.757422,98.069353
1915.0,98.008789,97.759787,96.544162,96.906205,97.244185,98.185209,97.232341,97.671232,97.90043,97.973215,96.784209,98.080435
1914.0,98.026669,97.755365,96.561833,96.923669,97.252741,98.175089,97.242156,97.671925,97.881471,97.97844,96.791191,98.084319
1913.0,98.037012,97.755526,96.55942,96.924029,97.259796,98.163864,97.230275,97.664025,97.868166,97.989027,96.775212,98.077141
1912.0,98.042196,97.764433,96.5593,96.924767,97.264434,98.154718,97.213682,97.662801,97.866347,98.004552,96.755625,98.066821
1911.0,98.047568,97.787177,96.570157,96.933032,97.271613,98.150504,97.200959,97.67386,97.876741,98.025542,96.745693,98.063078
1910.0,98.048329,97.81315,96.579054,96.939635,97.274233,98.14596,97.185963,97.680252,97.888265,98.038204,96.738447,98.067414
1909.0,98.040447,97.824255,96.582874,96.942053,97.263994,98.136214,97.171157,97.67302,97.890294,98.028255,96.729759,98.077292
1908.0,98.035286,97.8189,96.59867,96.951365,97.249015,98.127591,97.173824,97.666707,97.887462,98.005643,96.731416,98.09076
1907.0,98.046828,97.813577,96.62909,96.967372,97.241302,98.128326,97.195526,97.669171,97.888129,97.993848,96.744657,98.101093
1906.0,98.071509,97.820265,96.652787,96.976076,97.239689,98.137183,97.2135,97.665374,97.891041,98.000264,96.750447,98.099308
1905.0,98.095046,97.83803,96.658316,96.977661,97.239901,98.151211,97.214102,97.648627,97.891356,98.014694,96.739589,98.088569
1904.0,98.109042,97.859275,96.659879,96.988561,97.249553,98.172542,97.209214,97.637179,97.891211,98.028261,96.727746,98.08457
1903.0,98.112224,97.878435,96.672865,97.013623,97.274278,98.198596,97.211981,97.643983,97.894527,98.039274,96.73159,98.095983
1902.0,98.103525,97.89242,96.692534,97.037922,97.301094,98.212188,97.217477,97.657063,97.894502,98.044364,96.746669,98.113718
1901.0,98.085807,97.897749,96.709192,97.052195,97.311372,98.19509,97.218703,97.664045,97.882156,98.038843,96.760955,98.124984
1900.0,98.069259,97.891488,96.724255,97.063917,97.300584,98.148672,97.221227,97.670079,97.862298,98.024626,96.772338,98.127815
1899.0,98.061716,97.875729,96.736547,97.07395,97.275407,98.091998,97.225786,97.676579,97.847921,98.007613,96.77746,98.124256
1898.0,98.062794,97.860236,96.736392,97.069573,97.245822,98.046843,97.21873,97.669064,97.846439,97.992145,96.765428,98.111846
1897.0,98.07448,97.860569,96.725571,97.051682,97.228624,98.032211,97.196595,97.645322,97.858142,97.985938,96.73802,98.092079
1896.0,98.103883,97.883719,96.72221,97.04226,97.240895,98.058946,97.178768,97.629515,97.880065,97.998977,96.715798,98.076461
1895.0,98.146842,97.917273,96.737215,97.054364,97.275123,98.117222,97.180812,97.638942,97.904803,98.027625,96.712655,98.074255
1894.0,98.18201,97.941013,96.761992,97.075689,97.299501,98.176162,97.192476,97.660323,97.921998,98.050907,96.720693,98.081634
1893.0,98.195011,97.950295,96.787401,97.092861,97.298034,98.209503,97.197746,97.676681,97.930984,98.055219,96.731313,98.090986
1892.0,98.196112,97.958391,96.815458,97.109833,97.290794,98.217772,97.19943,97.692637,97.943254,98.051267,96.751123,98.101925
1891.0,98.201933,97.975717,96.843995,97.132356,97.302258,98.218705,97.209112,97.716336,97.965274,98.055779,96.783992,98.114948
1890.0,98.212401,97.997225,96.863042,97.155574,97.330105,98.224658,97.228771,97.740288,97.988107,98.069061,96.817528,98.124136
1889.0,98.217936,98.013219,96.877147,97.177259,97.359329,98.23586,97.256107,97.757876,98.002884,98.08258,96.842982,98.126661
1888.0,98.219226,98.022181,96.903564,97.202864,97.389641,98.24842,97.292216,97.778036,98.015162,98.097556,96.868816,98.130404
1887.0,98.224576,98.025771,96.941751,97.229792,97.42806,98.259668,97.332096,97.805574,98.031894,98.118721,96.901904,98.142691
1886.0,98.237038,98.023225,96.971896,97.247519,97.469568,98.269807,97.364147,97.830314,98.047223,98.140553,96.935897,98.160703
1885.0,98.255357,98.017063,96.986891,97.258326,97.504907,98.284707,97.388678,97.849099,98.05292,98.155943,96.967716,98.17969
1884.0,98.277969,98.014045,97.001896,97.276385,97.535527,98.310387,97.42053,97.875188,98.051791,98.169072,97.005359,98.201267
1883.0,98.296647,98.01577,97.025742,97.301906,97.563404,98.340547,97.464305,97.912708,98.05051,98.185307,97.04963,98.226331
1882.0,98.297257,98.01867,97.045083,97.318393,97.578556,98.358856,97.50431,97.946014,98.047642,98.197324,97.086313,98.247817
1881.0,98.277887,98.024065,97.048996,97.320898,97.574639,98.358526,97.528571,97.96691,98.041297,98.196125,97.108493,98.259778
1880.0,98.256472,98.036981,97.048067,97.324976,97.564142,98.350517,97.546291,97.987613,98.039674,98.188047,97.12962,98.267299
1879.0,98.248974,98.052264,97.052103,97.338035,97.562611,98.346054,97.567887,98.013432,98.049456,98.185687,97.158558,98.277179
1878.0,98.249688,98.054438,97.052365,97.34642,97.570204,98.343339,97.586846,98.028525,98.064661,98.189791,97.182564,98.285817
1877.0,98.244654,98.04017,97.042137,97.342576,97.580694,98.339232,97.597401,98.025339,98.07737,98.194682,97.192042,98.286878
1876.0,98.233506,98.027002,97.029886,97.337483,97.595138,98.33912,97.607811,98.021397,98.088831,98.202394,97.197798,98.283076
1875.0,98.225109,98.029419,97.019974,97.335803,97.613569,98.346325,97.620406,98.028523,98.103519,98.21716,97.208549,98.280419
1874.0,98.221252,98.04013,97.003191,97.325126,97.627284,98.354787,97.620105,98.033169,98.121173,98.234632,97.214932,98.2782
1873.0,98.216465,98.043862,96.976081,97.298809,97.633651,98.360522,97.597659,98.02478,98.141431,98.249385,97.21008,98.273595
1872.0,98.20645,98.037941,96.948888,97.265485,97.643461,98.368587,97.565935,98.016027,98.166763,98.264211,97.204364,98.269457
1871.0,98.187392,98.029629,96.923752,97.22786,97.659722,98.380095,97.539555,98.016423,98.192574,98.279111,97.203556,98.269044
1870.0,98.156072,98.022134,96.885533,97.176857,97.664555,98.383852,97.515757,98.011013,98.204921,98.280599,97.191715,98.268895
1869.0,98.122209,98.015507,96.835057,97.122262,97.645038,98.373161,97.492523,97.988313,98.199988,98.259673,97.160868,98.267259
1868.0,98.107082,98.015412,96.803457,97.09812,97.618091,98.36069,97.487169,97.967656,98.193931,98.233121,97.135928,98.272263
1867.0,98.114591,98.024846,96.806422,97.115904,97.605066,98.359533,97.510263,97.967825,98.197054,98.222715,97.138336,98.289179
1866.0,98.125917,98.036349,96.822954,97.148447,97.603623,98.364138,97.544762,97.976664,98.197864,98.22601,97.155609,98.309686
1865.0,98.130246,98.044354,96.831853,97.169395,97.603079,98.3651,97.569497,97.976352,98.187354,98.228633,97.168012,98.322599
1864.0,98.136945,98.051448,96.833132,97.176034,97.603344,98.364908,97.580794,97.969504,98.175443,98.228017,97.174674,98.325865
1863.0,98.152345,98.055724,96.830111,97.171753,97.605042,98.366797,97.581576,97.963267,98.170416,98.228637,97.180731,98.322895
1862.0,98.162853,98.044874,96.816553,97.152879,97.59781,98.36196,97.569113,97.951094,98.159841,98.225757,97.179457,98.31437
1861.0,98.153787,98.013159,96.792276,97.123171,97.57513,98.341802,97.546082,97.928886,98.129755,98.21161,97.16359,98.301109
1860.0,98.132829,97.975778,96.771271,97.099678,97.548609,98.314136,97.527552,97.90938,98.092017,98.191819,97.140903,98.289544
1859.0,98.118574,97.954648,96.761856,97.090855,97.531212,98.293576,97.522383,97.901318,98.07216,98.178787,97.122669,98.285708
1858.0,98.115249,97.955646,96.756168,97.086987,97.519291,98.283805,97.522053,97.893405,98.077277,98.173492,97.108848,98.287552
1857.0,98.114556,97.968578,96.748715,97.081265,97.505353,98.280676,97.51865,97.875905,98.092343,98.168652,97.096986,98.289662
1856.0,98.112945,97.981597,96.745828,97.080401,97.493897,98.282705,97.517235,97.857856,98.101006,98.163814,97.090898,98.290934
1855.0,98.111375,97.986576,96.748837,97.085665,97.489803,98.2866,97.519251,97.846289,98.095726,98.162315,97.08859,98.291557
1854.0,98.106883,97.979805,96.747269,97.085303,97.485248,98.2822,97.512761,97.829665,98.074632,98.159931,97.077097,98.287569
1853.0,98.098315,97.967288,96.73552,97.072283,97.472672,98.264477,97.488172,97.79939,98.043004,98.150949,97.048798,98.274561
1852.0,98.093218,97.96232,96.724314,97.056388,97.458023,98.243478,97.452496,97.766829,98.017073,98.140808,97.014135,98.255094
1851.0,98.099076,97.973812,96.720735,97.046718,97.447246,98.22996,97.414704,97.743689,98.007514,98.138871,96.982682,98.235659
1850.0,98.110761,97.994456,96.715171,97.037241,97.435821,98.21888,97.370487,97.722398,98.009568,98.142114,96.946082,98.219115
1849.0,98.119378,98.012137,96.703954,97.024181,97.421035,98.202754,97.318907,97.694235,98.019113,98.141525,96.899453,98.207029
1848.0,98.124748,98.024169,96.700117,97.015269,97.412138,98.188651,97.274483,97.667752,98.041539,98.13761,96.85819,98.203176
1847.0,98.129533,98.034639,96.711033,97.014302,97.414554,98.188604,97.248314,97.651598,98.076897,98.135912,96.837599,98.209014
1846.0,98.128502,98.042463,96.721305,97.013426,97.417312,98.200138,97.231954,97.637333,98.10645,98.131421,96.828133,98.218771
1845.0,98.117335,98.040553,96.715792,97.012999,97.408349,98.209304,97.213478,97.616448,98.108999,98.112999,96.808704,98.224196
1844.0,98.108648,98.028874,96.715322,97.032099,97.392177,98.208506,97.200969,97.598902,98.085385,98.08358,96.782665,98.223647
