ν	LD-Alanina Magnetizada Irradiada Petri	LD-Alanina Magnetizada  Eppendorf	LD-Alanina Irradiada Magnetizada Eppendorf	LD-Alanina  Magnetizada Petri	L-Alanina Magnetizada Petri	L-Alanina Magnetizada Irradiada Petri	L-Alanina Magnetizada Eppendorf	L-Alanina Irradiada  Magnetizada Eppendorf	D-Alanina Magnetizada Irradiada Petri	D-Alanina Magnetizada Eppendorf	D-Alanina Irradiada Magnetizada Eppendorf	D-Alanina  Magnetizada Petri
1172.0	92.103739	99.157387	91.322947	95.360547	71.57229	93.359669	98.583132	92.924041	97.397921	99.449401	95.409262	85.390843
1171.0	91.874148	99.068747	90.922639	95.091117	71.71036	93.292229	98.494398	92.759559	97.315079	99.370108	95.378162	85.478094
1170.0	91.546792	98.927455	90.385744	94.726444	71.842243	93.204697	98.379103	92.569756	97.210656	99.27551	95.345298	85.558095
1169.0	91.159864	98.738632	89.728201	94.289252	71.968247	93.104237	98.252155	92.358423	97.093723	99.179406	95.308231	85.647718
1168.0	90.769528	98.515162	89.006049	93.81757	72.085937	92.986248	98.119374	92.115491	96.967142	99.082547	95.260864	85.753831
1167.0	90.441264	98.287373	88.32571	93.371911	72.197541	92.844297	97.973435	91.825762	96.821677	98.972471	95.197935	85.870889
1166.0	90.233251	98.10146	87.812016	93.027483	72.311538	92.679424	97.799919	91.480352	96.642841	98.83443	95.118614	85.990466
1165.0	90.164919	97.993856	87.534883	92.831636	72.434561	92.489856	97.580766	91.066922	96.414512	98.655961	95.02229	86.105975
1164.0	90.201782	97.966559	87.46518	92.767603	72.563539	92.25683	97.295245	90.557951	96.117593	98.424894	94.902831	86.209738
1163.0	90.276444	97.989752	87.50027	92.766503	72.688167	91.949148	96.924972	89.918727	95.733316	98.129782	94.749538	86.296048
1162.0	90.318481	98.021307	87.519886	92.747205	72.80039	91.535899	96.454465	89.115001	95.24267	97.756382	94.549766	86.368489
1161.0	90.26277	98.019013	87.421433	92.639812	72.899164	90.985398	95.860406	88.102567	94.613046	97.274697	94.285794	86.434844
1160.0	90.048431	97.944813	87.130683	92.388212	72.986219	90.258596	95.107924	86.824738	93.793957	96.634606	93.931364	86.494248
1159.0	89.630537	97.772725	86.602715	91.952104	73.060969	89.318149	94.169403	85.236614	92.741485	95.784265	93.455868	86.539475
1158.0	88.98806	97.492579	85.807641	91.304702	73.12196	88.147164	93.046243	83.328092	91.446778	94.693432	92.833024	86.572185
1157.0	88.106761	97.0967	84.704461	90.417339	73.17074	86.760487	91.771533	81.129402	89.940076	93.364709	92.050684	86.603769
1156.0	86.96379	96.565566	83.237735	89.255466	73.210577	85.213893	90.407506	78.728885	88.290237	91.848677	91.127252	86.638964
1155.0	85.547934	95.876389	81.370383	87.804637	73.241386	83.615725	89.052897	76.302924	86.620684	90.268654	90.129765	86.670497
1154.0	83.897316	95.027156	79.12137	86.098968	73.258336	82.120068	87.840606	74.102936	85.10893	88.816785	89.171221	86.692855
1153.0	82.119186	94.054025	76.593377	84.229263	73.255975	80.891855	86.90935	72.38847	83.939917	87.699225	88.380427	86.708994
1152.0	80.38795	93.038654	74.002992	82.34876	73.23165	80.063863	86.364525	71.359952	83.242829	87.065066	87.864524	86.717905
1151.0	78.919384	92.103816	71.678533	80.672891	73.183159	79.701214	86.245985	71.113328	83.055143	86.959077	87.678734	86.706088
1150.0	77.910017	91.383273	69.969577	79.431839	73.103625	79.786712	86.516277	71.613117	83.328949	87.316958	87.810566	86.658584
1149.0	77.472281	90.975062	69.115606	78.787005	72.980791	80.246389	87.083726	72.711323	83.969377	88.00909	88.192666	86.572004
1148.0	77.611692	90.912041	69.177636	78.77851	72.802527	80.996592	87.845574	74.213185	84.87324	88.903239	88.739402	86.451653
1147.0	78.241098	91.160439	70.046799	79.328711	72.56174	81.963405	88.71437	75.936108	85.942945	89.898273	89.377501	86.300464
1146.0	79.209923	91.634583	71.492399	80.278981	72.252826	83.068817	89.618705	77.731482	87.087061	90.919416	90.054091	86.112109
1145.0	80.349489	92.222925	73.241952	81.442365	71.862153	84.224585	90.498988	79.48734	88.226785	91.904242	90.730545	85.868989
1144.0	81.522185	92.822136	75.067884	82.65634	71.364333	85.351479	91.311465	81.129756	89.304496	92.802633	91.375461	85.546171
1143.0	82.64385	93.366391	76.827826	83.814529	70.729904	86.400167	92.035141	82.62202	90.285864	93.58765	91.963884	85.12357
1142.0	83.67338	93.835967	78.448276	84.868339	69.93738	87.352025	92.670881	83.955837	91.157078	94.259371	92.482178	84.595849
1141.0	84.594104	94.240176	79.893459	85.807469	68.981627	88.204801	93.229639	85.135586	91.917832	94.832063	92.930485	83.967666
1140.0	85.407529	94.592721	81.154951	86.639763	67.879173	88.96147	93.719983	86.167557	92.57266	95.318009	93.317309	83.244566
1139.0	86.132407	94.902983	82.253709	87.382575	66.671358	89.629651	94.146027	87.062382	93.129471	95.72517	93.651727	82.437087
1138.0	86.79103	95.181068	83.226538	88.055551	65.422384	90.220941	94.511532	87.838709	93.603452	96.062776	93.94041	81.572202
1137.0	87.388782	95.437262	84.099051	88.666991	64.215366	90.742608	94.819895	88.515242	94.013018	96.340133	94.188719	80.695965
1136.0	87.913121	95.67307	84.876119	89.209798	63.148369	91.192859	95.072643	89.102636	94.368727	96.56302	94.402036	79.867624
1135.0	88.354848	95.879187	85.556951	89.677875	62.319824	91.569845	95.274076	89.609276	94.671337	96.738576	94.586304	79.151237
1134.0	88.721014	96.04546	86.14506	90.079379	61.804521	91.881812	95.43603	90.047438	94.920981	96.880185	94.747173	78.603816
1133.0	89.022416	96.170141	86.639007	90.423604	61.643303	92.142455	95.572887	90.424139	95.122235	96.999948	94.887543	78.26456
1132.0	89.258878	96.259589	87.027923	90.701861	61.846759	92.360121	95.692536	90.732546	95.280466	97.098999	95.006695	78.152018
1131.0	89.423767	96.32274	87.304874	90.893947	62.387383	92.537101	95.793414	90.963008	95.399219	97.171035	95.103471	78.26322
1130.0	89.512427	96.364712	87.473104	90.988442	63.189396	92.673463	95.864723	91.117387	95.479379	97.211442	95.179507	78.569644
1129.0	89.515743	96.380655	87.530592	90.983089	64.147841	92.762786	95.88548	91.202308	95.513295	97.216467	95.237456	79.018142
1128.0	89.410768	96.354363	87.457602	90.866171	65.160817	92.78738	95.828981	91.212295	95.480142	97.176599	95.276445	79.541079
1127.0	89.163451	96.263137	87.2206	90.605048	66.136843	92.724964	95.673536	91.12539	95.352772	97.076086	95.290049	80.069075
1126.0	88.732782	96.081544	86.768153	90.146431	66.987835	92.556533	95.403745	90.905487	95.107086	96.895333	95.266516	80.540779
1125.0	88.066056	95.779333	86.011262	89.418075	67.639113	92.260193	94.996098	90.497297	94.71857	96.609008	95.188041	80.907571
1124.0	87.096713	95.319108	84.821285	88.336273	68.046953	91.799105	94.408371	89.82269	94.150842	96.184116	95.029314	81.133104
1123.0	85.748457	94.654922	83.056331	86.819134	68.195775	91.117479	93.58481	88.784543	93.34797	95.576038	94.755588	81.191673
1122.0	83.93107	93.7247	80.584229	84.785277	68.078022	90.136659	92.459509	87.260908	92.223975	94.706211	94.31487	81.066865
1121.0	81.538483	92.44591	77.305805	82.145753	67.681685	88.741926	90.949256	85.092825	90.644987	93.426072	93.621261	80.748243
1120.0	78.485775	90.744144	73.233147	78.844273	66.995217	86.780498	88.964602	82.117929	88.432105	91.515256	92.544874	80.230187
1119.0	74.778765	88.618225	68.606104	74.959328	66.017712	84.102532	86.463176	78.282058	85.422608	88.764156	90.941961	79.516681
1118.0	70.562498	86.197249	63.92735	70.787771	64.765652	80.651355	83.52389	73.776208	81.590596	85.135227	88.748615	78.624611
1117.0	66.134894	83.747146	59.863335	66.832616	63.282504	76.575603	80.40127	69.105461	77.178972	80.924264	86.107002	77.582897
1116.0	61.941851	81.621203	57.077944	63.692249	61.650249	72.298479	77.520371	65.016871	72.75223	76.796698	83.424562	76.437677
1115.0	58.498023	80.152619	56.035725	61.868114	59.981804	68.441556	75.360635	62.239494	69.057308	73.581065	81.253747	75.259494
1114.0	56.196987	79.519052	56.818331	61.560633	58.391572	65.582007	74.248208	61.140609	66.701552	71.872744	80.015132	74.133052
1113.0	55.154175	79.682057	59.100275	62.611005	56.980627	64.026721	74.222692	61.601811	65.89497	71.76496	79.793222	73.135131
1112.0	55.22836	80.453825	62.32809	64.63522	55.847031	63.788573	75.098489	63.242894	66.47436	72.944662	80.390137	72.325368
1111.0	56.147379	81.606554	65.941568	67.200597	55.074971	64.695744	76.617109	65.714922	68.103578	74.983313	81.531059	71.746333
1110.0	57.60794	82.93638	69.503073	69.928336	54.692922	66.475819	78.535106	68.771904	70.425327	77.517694	82.998935	71.415031
1109.0	59.342946	84.284869	72.736127	72.539771	54.662157	68.801836	80.633453	72.166537	73.109553	80.253272	84.632784	71.316482
1108.0	61.171566	85.547513	75.511416	74.875597	54.914168	71.348804	82.716475	75.587723	75.865173	82.924703	86.280695	71.415589
1107.0	62.99869	86.673039	77.808378	76.883233	55.378848	73.851766	84.634241	78.728714	78.462372	85.319608	87.799071	71.674322
1106.0	64.768003	87.649945	79.671941	78.578599	55.982412	76.136579	86.306152	81.395939	80.759511	87.333228	89.094999	72.056472
1105.0	66.432894	88.48833	81.175952	80.008773	56.656165	78.117097	87.712546	83.538796	82.703795	88.965479	90.147419	72.524861
1104.0	67.972623	89.208991	82.4051	81.232945	57.359574	79.772685	88.863148	85.198684	84.301248	90.259923	90.981115	73.041214
1103.0	69.40749	89.839344	83.450849	82.311595	58.076927	81.126387	89.779982	86.460994	85.588114	91.261996	91.63242	73.569944
1102.0	70.775266	90.406726	84.394636	83.289914	58.792705	82.228434	90.500615	87.433793	86.619189	92.021741	92.137725	74.0866
1101.0	72.097099	90.929841	85.276527	84.185859	59.489066	83.139604	91.076681	88.218913	87.458844	92.599974	92.533298	74.586205
1100.0	73.371566	91.416931	86.088752	85.002249	60.163669	83.919876	91.562582	88.885554	88.170335	93.061262	92.852838	75.080758
1099.0	74.587405	91.871244	86.809592	85.748519	60.826821	84.624915	92.005964	89.47724	88.809856	93.468925	93.126319	75.583181
1098.0	75.727993	92.290096	87.435417	86.436987	61.477852	85.296236	92.43607	90.027375	89.417926	93.873012	93.378488	76.089781
1097.0	76.772067	92.662599	87.975561	87.062904	62.104179	85.945511	92.849949	90.548177	90.005182	94.284292	93.620777	76.58203
1096.0	77.707222	92.978421	88.435524	87.606533	62.701463	86.557926	93.220214	91.021707	90.555434	94.669853	93.847486	77.044032
1095.0	78.543454	93.243073	88.823021	88.063026	63.276437	87.11945	93.529837	91.428196	91.052941	94.993694	94.048264	77.476367
1094.0	79.30345	93.477894	89.15853	88.455765	63.830165	87.633074	93.792779	91.775236	91.500132	95.25635	94.223407	77.891835
1093.0	80.000539	93.701739	89.462462	88.813019	64.356954	88.103215	94.031551	92.081411	91.903181	95.48249	94.380673	78.30024
1092.0	80.636581	93.918742	89.740193	89.145798	64.860042	88.519805	94.24861	92.347825	92.25714	95.685133	94.521657	78.700886
1091.0	81.218261	94.124201	89.992691	89.455824	65.350325	88.873214	94.435858	92.57051	92.560893	95.862856	94.642165	79.089372
1090.0	81.759631	94.312766	90.230865	89.748051	65.828091	89.175357	94.599276	92.76646	92.832588	96.019084	94.744973	79.465176
1089.0	82.266899	94.479087	90.464839	90.023848	66.283492	89.450307	94.753135	92.959717	93.09108	96.16035	94.841611	79.827894
1088.0	82.735584	94.621497	90.68842	90.276059	66.717305	89.710718	94.897588	93.150852	93.332514	96.283873	94.939796	80.171103
1087.0	83.166252	94.749146	90.888297	90.502704	67.143287	89.956551	95.022584	93.324035	93.543373	96.388008	95.036271	80.488385
1086.0	83.569476	94.875026	91.061902	90.713808	67.564252	90.188573	95.129584	93.475508	93.726642	96.486581	95.123192	80.784055
1085.0	83.951724	94.997992	91.216114	90.915533	67.961605	90.4084	95.231133	93.61357	93.896599	96.592694	95.196301	81.06981
1084.0	84.310567	95.10379	91.357252	91.101858	68.317488	90.611994	95.332691	93.740222	94.057829	96.697836	95.256771	81.350914
1083.0	84.648423	95.189305	91.49191	91.272053	68.636902	90.79764	95.432146	93.854722	94.209353	96.787619	95.310119	81.622943
1082.0	84.976662	95.27316	91.62751	91.440896	68.940633	90.974989	95.533726	93.966079	94.360239	96.868314	95.363208	81.881377
1081.0	85.300365	95.374349	91.763039	91.619654	69.244022	91.153453	95.64505	94.081511	94.519755	96.955205	95.41851	82.12615
1080.0	85.61243	95.491432	91.889729	91.801728	69.547994	91.328194	95.76174	94.191795	94.678072	97.042879	95.472609	82.356802
1079.0	85.908078	95.610551	92.007594	91.978922	69.842701	91.490344	95.87001	94.286613	94.816406	97.111159	95.523021	82.572264
1078.0	86.191774	95.723384	92.127708	92.155979	70.114305	91.643789	95.964295	94.373348	94.932461	97.156889	95.572893	82.777235
1077.0	86.46559	95.828927	92.251142	92.335461	70.355773	91.798359	96.051007	94.462093	95.040456	97.199433	95.62502	82.980834
1076.0	86.726958	95.928112	92.362374	92.504815	70.576695	91.954166	96.138193	94.545017	95.153646	97.25847	95.675519	83.186959
1075.0	86.983965	96.026412	92.453307	92.655522	70.795938	92.107352	96.232415	94.610925	95.282485	97.34353	95.718729	83.392056
1074.0	87.254526	96.132737	92.53709	92.800972	71.019535	92.26353	96.339073	94.667716	95.437973	97.45736	95.754911	83.592039
1073.0	87.540566	96.246754	92.627181	92.957461	71.232948	92.429167	96.452481	94.729933	95.615789	97.589385	95.788162	83.784296
1072.0	87.819226	96.355476	92.719535	93.119387	71.420199	92.595391	96.552372	94.79644	95.785728	97.711659	95.820341	83.963887
1071.0	88.069908	96.449195	92.806637	93.270061	71.582685	92.746069	96.625309	94.859489	95.91836	97.801308	95.851611	84.126493
1070.0	88.29513	96.531467	92.891789	93.406042	71.732828	92.877505	96.684679	94.921945	96.017287	97.864329	95.882836	84.275496
1069.0	88.504803	96.607511	92.977108	93.534373	71.877681	92.995944	96.75526	94.985923	96.107528	97.921957	95.912978	84.418586
1068.0	88.697323	96.675456	93.054078	93.656132	72.018532	93.101339	96.843598	95.038931	96.200931	97.980931	95.938731	84.558212
1067.0	88.870351	96.737057	93.119289	93.76933	72.15935	93.189454	96.936985	95.072213	96.292485	98.033518	95.961097	84.692416
1066.0	89.034513	96.802645	93.183871	93.878824	72.301815	93.265829	97.023283	95.099115	96.37967	98.076773	95.98705	84.821999
1065.0	89.199735	96.874194	93.25429	93.987887	72.4341	93.342191	97.09525	95.134809	96.461959	98.112399	96.019719	84.94762
1064.0	89.359934	96.937054	93.319202	94.088817	72.538033	93.421224	97.142856	95.172468	96.529226	98.136341	96.052244	85.062505
1063.0	89.506968	96.981627	93.368266	94.176	72.610646	93.497091	97.161958	95.200496	96.574779	98.148298	96.076474	85.158407
1062.0	89.649734	97.021389	93.409071	94.258909	72.669981	93.56739	97.169291	95.227683	96.614784	98.163668	96.092568	85.237576
1061.0	89.80463	97.075859	93.452803	94.348843	72.736694	93.634449	97.192638	95.268094	96.673104	98.197703	96.105348	85.310208
1060.0	89.975196	97.146811	93.497625	94.443211	72.816993	93.700679	97.24678	95.315139	96.75225	98.24652	96.117282	85.383627
1059.0	90.152869	97.224563	93.537831	94.53607	72.904643	93.772333	97.329048	95.354114	96.838303	98.300273	96.130319	85.463081
1058.0	90.32841	97.305852	93.574343	94.632318	72.990611	93.859152	97.430544	95.387446	96.925314	98.362285	96.147937	85.556697
1057.0	90.491224	97.389453	93.60506	94.735914	73.066739	93.958847	97.537213	95.424144	97.012869	98.434858	96.16931	85.665971
1056.0	90.628261	97.463845	93.620735	94.834164	73.127308	94.051302	97.627549	95.457021	97.089258	98.499461	96.187746	85.77513
1055.0	90.738654	97.517433	93.622018	94.910201	73.173667	94.121029	97.688592	95.474792	97.144069	98.536373	96.2009	85.864764
1054.0	90.842737	97.556635	93.624646	94.964714	73.214045	94.176851	97.733442	95.485988	97.193238	98.555946	96.216216	85.935248
1053.0	90.962601	97.599369	93.63543	95.011926	73.253245	94.236573	97.788651	95.50652	97.265539	98.585617	96.240128	86.003078
1052.0	91.098231	97.655727	93.639261	95.061423	73.284314	94.303255	97.867052	95.532551	97.366072	98.633564	96.268852	86.075548
1051.0	91.234782	97.729722	93.622962	95.118376	73.295479	94.374082	97.967089	95.550537	97.479165	98.693664	96.296944	86.146504
1050.0	91.368599	97.833429	93.593825	95.19506	73.284917	94.461411	98.092231	95.564785	97.60548	98.78073	96.326489	86.21851
1049.0	91.514119	97.980472	93.560137	95.306832	73.263934	94.582439	98.250932	95.588127	97.76581	98.926216	96.358738	86.30822
1048.0	91.689885	98.168683	93.514857	95.459652	73.244474	94.73638	98.441902	95.615602	97.968088	99.137514	96.386377	86.422926
1047.0	91.907919	98.385509	93.454215	95.649849	73.225209	94.912875	98.660237	95.633985	98.202021	99.391363	96.404578	86.549059
1046.0	92.170655	98.62667	93.390629	95.869636	73.187799	95.112896	98.914057	95.645506	98.466826	99.667562	96.419785	86.66871
1045.0	92.46927	98.894731	93.332916	96.108069	73.101553	95.340121	99.215402	95.658123	98.773752	99.962534	96.437411	86.769342
1044.0	92.787701	99.182895	93.274001	96.355537	72.928257	95.580205	99.556474	95.665903	99.117042	100.270387	96.451499	86.828492
1043.0	93.109594	99.473346	93.209883	96.60936	72.62301	95.808882	99.909275	95.662283	99.466105	100.575432	96.45828	86.800991
1042.0	93.413895	99.749291	93.149619	96.861691	72.134404	96.015149	100.245118	95.660129	99.790766	100.865409	96.470712	86.629053
1041.0	93.663437	99.996953	93.09065	97.07835	71.410598	96.198537	100.541132	95.674027	100.075133	101.132182	96.504641	86.257527
1040.0	93.811245	100.197417	92.999154	97.205563	70.415214	96.350277	100.775179	95.691728	100.305946	101.358949	96.554808	85.638453
1039.0	93.822053	100.327905	92.827163	97.203045	69.150205	96.458303	100.935327	95.686707	100.471067	101.52622	96.59815	84.739266
1038.0	93.669698	100.369449	92.533127	97.052253	67.679686	96.525966	101.031181	95.651804	100.573851	101.63004	96.619151	83.565846
1037.0	93.301569	100.302925	92.072201	96.724949	66.150753	96.564252	101.075823	95.598645	100.627434	101.676435	96.620955	82.186253
1036.0	92.622152	100.100183	91.381534	96.165857	64.7952	96.569837	101.061121	95.532252	100.63141	101.663462	96.614506	80.738067
1035.0	91.533302	99.727907	90.39167	95.318797	63.876177	96.53172	100.971473	95.448996	100.573357	101.589737	96.608785	79.407118
1034.0	89.999878	99.158154	89.051165	94.155386	63.581357	96.45384	100.81476	95.350769	100.452843	101.472566	96.609031	78.373256
1033.0	88.096995	98.377985	87.354303	92.685149	63.942024	96.348233	100.614338	95.236228	100.282488	101.331837	96.611724	77.751171
1032.0	86.029539	97.413123	85.384979	90.982806	64.839697	96.209065	100.373851	95.082726	100.064702	101.160284	96.601843	77.564584
1031.0	84.098955	96.355996	83.34178	89.218814	66.070359	96.013912	100.073548	94.857854	99.785412	100.932023	96.565539	77.755594
1030.0	82.587545	95.347106	81.476524	87.613825	67.416628	95.745595	99.697605	94.542051	99.426707	100.633351	96.50327	78.21348
1029.0	81.635603	94.5065	79.985577	86.331814	68.707252	95.390951	99.240114	94.117945	98.96529	100.261191	96.418928	78.816
1028.0	81.231111	93.891648	78.976451	85.436489	69.846528	94.920382	98.683086	93.542699	98.361184	99.798112	96.298058	79.466817
1027.0	81.288774	93.5191	78.509063	84.938977	70.806081	94.283035	97.986954	92.747487	97.563199	99.210279	96.106533	80.108237
1026.0	81.690618	93.390729	78.587068	84.822938	71.596632	93.407721	97.09918	91.648798	96.512592	98.45377	95.801435	80.710906
1025.0	82.251467	93.47063	79.068587	84.988884	72.243561	92.188031	95.956603	90.138621	95.121814	97.451362	95.323206	81.260399
1024.0	82.695195	93.645846	79.613565	85.204522	72.77627	90.498723	94.498143	88.096863	93.281599	96.085009	94.586302	81.754026
1023.0	82.709768	93.733118	79.759195	85.1493	73.22495	88.295808	92.719659	85.483878	90.955096	94.277701	93.521337	82.201354
1022.0	82.043788	93.534482	79.074904	84.520725	73.614037	85.724569	90.728375	82.445971	88.285257	92.111286	92.156989	82.614678
1021.0	80.571826	92.896981	77.291311	83.121524	73.953882	83.086272	88.710506	79.287471	85.565261	89.825204	90.644454	82.993281
1020.0	78.323912	91.760066	74.378986	80.920253	74.242793	80.645264	86.807402	76.277454	83.048793	87.644871	89.161513	83.322734
1019.0	75.507293	90.202578	70.610559	78.110136	74.481301	78.437556	84.999329	73.43245	80.755006	85.577018	87.762568	83.594507
1018.0	72.492944	88.459684	66.56544	75.113605	74.682305	76.267807	83.111457	70.477623	78.459629	83.375317	86.322712	83.82065
1017.0	69.739487	86.864164	63.00465	72.474633	74.864593	73.926689	80.972238	67.083485	75.922978	80.760942	84.663092	84.023788
1016.0	67.689823	85.73239	60.63953	70.686622	75.039453	71.446607	78.616828	63.229106	73.181465	77.749794	82.77002	84.21853
1015.0	66.663723	85.255473	59.883651	70.035154	75.206746	69.162653	76.361206	59.37831	70.640335	74.803049	80.907332	84.407158
1014.0	66.756034	85.441827	60.705855	70.508194	75.360812	67.527995	74.663701	56.286424	68.868889	72.636311	79.50533	84.584805
1013.0	67.806148	86.139172	62.699814	71.828892	75.496266	66.861448	73.881217	54.596413	68.274449	71.825523	78.917987	84.742169
1012.0	69.479949	87.119367	65.323696	73.605163	75.611309	67.224516	74.111517	54.553596	68.917984	72.522204	79.246188	84.872341
1011.0	71.408332	88.170974	68.118198	75.497886	75.711792	68.448688	75.197858	55.979085	70.55082	74.439814	80.324864	84.983549
1010.0	73.30695	89.157537	70.793783	77.310934	75.81153	70.237555	76.845971	58.431575	72.779312	77.052066	81.840457	85.095805
1009.0	75.032915	90.025608	73.216428	78.975642	75.922756	72.289441	78.764161	61.434965	75.234288	79.84641	83.488935	85.215318
1008.0	76.56272	90.772544	75.352597	80.477112	76.044509	74.385721	80.740981	64.634359	77.656609	82.47975	85.07379	85.323021
1007.0	77.921715	91.410808	77.214043	81.802389	76.163555	76.40424	82.6421	67.809548	79.895275	84.793765	86.505937	85.40054
1006.0	79.12526	91.955287	78.823419	82.941738	76.268097	78.281381	84.383327	70.816013	81.879757	86.755301	87.757031	85.456417
1005.0	80.167758	92.423599	80.202719	83.905371	76.358663	79.976995	85.921456	73.553072	83.598373	88.387068	88.826076	85.512058
1004.0	81.045708	92.830835	81.374963	84.719709	76.445182	81.467639	87.250163	75.968975	85.072646	89.72157	89.727389	85.574384
1003.0	81.776068	93.182569	82.367984	85.414013	76.535734	82.756617	88.385713	78.060791	86.333039	90.794602	90.48309	85.642616
1002.0	82.389159	93.477921	83.211722	86.015459	76.629199	83.874736	89.351411	79.855665	87.413026	91.659054	91.116093	85.731136
1001.0	82.910569	93.718667	83.929753	86.546351	76.718391	84.858213	90.169498	81.389493	88.350511	92.375967	91.647481	85.857596
1000.0	83.357516	93.912985	84.537161	87.01813	76.800696	85.723701	90.85968	82.697221	89.177016	92.983888	92.0963	86.008204
999.0	83.748142	94.072109	85.049727	87.431986	76.885017	86.471595	91.442726	83.814715	89.904894	93.492943	92.478673	86.140213
998.0	84.100434	94.204563	85.490283	87.78769	76.984498	87.111551	91.942761	84.780632	90.532538	93.912975	92.807749	86.226951
997.0	84.418791	94.312271	85.880946	88.088426	77.100117	87.670993	92.379885	85.629148	91.060729	94.268727	93.09525	86.282621
996.0	84.693145	94.393018	86.232714	88.339422	77.215648	88.174147	92.760559	86.380549	91.500493	94.579865	93.351386	86.336067
995.0	84.917048	94.448819	86.54681	88.549022	77.313703	88.624927	93.082588	87.042751	91.870786	94.845226	93.582078	86.397891
994.0	85.098342	94.490051	86.822272	88.729387	77.394319	89.017917	93.350538	87.622197	92.193398	95.059633	93.787822	86.461903
993.0	85.248163	94.528469	87.058855	88.889108	77.472019	89.357388	93.579351	88.130878	92.484799	95.233809	93.967339	86.523473
992.0	85.369846	94.568073	87.257551	89.026911	77.55646	89.657532	93.782819	88.584317	92.748813	95.386663	94.122102	86.584681
991.0	85.464839	94.605346	87.422962	89.138629	77.64417	89.929834	93.967167	88.99562	92.981339	95.527854	94.256074	86.64929
990.0	85.539796	94.635606	87.562048	89.227613	77.730577	90.177547	94.136761	89.369786	93.183767	95.657338	94.371902	86.720129
989.0	85.600536	94.655992	87.678881	89.302474	77.821141	90.399969	94.296295	89.702407	93.36572	95.773717	94.470077	86.79571
988.0	85.647025	94.665302	87.775826	89.368347	77.923454	90.597697	94.443857	89.988211	93.533409	95.874803	94.552708	86.866517
987.0	85.680741	94.665063	87.860693	89.426313	78.032183	90.775272	94.569979	90.233538	93.683694	95.957109	94.625596	86.922398
986.0	85.709021	94.658891	87.94501	89.477167	78.129947	90.939753	94.668192	90.45538	93.813313	96.021628	94.694579	86.965816
985.0	85.736183	94.648287	88.03319	89.5204	78.205087	91.093967	94.741592	90.665279	93.927099	96.074255	94.761757	87.009451
984.0	85.758969	94.632539	88.121074	89.554861	78.264746	91.232526	94.797797	90.86053	94.033157	96.117005	94.827607	87.059685
983.0	85.777428	94.614947	88.206528	89.585697	78.328082	91.349913	94.84457	91.034532	94.135184	96.147262	94.894331	87.111816
982.0	85.802117	94.603987	88.292511	89.624136	78.408373	91.451658	94.891845	91.188131	94.232361	96.169603	94.963162	87.161924
981.0	85.843577	94.604906	88.378117	89.67478	78.504344	91.551018	94.949652	91.326023	94.321956	96.198572	95.029652	87.212784
980.0	85.902172	94.615848	88.457107	89.730673	78.60843	91.655073	95.019876	91.449662	94.400147	96.243237	95.086013	87.267366
979.0	85.975194	94.636558	88.528806	89.787606	78.718828	91.761049	95.09547	91.559422	94.465707	96.296376	95.128184	87.328467
978.0	86.0667	94.674572	88.600843	89.855411	78.839357	91.865673	95.171054	91.656947	94.525216	96.345493	95.157464	87.406578
977.0	86.182342	94.73632	88.677924	89.947217	78.969827	91.969358	95.249799	91.740814	94.590186	96.389036	95.176508	87.515133
976.0	86.319583	94.816883	88.757882	90.064609	79.103878	92.069731	95.337489	91.80792	94.667474	96.435992	95.188718	87.653073
975.0	86.470579	94.905728	88.842003	90.201309	79.2394	92.16018	95.43426	91.863693	94.75614	96.49429	95.201056	87.802148
974.0	86.632002	94.999571	88.938051	90.354216	79.385445	92.239108	95.534567	91.921047	94.853277	96.564938	95.220941	87.945987
973.0	86.806646	95.102372	89.048268	90.521251	79.552508	92.313613	95.631479	91.983174	94.957064	96.643631	95.248311	88.082944
972.0	86.997688	95.213966	89.16472	90.693666	79.737821	92.388837	95.719043	92.037568	95.062579	96.722659	95.27554	88.217071
971.0	87.204586	95.325117	89.28117	90.859915	79.925755	92.458205	95.793615	92.073884	95.159518	96.792925	95.296717	88.347014
970.0	87.420874	95.423951	89.399364	91.014013	80.102329	92.508812	95.854117	92.09717	95.236491	96.847786	95.312315	88.468501
969.0	87.633196	95.503692	89.519255	91.15393	80.264412	92.534366	95.898701	92.115396	95.285795	96.884847	95.323474	88.579135
968.0	87.82727	95.565916	89.634777	91.277763	80.414649	92.540322	95.922852	92.124998	95.305553	96.90434	95.327616	88.677453
967.0	87.998692	95.619854	89.745397	91.388493	80.553012	92.537722	95.925193	92.118924	95.301204	96.908164	95.322705	88.765345
966.0	88.15446	95.675237	89.860136	91.494977	80.675497	92.532313	95.912647	92.099138	95.282657	96.899229	95.310759	88.851816
965.0	88.30265	95.731673	89.982499	91.599991	80.778441	92.51848	95.893469	92.07038	95.255143	96.878148	95.293846	88.943843
964.0	88.44704	95.77946	90.102387	91.695705	80.864183	92.486231	95.867306	92.030591	95.21593	96.842615	95.27145	89.033822
963.0	88.59357	95.815688	90.211649	91.7806	80.945184	92.437048	95.829994	91.978915	95.165434	96.794403	95.245458	89.109545
962.0	88.752443	95.853477	90.317796	91.871411	81.040026	92.388596	95.786726	91.925107	95.116146	96.743748	95.223031	89.177108
961.0	88.92757	95.907418	90.432624	91.984864	81.159077	92.357327	95.750504	91.879106	95.08054	96.700135	95.209899	89.256859
