ν,LD-Alanina No Magnetizada Irradiada Petri,LD-Alanina No Magnetizada  Eppendorf,LD-Alanina Irradiada No Magnetizada Eppendorf,LD-Alanina  No Magnetizada Petri,L-Alanina No Magnetizada Irradiada Petri,L-Alanina No Magnetizada  Eppendorf,L-Alanina Irradiada No Magnetizada Eppendorf,L-Alanina  No Magnetizada Petri,D-Alanina No Magnetizada Irradiada Petri,D-Alanina No Magnetizada Eppendorf,D-Alanina Irradiada No Magnetizada Eppendorf,D-Alanina  No Magnetizada Petri
3113.0,99.19161,88.473351,81.472426,82.572152,80.158275,83.423408,83.514539,96.465778,83.550994,90.200659,80.748428,86.129676
3112.0,99.181208,88.253578,81.16979,82.283675,79.793335,83.11142,83.175007,96.394876,83.267986,89.994177,80.384226,85.855251
3111.0,99.1756,88.040255,80.872133,82.001754,79.426152,82.787146,82.833093,96.31881,82.986744,89.77928,80.012734,85.581371
3110.0,99.170896,87.834818,80.573372,81.722143,79.056782,82.448657,82.486005,96.24019,82.70435,89.561051,79.631068,85.304986
3109.0,99.159838,87.633636,80.270469,81.440875,78.681769,82.10002,82.130931,96.158924,82.416441,89.344892,79.239354,85.020013
3108.0,99.137615,87.432669,79.965944,81.157214,78.298241,81.747777,81.767576,96.073343,82.121545,89.133024,78.840601,84.72513
3107.0,99.107638,87.231733,79.663958,80.873996,77.908066,81.397399,81.397591,95.985456,81.822119,88.924162,78.437881,84.427329
3106.0,99.078985,87.034043,79.366277,80.59463,77.517944,81.053591,81.024123,95.901146,81.52207,88.715461,78.03366,84.136695
3105.0,99.058334,86.842483,79.072991,80.319449,77.134256,80.721032,80.652066,95.824693,81.224336,88.504419,77.631055,83.857721
3104.0,99.046218,86.656591,78.784351,80.044726,76.757095,80.401203,80.285978,95.755958,80.930132,88.289669,77.232602,83.585529
3103.0,99.039696,86.472257,78.499868,79.765518,76.380646,80.088802,79.926759,95.693282,80.639123,88.071181,76.837583,83.310499
3102.0,99.035139,86.28403,78.217158,79.480129,76.00087,79.774633,79.572332,95.635726,80.350345,87.850426,76.44305,83.027222
3101.0,99.028092,86.088982,77.93327,79.1915,75.621386,79.453431,79.22185,95.580665,80.063453,87.629861,76.047834,82.739268
3100.0,99.013839,85.889124,77.646246,78.903393,75.249492,79.127255,78.876754,95.521448,79.778439,87.411023,75.653385,82.454453
3099.0,98.990423,85.689174,77.354881,78.616011,74.8878,78.801001,78.537064,95.450611,79.493839,87.192902,75.260816,82.176429
3098.0,98.960467,85.491196,77.058879,78.326696,74.533128,78.477341,78.199767,95.365911,79.206989,86.97335,74.870051,81.903002
3097.0,98.929404,85.29234,76.760286,78.034205,74.183143,78.157555,77.862605,95.272664,78.918184,86.75275,74.482297,81.632076
3096.0,98.902453,85.088904,76.462943,77.740575,73.840365,77.845036,77.527571,95.180606,78.63424,86.535378,74.100627,81.36579
3095.0,98.88272,84.8817,76.169136,77.449137,73.508424,77.544952,77.199024,95.098465,78.365377,86.326167,73.72726,81.107647
3094.0,98.870109,84.675427,75.877963,77.162145,73.186931,77.259959,76.879758,95.029492,78.116567,86.126641,73.362449,80.858459
3093.0,98.861249,84.473105,75.587417,76.87966,72.871844,76.987511,76.569989,94.969767,77.88218,85.934862,73.006302,80.617236
3092.0,98.851852,84.273793,75.296422,76.598819,72.559929,76.722273,76.268716,94.910871,77.650575,85.7489,72.659191,80.384099
3091.0,98.840138,84.076701,75.00462,76.314804,72.25221,76.461386,75.975136,94.846518,77.415013,85.569313,72.319895,80.15992
3090.0,98.827352,83.884836,74.712679,76.024929,71.953405,76.206862,75.689975,94.777986,77.179628,85.397912,71.986008,79.943974
3089.0,98.814779,83.701952,74.423984,75.731838,71.667396,75.961793,75.415935,94.712164,76.953612,85.234378,71.657251,79.733682
3088.0,98.801564,83.527478,74.143822,75.441206,71.39272,75.724586,75.155183,94.653752,76.740402,85.074661,71.336442,79.526697
3087.0,98.786082,83.357924,73.875308,75.15726,71.124114,75.48952,74.905963,94.600701,76.534977,84.913847,71.02649,79.323054
3086.0,98.76821,83.19336,73.61734,74.882674,70.85992,75.254814,74.663495,94.548449,76.331915,84.751701,70.728054,79.126292
3085.0,98.749273,83.039247,73.367811,74.621214,70.605424,75.028167,74.425051,94.496883,76.132725,84.594774,70.440615,78.942175
3084.0,98.730649,82.900684,73.127667,74.376446,70.365712,74.821224,74.192656,94.450316,75.943082,84.451421,70.164092,78.774144
3083.0,98.713419,82.777621,72.901051,74.147655,70.137009,74.638813,73.970385,94.410978,75.765588,84.324462,69.898925,78.619342
3082.0,98.698883,82.667337,72.692763,73.930541,69.908937,74.475411,73.760898,94.375443,75.598297,84.209719,69.645882,78.470875
3081.0,98.688483,82.569344,72.506239,73.722864,69.674714,74.321294,73.56515,94.338742,75.438597,84.10162,69.40576,78.324899
3080.0,98.683377,82.485402,72.342501,73.526848,69.435667,74.169773,73.383406,94.299916,75.28525,83.998754,69.178164,78.184016
3079.0,98.684466,82.416067,72.199869,73.34603,69.196737,74.019282,73.215032,94.26185,75.137791,83.903728,68.961402,78.053499
3078.0,98.692174,82.359795,72.075552,73.183147,68.962551,73.872308,73.058367,94.22713,74.997441,83.819391,68.755431,77.936407
3077.0,98.705094,82.315232,71.968481,73.041724,68.73842,73.733828,72.912019,94.195875,74.867915,83.746028,68.564047,77.832688
3076.0,98.718777,82.282864,71.880499,72.925683,68.52996,73.608785,72.776,94.1667,74.751676,83.681029,68.391957,77.740084
3075.0,98.72703,82.264892,71.814884,72.835334,68.338708,73.499597,72.651567,94.137861,74.645599,83.620954,68.240266,77.654512
3074.0,98.725919,82.264796,71.774279,72.766678,68.160635,73.406558,72.540627,94.107999,74.543982,83.565426,68.106696,77.57248
3073.0,98.717664,82.286099,71.759532,72.716941,67.991081,73.330133,72.445067,94.077493,74.446027,83.519448,67.989031,77.495323
3072.0,98.710318,82.329636,71.769196,72.688815,67.829425,73.270793,72.365471,94.049131,74.356691,83.489703,67.8859,77.429337
3071.0,98.711886,82.39214,71.799985,72.686908,67.677243,73.226161,72.300404,94.02623,74.279337,83.477169,67.795408,77.379744
3070.0,98.723662,82.468581,71.848358,72.711478,67.533471,73.190358,72.247483,94.010322,74.211344,83.475044,67.716057,77.34592
3069.0,98.740052,82.555444,71.911758,72.757495,67.393245,73.157696,72.204564,94.001163,74.148544,83.475467,67.648451,77.323542
3068.0,98.755711,82.65086,71.98852,72.818774,67.251464,73.12698,72.169402,93.997441,74.090792,83.477069,67.593248,77.30906
3067.0,98.771373,82.752729,72.077824,72.891434,67.107331,73.102063,72.139746,93.99597,74.040705,83.484075,67.548067,77.300268
3066.0,98.790614,82.858603,72.180263,72.974316,66.965597,73.088231,72.115464,93.992126,73.998842,83.499068,67.509575,77.294896
3065.0,98.812215,82.967058,72.296771,73.068067,66.832507,73.087244,72.099421,93.984353,73.962266,83.519179,67.478343,77.291564
3064.0,98.829479,83.077584,72.42561,73.173958,66.709438,73.095143,72.094314,93.977637,73.926755,83.539813,67.458551,77.29125
3063.0,98.838206,83.189597,72.561875,73.292382,66.59183,73.106012,72.099657,93.978996,73.889395,83.560683,67.453186,77.295941
3062.0,98.842644,83.303414,72.701551,73.421878,66.476159,73.119096,72.113828,93.989253,73.850974,83.58749,67.462567,77.307091
3061.0,98.851839,83.422007,72.844641,73.55957,66.366526,73.141059,72.13763,94.002706,73.817669,83.627952,67.486999,77.327045
3060.0,98.871546,83.54927,72.992415,73.702261,66.271796,73.179293,72.173113,94.015601,73.798621,83.685577,67.526987,77.359794
3059.0,98.90064,83.684962,73.142679,73.846954,66.196911,73.233395,72.219703,94.031051,73.79893,83.756425,67.580384,77.407163
3058.0,98.933281,83.822153,73.289926,73.990673,66.139596,73.295112,72.274654,94.053134,73.814563,83.832189,67.64294,77.464928
3057.0,98.962503,83.951191,73.429571,74.130565,66.094829,73.356771,72.337254,94.079297,73.835328,83.907066,67.712826,77.525581
3056.0,98.983296,84.067103,73.560556,74.265112,66.059288,73.418473,72.409744,94.102462,73.853459,83.981413,67.792163,77.58539
3055.0,98.995064,84.173084,73.68493,74.395609,66.031228,73.486751,72.493732,94.119316,73.869245,84.058556,67.883285,77.646851
3054.0,99.001326,84.276409,73.806834,74.525249,66.009368,73.567002,72.588109,94.13273,73.888678,84.139469,67.985753,77.71425
3053.0,99.005991,84.380942,73.930769,74.654815,65.993438,73.65716,72.690601,94.146065,73.916418,84.221776,68.097235,77.788527
3052.0,99.010683,84.484145,74.057974,74.779443,65.984035,73.748134,72.798534,94.158639,73.951189,84.302699,68.214345,77.866136
3051.0,99.016839,84.581687,74.18437,74.892205,65.980858,73.8311,72.907507,94.168224,73.987795,84.380917,68.331975,77.94075
3050.0,99.028572,84.673558,74.303755,74.992331,65.98226,73.905042,73.012143,94.175968,74.022935,84.455698,68.444621,78.006121
3049.0,99.050067,84.7641,74.413049,75.088261,65.987071,73.976522,73.109635,94.186906,74.058126,84.526328,68.549801,78.060013
3048.0,99.079814,84.857082,74.51382,75.191053,65.995982,74.051934,73.201003,94.205472,74.096877,84.593491,68.648664,78.107071
3047.0,99.110274,84.953287,74.610147,75.305723,66.01071,74.131565,73.287705,94.23088,74.140305,84.660135,68.742648,78.156592
3046.0,99.134358,85.052269,74.706608,75.429466,66.031983,74.211316,73.36843,94.256846,74.186068,84.729282,68.831201,78.215538
3045.0,99.150318,85.152175,74.806353,75.555183,66.057443,74.286795,73.440036,94.276074,74.229819,84.799937,68.912726,78.282751
3044.0,99.159656,85.246419,74.908074,75.674419,66.080909,74.353551,73.50033,94.28575,74.266317,84.865048,68.985389,78.349401
3043.0,99.163088,85.324882,75.005751,75.779559,66.095477,74.406383,73.549041,94.28883,74.291038,84.914793,69.046776,78.404758
3042.0,99.161205,85.382398,75.093994,75.86765,66.099213,74.442403,73.587211,94.289932,74.303409,84.943855,69.095152,78.44224
3041.0,99.15771,85.424762,75.173207,75.942714,66.096818,74.464217,73.61659,94.290757,74.308138,84.956311,69.131715,78.461836
3040.0,99.158636,85.463615,75.247786,76.012334,66.093944,74.477489,73.639036,94.289979,74.311178,84.962326,69.159579,78.468135
3039.0,99.167206,85.506585,75.320787,76.082097,66.090858,74.485977,73.65553,94.286536,74.314236,84.969127,69.179899,78.466411
3038.0,99.180441,85.554342,75.392983,76.154217,66.083197,74.490707,73.665471,94.281108,74.314541,84.975796,69.190751,78.460092
3037.0,99.191278,85.60434,75.465225,76.229128,66.067274,74.492039,73.666668,94.274128,74.309173,84.977034,69.189988,78.450729
3036.0,99.193635,85.653227,75.537873,76.30492,66.04217,74.489273,73.656307,94.263605,74.297475,84.970368,69.177343,78.43869
3035.0,99.186056,85.696652,75.608705,76.376228,66.007813,74.479343,73.633387,94.24584,74.279486,84.958025,69.153846,78.422783
3034.0,99.172113,85.731299,75.675252,76.437996,65.964074,74.459499,73.60127,94.218483,74.254505,84.942677,69.121784,78.400053
3033.0,99.157814,85.758085,75.73912,76.49169,65.912022,74.43122,73.56663,94.183271,74.22211,84.923649,69.085671,78.367782
3032.0,99.147487,85.780894,75.804667,76.545393,65.85457,74.398851,73.534281,94.14614,74.18353,84.898218,69.050647,78.32673
3031.0,99.141287,85.802493,75.873628,76.606754,65.796318,74.36493,73.503675,94.114411,74.14197,84.86611,69.018723,78.282397
3030.0,99.136748,85.824599,75.944512,76.677264,65.743565,74.329823,73.471782,94.093105,74.1026,84.832311,68.988221,78.242854
3029.0,99.132617,85.851193,76.017063,76.753432,65.702212,74.29548,73.438449,94.083348,74.071414,84.805033,68.95752,78.214744
3028.0,99.130274,85.887101,76.093146,76.831019,65.672882,74.265991,73.407066,94.083078,74.051762,84.78975,68.9276,78.199849
3027.0,99.13134,85.931818,76.172633,76.907251,65.649224,74.243798,73.380713,94.087749,74.041269,84.784233,68.900639,78.193766
3026.0,99.135076,85.977983,76.252168,76.981201,65.62368,74.227645,73.359585,94.090793,74.033332,84.780165,68.878028,78.188105
3025.0,99.138938,86.018157,76.329272,77.053711,65.594248,74.214473,73.341883,94.086363,74.022166,84.771081,68.860187,78.176002
3024.0,99.141006,86.051404,76.404604,77.126446,65.563644,74.201429,73.32562,94.073723,74.006176,84.758796,68.846433,78.156988
3023.0,99.141011,86.082262,76.478802,77.20028,65.533688,74.18677,73.309641,94.058225,73.987617,84.751198,68.834394,78.136542
3022.0,99.13957,86.115231,76.54976,77.274599,65.503905,74.171544,73.29401,94.046411,73.970505,84.753703,68.821036,78.120559
3021.0,99.137534,86.151252,76.614589,77.34723,65.474341,74.159818,73.279053,94.040566,73.95796,84.763513,68.804763,78.110539
3020.0,99.135981,86.18733,76.672533,77.414224,65.445736,74.154044,73.263501,94.03854,73.949264,84.771901,68.78562,78.103666
3019.0,99.135844,86.218671,76.725207,77.471385,65.417334,74.150476,73.245106,94.037557,73.939602,84.771598,68.76421,78.096202
3018.0,99.137386,86.243286,76.775786,77.51848,65.388511,74.142615,73.2245,94.036582,73.924455,84.762591,68.742513,78.085979
3017.0,99.140432,86.265513,76.828182,77.561211,65.363006,74.129309,73.206815,94.035809,73.904071,84.751905,68.725339,78.072943
3016.0,99.144812,86.292584,76.884189,77.605983,65.347386,74.115755,73.197192,94.035451,73.882081,84.747727,68.717968,78.059226
3015.0,99.149838,86.326277,76.939949,77.652245,65.343236,74.10603,73.195679,94.034959,73.860498,84.752903,68.721419,78.048764
3014.0,99.153914,86.359827,76.986588,77.6921,65.343176,74.098975,73.198341,94.032857,73.838609,84.763739,68.731731,78.044962
3013.0,99.15617,86.383983,77.014892,77.717534,65.336507,74.093054,73.20185,94.028728,73.816449,84.77481,68.744134,78.047641
3012.0,99.158763,86.393879,77.018385,77.725591,65.31843,74.091271,73.204751,94.026282,73.796605,84.784304,68.756277,78.053184
3011.0,99.166041,86.388725,76.99242,77.715298,65.293563,74.097895,73.205782,94.031951,73.781649,84.794643,68.767572,78.058356
3010.0,99.17986,86.36714,76.932225,77.680752,65.271048,74.111605,73.204056,94.047069,73.771117,84.808757,68.777728,78.062697
3009.0,99.195552,86.324396,76.831114,77.60796,65.255217,74.123856,73.20005,94.062495,73.760806,84.825907,68.786208,78.065562
3008.0,99.203129,86.25249,76.678931,77.4787,65.23915,74.122733,73.193099,94.06476,73.742997,84.839772,68.790571,78.061555
3007.0,99.193653,86.142849,76.466323,77.281502,65.206609,74.097076,73.177227,94.048394,73.707498,84.839793,68.783632,78.040576
3006.0,99.166267,85.994408,76.19963,77.026342,65.140146,74.038348,73.140743,94.019864,73.645382,84.815409,68.752179,77.992481
3005.0,99.130418,85.824816,75.916974,76.753896,65.026523,73.941257,73.069714,93.989062,73.553998,84.759985,68.678234,77.911197
3004.0,99.100495,85.672925,75.685496,76.528297,64.857555,73.805678,72.953086,93.960102,73.439641,84.671543,68.543938,77.797099
3003.0,99.086103,85.583455,75.572941,76.412287,64.635986,73.642014,72.791644,93.932052,73.317637,84.553242,68.344019,77.660996
3002.0,99.086513,85.583332,75.612726,76.438838,64.390338,73.478212,72.610339,93.905751,73.212074,84.419445,68.104159,77.528773
3001.0,99.094576,85.667836,75.786858,76.595847,64.182086,73.358862,72.461219,93.88685,73.152541,84.30302,67.888231,77.438512
3000.0,99.105309,85.805796,76.0364,76.832697,64.084397,73.328136,72.402949,93.882858,73.163116,84.248728,67.775349,77.425034
2999.0,99.119132,85.956699,76.290289,77.083893,64.140477,73.404191,72.466294,93.89898,73.247885,84.287939,67.815084,77.500137
2998.0,99.137331,86.087114,76.494805,77.295259,64.334594,73.565021,72.633319,93.935258,73.384487,84.413923,67.995765,77.642529
2997.0,99.15733,86.177737,76.62616,77.436497,64.599334,73.75711,72.846931,93.984501,73.53123,84.582303,68.251993,77.804463
2996.0,99.173972,86.219542,76.680222,77.494887,64.846074,73.916072,73.035936,94.031928,73.639872,84.734579,68.497481,77.928331
2995.0,99.18379,86.205203,76.652178,77.46096,64.991672,73.983028,73.132954,94.058937,73.666294,84.820773,68.651396,77.96332
2994.0,99.186239,86.12436,76.525324,77.319967,64.971292,73.913674,73.082022,94.050452,73.579858,84.807115,68.647712,77.87716
2993.0,99.181934,85.966639,76.276486,77.054273,64.748132,73.688594,72.850115,94.001895,73.374549,84.678653,68.444555,77.664418
2992.0,99.171817,85.72949,75.891681,76.65457,64.329748,73.327635,72.448626,93.922536,73.077451,84.448457,68.046314,77.353127
2991.0,99.15767,85.426275,75.383604,76.13646,63.779565,72.895461,71.946677,93.833109,72.744403,84.163843,67.520884,77.003582
2990.0,99.141744,85.091671,74.804249,75.554736,63.205247,72.484644,71.454982,93.757664,72.44109,83.893879,66.985431,76.691581
2989.0,99.125648,84.778569,74.240573,74.9992,62.720206,72.178491,71.080403,93.7127,72.218663,83.700019,66.558246,76.478046
2988.0,99.110272,84.540333,73.784149,74.562566,62.400739,72.017361,70.881236,93.700848,72.099091,83.611457,66.309124,76.385125
2987.0,99.096228,84.406136,73.490672,74.298756,62.268754,71.994112,70.85669,93.714096,72.078482,83.622913,66.245342,76.398953
2986.0,99.083564,84.370189,73.3625,74.205663,62.305237,72.078013,70.97136,93.742977,72.141591,83.711099,66.335639,76.493658
2985.0,99.072162,84.407321,73.369559,74.247268,62.473986,72.240922,71.18509,93.782813,72.272718,83.852681,66.541976,76.650269
2984.0,99.064049,84.498879,73.484361,74.390988,62.734382,72.462825,71.462527,93.832493,72.455348,84.030606,66.831071,76.854459
2983.0,99.064451,84.642166,73.69647,74.624456,63.045181,72.722989,71.769289,93.889918,72.668244,84.23063,67.16955,77.086201
2982.0,99.078283,84.83706,73.999249,74.941495,63.370073,72.99689,72.073891,93.950413,72.888015,84.437879,67.522576,77.320633
2981.0,99.105238,85.069356,74.370423,75.319175,63.684731,73.263994,72.356941,94.009198,73.096993,84.639098,67.862121,77.53915
2980.0,99.139429,85.309944,74.768265,75.713183,63.978242,73.514672,72.614305,94.063972,73.288276,84.826931,68.174517,77.736126
2979.0,99.173416,85.528379,75.145425,76.07606,64.248512,73.747709,72.849658,94.114166,73.464088,84.999493,68.458766,77.915141
2978.0,99.201072,85.706041,75.467268,76.379116,64.498264,73.964038,73.066905,94.158158,73.630991,85.155807,68.719959,78.082258
2977.0,99.217576,85.838865,75.720575,76.617521,64.733223,74.164313,73.269302,94.192112,73.795181,85.293866,68.964501,78.24226
2976.0,99.220098,85.931161,75.908525,76.798566,64.960373,74.350307,73.460806,94.211634,73.959451,85.413759,69.197817,78.396821
2975.0,99.210273,85.98827,76.039933,76.929485,65.187042,74.526964,73.645514,94.214554,74.123958,85.520568,69.423206,78.544376
2974.0,99.194682,86.015429,76.124502,77.016842,65.422117,74.703884,73.828382,94.20375,74.291069,85.622769,69.64345,78.684613
2973.0,99.181699,86.023997,76.177391,77.073512,65.675584,74.894835,74.019027,94.190169,74.468565,85.72949,69.865727,78.825293
2972.0,99.177995,86.036498,76.223661,77.121879,65.953187,75.112968,74.232719,94.193094,74.665445,85.85006,70.104511,78.983095
2971.0,99.186988,86.080082,76.292236,77.188012,66.251459,75.363387,74.483475,94.232566,74.883706,85.992648,70.37618,79.174662
2970.0,99.207831,86.16995,76.400978,77.289962,66.55959,75.638866,74.773062,94.315522,75.115104,86.158572,70.686559,79.404377
2969.0,99.235062,86.298428,76.546051,77.428028,66.865708,75.922297,75.085407,94.427987,75.34604,86.337786,71.021885,79.659205
2968.0,99.261723,86.441848,76.706424,77.585483,67.160216,76.193916,75.392281,94.543594,75.564688,86.513439,71.353446,79.914992
