ν,LD-Alanina No Magnetizada Irradiada Petri,LD-Alanina Magnetizada Irradiada Petri,LD-Alanina Irradiada No Magnetizada Eppendorf,LD-Alanina Irradiada Magnetizada Eppendorf,L-Alanina No Magnetizada Irradiada Petri,L-Alanina Magnetizada Irradiada Petri,L-Alanina Irradiada No Magnetizada Eppendorf,L-Alanina Irradiada  Magnetizada Eppendorf,D-Alanina No Magnetizada Irradiada Petri,D-Alanina Magnetizada Irradiada Petri,D-Alanina Irradiada No Magnetizada Eppendorf,D-Alanina Irradiada Magnetizada Eppendorf
2013.0,99.409051,93.811373,94.58032,95.257397,94.751058,95.808718,95.930165,96.379557,96.013889,96.630742,95.13273,97.333407
2012.0,99.444604,93.857406,94.572405,95.269614,94.776037,95.895325,95.947374,96.408543,96.081679,96.669766,95.165518,97.324212
2011.0,99.460162,93.888259,94.574191,95.283919,94.838696,95.982884,95.965685,96.450314,96.158008,96.738703,95.207978,97.319433
2010.0,99.456322,93.88724,94.602558,95.300613,94.925674,96.042171,95.988784,96.502929,96.22246,96.809209,95.262629,97.331042
2009.0,99.453996,93.878397,94.665985,95.337492,95.028862,96.07012,96.023837,96.571443,96.273475,96.842463,95.327673,97.37393
2008.0,99.480849,93.920304,94.771303,95.423225,95.167797,96.118861,96.087761,96.674377,96.355633,96.85854,95.414205,97.455231
2007.0,99.549958,94.036534,94.892648,95.542297,95.347402,96.234513,96.172172,96.792197,96.499003,96.916092,95.515527,97.551541
2006.0,99.637402,94.178901,94.975071,95.632678,95.518309,96.388108,96.235922,96.86016,96.656369,97.02667,95.592161,97.61834
2005.0,99.689136,94.281352,94.997107,95.659734,95.615261,96.504372,96.256514,96.84511,96.747253,97.13372,95.615363,97.634229
2004.0,99.669005,94.32608,94.993628,95.649918,95.620192,96.541278,96.256769,96.785603,96.747539,97.182536,95.59824,97.618026
2003.0,99.598452,94.338729,94.999878,95.637755,95.564502,96.51096,96.262291,96.731689,96.699078,97.176682,95.567288,97.595633
2002.0,99.534817,94.348296,95.014084,95.628432,95.493161,96.447513,96.269821,96.692888,96.653,97.159318,95.537335,97.573012
2001.0,99.51167,94.372753,95.026828,95.62424,95.444909,96.388046,96.271683,96.66476,96.635253,97.16446,95.524339,97.548352
2000.0,99.51261,94.417518,95.046622,95.641035,95.43659,96.362791,96.275487,96.657241,96.644308,97.188736,95.544836,97.527474
1999.0,99.501651,94.465352,95.076824,95.678314,95.445446,96.37068,96.280678,96.670491,96.652786,97.197573,95.585394,97.514997
1998.0,99.464406,94.48373,95.102815,95.709432,95.428857,96.373802,96.267891,96.680657,96.626444,97.158674,95.605577,97.506789
1997.0,99.414827,94.460446,95.121656,95.720568,95.37589,96.338621,96.232171,96.675232,96.565451,97.077872,95.589339,97.501297
1996.0,99.377009,94.421073,95.148872,95.725572,95.318828,96.274878,96.19591,96.670481,96.512894,97.000516,95.561074,97.502348
1995.0,99.369719,94.401728,95.179697,95.729859,95.288201,96.218979,96.171104,96.674303,96.504917,96.97293,95.537152,97.503284
1994.0,99.397779,94.421436,95.181789,95.718208,95.288575,96.196427,96.141359,96.667531,96.532966,97.009454,95.501509,97.486509
1993.0,99.444977,94.484535,95.148693,95.694764,95.322762,96.215413,96.099462,96.642076,96.569679,97.092188,95.450302,97.449803
1992.0,99.481586,94.582062,95.12444,95.694307,95.394976,96.273027,96.069524,96.621773,96.605868,97.183232,95.419451,97.416886
1991.0,99.490205,94.680118,95.147053,95.731215,95.473069,96.345315,96.069696,96.622371,96.638542,97.235918,95.436145,97.409607
1990.0,99.47801,94.733753,95.203417,95.776926,95.494557,96.389351,96.087222,96.628621,96.647561,97.217736,95.47884,97.426629
1989.0,99.458548,94.728062,95.264023,95.807535,95.437494,96.378378,96.111012,96.630681,96.616641,97.137264,95.514195,97.457835
1988.0,99.434028,94.68807,95.319899,95.831489,95.350206,96.325126,96.14973,96.640311,96.560783,97.036846,95.536753,97.496383
1987.0,99.40348,94.640538,95.363497,95.854379,95.289426,96.258556,96.198004,96.653396,96.507336,96.949505,95.549409,97.528087
1986.0,99.375464,94.588957,95.375301,95.860023,95.26192,96.196016,96.225033,96.641776,96.464065,96.877971,95.543608,97.534679
1985.0,99.358654,94.535066,95.355724,95.846471,95.245664,96.150585,96.220154,96.603319,96.423463,96.820653,95.525365,97.521019
1984.0,99.347368,94.496231,95.333204,95.838476,95.230725,96.139706,96.210681,96.573975,96.379246,96.791052,95.523699,97.514876
1983.0,99.332172,94.48354,95.316999,95.841088,95.214731,96.164207,96.209684,96.566835,96.323045,96.795588,95.543638,97.524483
1982.0,99.32143,94.486191,95.283294,95.824307,95.193834,96.200017,96.189751,96.549023,96.251443,96.816914,95.547644,97.522348
1981.0,99.33508,94.495945,95.23443,95.780426,95.185641,96.232202,96.139425,96.508888,96.197081,96.840618,95.515625,97.491631
1980.0,99.375107,94.527916,95.229367,95.758155,95.229176,96.276988,96.10555,96.497309,96.22336,96.878274,95.490879,97.464812
1979.0,99.414635,94.59932,95.314105,95.806302,95.333644,96.348933,96.13747,96.561612,96.356326,96.944012,95.526863,97.486605
1978.0,99.427525,94.702814,95.454403,95.913837,95.45535,96.429036,96.219034,96.67646,96.541009,97.026831,95.613566,97.552286
1977.0,99.423075,94.816469,95.581366,96.03734,95.551171,96.494613,96.299422,96.784007,96.697633,97.109446,95.69842,97.615656
1976.0,99.438688,94.923376,95.669439,96.15152,95.619692,96.553684,96.360101,96.864137,96.800054,97.19261,95.753583,97.649658
1975.0,99.496974,95.00897,95.7239,96.239749,95.666131,96.614657,96.404941,96.919163,96.863982,97.272782,95.779579,97.664032
1974.0,99.579009,95.062523,95.737703,96.278824,95.679261,96.653821,96.423405,96.938146,96.895434,97.322356,95.77644,97.672619
1973.0,99.641076,95.093624,95.715368,96.272274,95.668206,96.648715,96.412735,96.924746,96.894174,97.322498,95.757347,97.678654
1972.0,99.656495,95.122977,95.698865,96.260785,95.66798,96.613778,96.40145,96.916193,96.875846,97.29389,95.75777,97.68575
1971.0,99.638492,95.147757,95.720825,96.269819,95.6829,96.570493,96.410355,96.934323,96.85217,97.26898,95.792209,97.697445
1970.0,99.619454,95.141403,95.760086,96.281392,95.675093,96.512882,96.421957,96.956052,96.812924,97.254855,95.828706,97.709088
1969.0,99.612891,95.094075,95.776856,96.276764,95.631638,96.435849,96.41901,96.959906,96.754518,97.243409,95.833076,97.71496
1968.0,99.603853,95.027664,95.763967,96.267456,95.592428,96.367518,96.41792,96.960321,96.700544,97.23222,95.810378,97.716407
1967.0,99.57661,94.965473,95.735666,96.262704,95.584813,96.334981,96.431657,96.968402,96.669314,97.212844,95.780633,97.712389
1966.0,99.539201,94.914737,95.696086,96.245982,95.581872,96.322245,96.43644,96.963686,96.64929,97.16585,95.747841,97.695234
1965.0,99.51299,94.883415,95.650105,96.208906,95.558205,96.302291,96.413194,96.937398,96.631858,97.096005,95.718708,97.668525
1964.0,99.51003,94.882632,95.618226,96.172889,95.538035,96.289066,96.387896,96.920198,96.637361,97.049603,95.714981,97.654465
1963.0,99.530869,94.905746,95.613519,96.159255,95.556658,96.318506,96.396048,96.937923,96.682571,97.070012,95.740362,97.670308
1962.0,99.571719,94.930094,95.625094,96.169927,95.61505,96.392494,96.435855,96.977933,96.749272,97.150037,95.767336,97.708589
1961.0,99.61941,94.941453,95.63988,96.204445,95.692801,96.472753,96.482544,97.019746,96.807859,97.243091,95.779557,97.748995
1960.0,99.647825,94.934398,95.656078,96.25875,95.768284,96.524055,96.522429,97.061319,96.84991,97.306609,95.795444,97.777831
1959.0,99.63776,94.896233,95.664097,96.300618,95.812044,96.541037,96.548129,97.095125,96.87819,97.322504,95.8277,97.788259
1958.0,99.600614,94.825568,95.647394,96.290087,95.804555,96.541018,96.548754,97.099587,96.890794,97.298293,95.856142,97.777477
1957.0,99.570249,94.762195,95.615121,96.235741,95.777222,96.55211,96.531163,97.076413,96.895651,97.270126,95.864466,97.754949
1956.0,99.569939,94.758184,95.600586,96.190151,95.790007,96.596706,96.524762,97.057906,96.91339,97.282546,95.868898,97.738546
1955.0,99.595195,94.816602,95.615441,96.181235,95.851762,96.667107,96.544227,97.059747,96.945815,97.341725,95.88799,97.733243
1954.0,99.626263,94.891343,95.637598,96.1881,95.906327,96.726361,96.571455,97.064485,96.965783,97.40327,95.915375,97.727931
1953.0,99.646732,94.948635,95.655361,96.192981,95.913684,96.746758,96.590467,97.065577,96.956242,97.422559,95.943757,97.71997
1952.0,99.647974,94.995026,95.68585,96.209855,95.899043,96.736417,96.610564,97.08567,96.935477,97.402527,95.982972,97.723814
1951.0,99.629069,95.041683,95.736737,96.245444,95.901256,96.718481,96.63859,97.131544,96.926753,97.376358,96.033302,97.745381
1950.0,99.599119,95.080955,95.78653,96.276481,95.921403,96.705225,96.661153,97.172865,96.928836,97.365333,96.071631,97.767569
1949.0,99.573896,95.109259,95.819699,96.2871,95.947717,96.703945,96.672446,97.187666,96.93343,97.373488,96.085203,97.774945
1948.0,99.564058,95.137945,95.850401,96.294221,95.984944,96.72278,96.689437,97.191917,96.945842,97.400144,96.093545,97.776604
1947.0,99.567378,95.16821,95.891234,96.314451,96.029673,96.754369,96.718544,97.203524,96.970251,97.434988,96.115616,97.788651
1946.0,99.573909,95.186063,95.927576,96.337897,96.056989,96.775879,96.737005,97.214519,96.997992,97.457989,96.140758,97.807684
1945.0,99.575404,95.193889,95.943784,96.35525,96.061287,96.781244,96.730053,97.220235,97.026926,97.465081,96.153272,97.818563
1944.0,99.568418,95.217019,95.950155,96.380777,96.075069,96.791178,96.719706,97.239428,97.068502,97.478383,96.161917,97.818824
1943.0,99.553361,95.265239,95.966083,96.426953,96.119295,96.814571,96.733582,97.280461,97.119189,97.511398,96.184579,97.820316
1942.0,99.533667,95.315277,95.997293,96.481492,96.168249,96.827386,96.76862,97.319848,97.151553,97.542219,96.222858,97.832608
1941.0,99.513211,95.34776,96.043112,96.530512,96.193326,96.81541,96.808518,97.340316,97.154431,97.546107,96.269104,97.856651
1940.0,99.494315,95.372403,96.104153,96.578815,96.203809,96.80639,96.851039,97.35606,97.152059,97.534524,96.319281,97.889253
1939.0,99.48038,95.401987,96.169017,96.629197,96.215482,96.830771,96.893628,97.379041,97.165016,97.535524,96.363752,97.922275
1938.0,99.477619,95.43246,96.214365,96.668073,96.22185,96.878578,96.918949,97.397441,97.183382,97.554824,96.38711,97.94273
1937.0,99.49016,95.46101,96.231935,96.686266,96.223376,96.920534,96.918752,97.404469,97.194652,97.578581,96.391656,97.944525
1936.0,99.514254,95.496912,96.237286,96.691799,96.246957,96.951967,96.912012,97.415356,97.21118,97.600697,96.398956,97.935963
1935.0,99.540927,95.540061,96.243071,96.691658,96.30512,96.988106,96.918883,97.437415,97.247936,97.626167,96.416709,97.929168
1934.0,99.562589,95.570966,96.2483,96.684823,96.366613,97.029091,96.936699,97.455536,97.294198,97.65511,96.430606,97.92975
1933.0,99.573789,95.576262,96.261025,96.683122,96.397786,97.059927,96.959626,97.466139,97.329652,97.681776,96.440041,97.941243
1932.0,99.569627,95.566901,96.29717,96.707732,96.407714,97.077272,96.995762,97.492184,97.351624,97.703942,96.467244,97.966169
1931.0,99.555201,95.561554,96.349149,96.754736,96.425568,97.090172,97.045278,97.542247,97.368278,97.718057,96.518199,97.996031
1930.0,99.551981,95.57049,96.384983,96.792756,96.459786,97.102805,97.086344,97.587689,97.383385,97.717507,96.566184,98.012766
1929.0,99.581588,95.599765,96.389589,96.802839,96.504131,97.115864,97.10137,97.602246,97.403536,97.710497,96.589057,98.00872
1928.0,99.639669,95.648816,96.384674,96.798815,96.556185,97.134502,97.101129,97.596556,97.440032,97.72231,96.599418,97.99692
1927.0,99.692544,95.698832,96.391154,96.795764,96.605302,97.157311,97.10181,97.593905,97.487243,97.765272,96.616796,97.993028
1926.0,99.709507,95.725428,96.401371,96.78881,96.627841,97.167937,97.100087,97.59782,97.518326,97.817858,96.638353,97.997898
1925.0,99.688506,95.729261,96.399654,96.774491,96.61842,97.157281,97.08978,97.604601,97.517928,97.851056,96.654295,98.004545
1924.0,99.650225,95.7334,96.386326,96.763942,96.604298,97.142724,97.081205,97.619633,97.501385,97.86224,96.667129,98.010508
1923.0,99.614864,95.746616,96.372103,96.763222,96.60802,97.146806,97.086174,97.641641,97.488799,97.865657,96.680873,98.016016
1922.0,99.59088,95.754084,96.363147,96.761157,96.620521,97.169149,97.09729,97.654582,97.481135,97.866959,96.688105,98.018794
1921.0,99.580717,95.750374,96.363746,96.751861,96.632939,97.197971,97.101682,97.653617,97.47735,97.867582,96.685332,98.019448
1920.0,99.585965,95.751211,96.379269,96.748553,96.661889,97.232975,97.102633,97.654723,97.489778,97.880263,96.684387,98.024393
1919.0,99.601653,95.765347,96.405438,96.763316,96.715583,97.273865,97.111578,97.66599,97.521817,97.915157,96.694167,98.036205
1918.0,99.615109,95.782181,96.432488,96.792408,96.763168,97.300053,97.132218,97.673401,97.550462,97.9564,96.710104,98.048984
1917.0,99.616343,95.796709,96.463326,96.828855,96.772041,97.291859,97.1631,97.669005,97.555733,97.978119,96.730005,98.058912
1916.0,99.607656,95.819162,96.504507,96.869884,96.754734,97.262577,97.20061,97.666114,97.54951,97.97868,96.757422,98.069353
1915.0,99.598232,95.847977,96.544162,96.906205,96.741987,97.240113,97.232341,97.671232,97.550035,97.973263,96.784209,98.080435
1914.0,99.593426,95.863878,96.561833,96.923669,96.737494,97.230289,97.242156,97.671925,97.55236,97.964126,96.791191,98.084319
1913.0,99.592669,95.863131,96.55942,96.924029,96.727902,97.220808,97.230275,97.664025,97.544501,97.94148,96.775212,98.077141
1912.0,99.593767,95.870891,96.5593,96.924767,96.714389,97.209312,97.213682,97.662801,97.532964,97.9068,96.755625,98.066821
1911.0,99.595897,95.904928,96.570157,96.933032,96.708669,97.205515,97.200959,97.67386,97.531401,97.874176,96.745693,98.063078
1910.0,99.596906,95.94811,96.579054,96.939635,96.711824,97.210313,97.185963,97.680252,97.537052,97.851348,96.738447,98.067414
1909.0,99.592493,95.974585,96.582874,96.942053,96.718748,97.213254,97.171157,97.67302,97.538678,97.835791,96.729759,98.077292
1908.0,99.581902,95.983725,96.59867,96.951365,96.729949,97.211161,97.173824,97.666707,97.537233,97.826516,96.731416,98.09076
1907.0,99.569849,95.989297,96.62909,96.967372,96.741328,97.211995,97.195526,97.669171,97.539167,97.827737,96.744657,98.101093
1906.0,99.564056,95.995015,96.652787,96.976076,96.73946,97.219735,97.2135,97.665374,97.539793,97.839684,96.750447,98.099308
1905.0,99.567479,96.000499,96.658316,96.977661,96.724191,97.231814,97.214102,97.648627,97.531497,97.859235,96.739589,98.088569
1904.0,99.577898,96.012865,96.659879,96.988561,96.717702,97.247714,97.209214,97.637179,97.519355,97.886399,96.727746,98.08457
1903.0,99.594018,96.035243,96.672865,97.013623,96.733607,97.266601,97.211981,97.643983,97.514666,97.916665,96.73159,98.095983
1902.0,99.614893,96.057303,96.692534,97.037922,96.75521,97.280409,97.217477,97.657063,97.520237,97.934592,96.746669,98.113718
1901.0,99.63317,96.070002,96.709192,97.052195,96.75986,97.280092,97.218703,97.664045,97.53071,97.926605,96.760955,98.124984
1900.0,99.636217,96.077168,96.724255,97.063917,96.746588,97.26751,97.221227,97.670079,97.539143,97.897215,96.772338,98.127815
1899.0,99.617028,96.083898,96.736547,97.07395,96.724753,97.25235,97.225786,97.676579,97.538208,97.864747,96.77746,98.124256
1898.0,99.585073,96.089777,96.736392,97.069573,96.697133,97.241079,97.21873,97.669064,97.527285,97.844634,96.765428,98.111846
1897.0,99.560267,96.10236,96.725571,97.051682,96.672137,97.238051,97.196595,97.645322,97.523513,97.844329,96.73802,98.092079
1896.0,99.555615,96.137271,96.72221,97.04226,96.671134,97.248816,97.178768,97.629515,97.548278,97.86555,96.715798,98.076461
1895.0,99.567195,96.192516,96.737215,97.054364,96.701962,97.27055,97.180812,97.638942,97.594611,97.899547,96.712655,98.074255
1894.0,99.580691,96.241574,96.761992,97.075689,96.742005,97.287511,97.192476,97.660323,97.627499,97.928637,96.720693,98.081634
1893.0,99.586244,96.265828,96.787401,97.092861,96.766895,97.288488,97.197746,97.676681,97.626923,97.943094,96.731313,98.090986
1892.0,99.586609,96.275832,96.815458,97.109833,96.778873,97.282865,97.19943,97.692637,97.610729,97.950893,96.751123,98.101925
1891.0,99.591593,96.290193,96.843995,97.132356,96.792396,97.290269,97.209112,97.716336,97.607078,97.963803,96.783992,98.114948
1890.0,99.606444,96.31193,96.863042,97.155574,96.812386,97.318494,97.228771,97.740288,97.624083,97.981865,96.817528,98.124136
1889.0,99.625333,96.334971,96.877147,97.177259,96.840121,97.357973,97.256107,97.757876,97.653835,97.998273,96.842982,98.126661
1888.0,99.636991,96.357735,96.903564,97.202864,96.881499,97.395977,97.292216,97.778036,97.688755,98.010603,96.868816,98.130404
1887.0,99.637456,96.378021,96.941751,97.229792,96.93463,97.427287,97.332096,97.805574,97.722144,98.019066,96.901904,98.142691
1886.0,99.633236,96.390025,96.971896,97.247519,96.986051,97.452703,97.364147,97.830314,97.747961,98.023992,96.935897,98.160703
1885.0,99.632644,96.397842,96.986891,97.258326,97.030697,97.477195,97.388678,97.849099,97.770818,98.032947,96.967716,98.17969
1884.0,99.637347,96.416028,97.001896,97.276385,97.078594,97.505782,97.42053,97.875188,97.801039,98.058605,97.005359,98.201267
1883.0,99.643781,96.445564,97.025742,97.301906,97.12981,97.534411,97.464305,97.912708,97.832166,98.099534,97.04963,98.226331
1882.0,99.648003,96.466012,97.045083,97.318393,97.16423,97.552217,97.50431,97.946014,97.84355,98.135081,97.086313,98.247817
1881.0,99.647056,96.46215,97.048996,97.320898,97.171685,97.55718,97.528571,97.96691,97.833794,98.148883,97.108493,98.259778
1880.0,99.639396,96.44251,97.048067,97.324976,97.170529,97.560193,97.546291,97.987613,97.828834,98.145627,97.12962,98.267299
1879.0,99.626688,96.422067,97.052103,97.338035,97.179571,97.569028,97.567887,98.013432,97.844539,98.138426,97.158558,98.277179
1878.0,99.616145,96.403895,97.052365,97.34642,97.19325,97.578569,97.586846,98.028525,97.863981,98.132599,97.182564,98.285817
1877.0,99.615875,96.388372,97.042137,97.342576,97.201588,97.583249,97.597401,98.025339,97.866164,98.131431,97.192042,98.286878
1876.0,99.624823,96.382826,97.029886,97.337483,97.212362,97.58641,97.607811,98.021397,97.855239,98.144379,97.197798,98.283076
1875.0,99.633123,96.390379,97.019974,97.335803,97.233916,97.589152,97.620406,98.028523,97.844732,98.173875,97.208549,98.280419
1874.0,99.63365,96.40398,97.003191,97.325126,97.256159,97.584884,97.620105,98.033169,97.834881,98.204815,97.214932,98.2782
1873.0,99.628375,96.419444,96.976081,97.298809,97.267241,97.573982,97.597659,98.02478,97.823892,98.222677,97.21008,98.273595
1872.0,99.622536,96.438484,96.948888,97.265485,97.270404,97.568322,97.565935,98.016027,97.822325,98.232054,97.204364,98.269457
1871.0,99.616338,96.45242,96.923752,97.22786,97.268278,97.573211,97.539555,98.016423,97.838015,98.244205,97.203556,98.269044
1870.0,99.606208,96.442575,96.885533,97.176857,97.251562,97.579577,97.515757,98.011013,97.859935,98.255658,97.191715,98.268895
1869.0,99.594641,96.409398,96.835057,97.122262,97.223094,97.583699,97.492523,97.988313,97.872698,98.254398,97.160868,98.267259
1868.0,99.591136,96.379864,96.803457,97.09812,97.208356,97.597632,97.487169,97.967656,97.875703,98.240618,97.135928,98.272263
1867.0,99.599008,96.368607,96.806422,97.115904,97.217096,97.625067,97.510263,97.967825,97.870859,98.22247,97.138336,98.289179
1866.0,99.611474,96.359876,96.822954,97.148447,97.22659,97.647564,97.544762,97.976664,97.85171,98.201445,97.155609,98.309686
