ν	LD-Alanina No Magnetizada Irradiada Petri	LD-Alanina No Magnetizada  Eppendorf	LD-Alanina Magnetizada Irradiada Petri	LD-Alanina Magnetizada  Eppendorf	LD-Alanina Irradiada No Magnetizada Eppendorf	LD-Alanina Irradiada Magnetizada Eppendorf	LD-Alanina  No Magnetizada Petri	LD-Alanina  Magnetizada Petri
3034.0	99.172113	85.731299	80.815547	90.691697	75.675252	76.615675	76.437996	81.616067
3033.0	99.157814	85.758085	80.85526	90.701548	75.73912	76.694027	76.49169	81.650283
3032.0	99.147487	85.780894	80.89055	90.70444	75.804667	76.773837	76.545393	81.681805
3031.0	99.141287	85.802493	80.929515	90.706176	75.873628	76.855123	76.606754	81.714725
3030.0	99.136748	85.824599	80.976208	90.712639	75.944512	76.93622	76.677264	81.750309
3029.0	99.132617	85.851193	81.029021	90.726242	76.017063	77.017155	76.753432	81.791903
3028.0	99.130274	85.887101	81.084315	90.746235	76.093146	77.099646	76.831019	81.843425
3027.0	99.13134	85.931818	81.137912	90.770228	76.172633	77.184185	76.907251	81.902058
3026.0	99.135076	85.977983	81.18521	90.794946	76.252168	77.269331	76.981201	81.958032
3025.0	99.138938	86.018157	81.224212	90.817208	76.329272	77.353339	77.053711	82.004964
3024.0	99.141006	86.051404	81.258951	90.835608	76.404604	77.43454	77.126446	82.04704
3023.0	99.141011	86.082262	81.297537	90.851311	76.478802	77.511189	77.20028	82.092645
3022.0	99.13957	86.115231	81.34601	90.866911	76.54976	77.583396	77.274599	82.143418
3021.0	99.137534	86.151252	81.404161	90.884376	76.614589	77.654081	77.34723	82.1931
3020.0	99.135981	86.18733	81.465701	90.903578	76.672533	77.725175	77.414224	82.235626
3019.0	99.135844	86.218671	81.521253	90.92258	76.725207	77.7938	77.471385	82.271371
3018.0	99.137386	86.243286	81.563175	90.939882	76.775786	77.855226	77.51848	82.306043
3017.0	99.140432	86.265513	81.590611	90.956782	76.828182	77.908901	77.561211	82.345307
3016.0	99.144812	86.292584	81.609978	90.976656	76.884189	77.958104	77.605983	82.389278
3015.0	99.149838	86.326277	81.628425	91.000932	76.939949	78.003641	77.652245	82.430241
3014.0	99.153914	86.359827	81.646088	91.026071	76.986588	78.041078	77.6921	82.4568
3013.0	99.15617	86.383983	81.655292	91.045478	77.014892	78.064351	77.717534	82.462586
3012.0	99.158763	86.393879	81.646771	91.054736	77.018385	78.069168	77.725591	82.450619
3011.0	99.166041	86.388725	81.614841	91.0546	76.99242	78.052112	77.715298	82.427494
3010.0	99.17986	86.36714	81.555377	91.048297	76.932225	78.008368	77.680752	82.393409
3009.0	99.195552	86.324396	81.459573	91.034865	76.831114	77.930396	77.60796	82.33877
3008.0	99.203129	86.25249	81.312744	91.004628	76.678931	77.807818	77.4787	82.249738
3007.0	99.193653	86.142849	81.104943	90.943015	76.466323	77.632353	77.281502	82.117428
3006.0	99.166267	85.994408	80.848732	90.84307	76.19963	77.410476	77.026342	81.946442
3005.0	99.130418	85.824816	80.589098	90.717478	75.916974	77.17535	76.753896	81.76058
3004.0	99.100495	85.672925	80.391756	90.598168	75.685496	76.982884	76.528297	81.600822
3003.0	99.086103	85.583455	80.312861	90.521024	75.572941	76.888587	76.412287	81.510907
3002.0	99.086513	85.583332	80.370555	90.507664	75.612726	76.920665	76.438838	81.516413
3001.0	99.094576	85.667836	80.537117	90.556987	75.786858	77.06644	76.595847	81.611308
3000.0	99.105309	85.805796	80.755224	90.649609	76.0364	77.278741	76.832697	81.762342
2999.0	99.119132	85.956699	80.965801	90.758821	76.290289	77.497193	77.083893	81.927001
2998.0	99.137331	86.087114	81.130026	90.860971	76.494805	77.672749	77.295259	82.070702
2997.0	99.15733	86.177737	81.233652	90.940667	76.62616	77.780637	77.436497	82.171919
2996.0	99.173972	86.219542	81.274628	90.989173	76.680222	77.814143	77.494887	82.216123
2995.0	99.18379	86.205203	81.247439	90.999593	76.652178	77.767741	77.46096	82.18902
2994.0	99.186239	86.12436	81.137266	90.964618	76.525324	77.625135	77.319967	82.076334
2993.0	99.181934	85.966639	80.926731	90.878664	76.276486	77.360822	77.054273	81.868438
2992.0	99.171817	85.72949	80.608955	90.740885	75.891681	76.95486	76.65457	81.565644
2991.0	99.15767	85.426275	80.199547	90.557109	75.383604	76.416192	76.13646	81.183994
2990.0	99.141744	85.091671	79.741866	90.343125	74.804249	75.803152	75.554736	80.761747
2989.0	99.125648	84.778569	79.298532	90.127805	74.240573	75.220177	74.9992	80.358512
2988.0	99.110272	84.540333	78.927639	89.94744	73.784149	74.778894	74.562566	80.037855
2987.0	99.096228	84.406136	78.658243	89.829204	73.490672	74.545807	74.298756	79.840617
2986.0	99.083564	84.370189	78.486779	89.777152	73.3625	74.517609	74.205663	79.770502
2985.0	99.072162	84.407321	78.39951	89.776607	73.369559	74.642869	74.247268	79.805252
2984.0	99.064049	84.498879	78.3983	89.812658	73.484361	74.864962	74.390988	79.920321
2983.0	99.064451	84.642166	78.502138	89.882458	73.69647	75.148522	74.624456	80.10162
2982.0	99.078283	84.83706	78.722551	89.989629	73.999249	75.476045	74.941495	80.339646
2981.0	99.105238	85.069356	79.038325	90.130651	74.370423	75.830316	75.319175	80.617746
2980.0	99.139429	85.309944	79.395648	90.289273	74.768265	76.184601	75.713183	80.90907
2979.0	99.173416	85.528379	79.734322	90.442916	75.145425	76.508609	76.07606	81.18351
2978.0	99.201072	85.706041	80.016408	90.572482	75.467268	76.781984	76.379116	81.417077
2977.0	99.217576	85.838865	80.234399	90.667089	75.720575	77.001064	76.617521	81.59773
2976.0	99.220098	85.931161	80.398638	90.722666	75.908525	77.173415	76.798566	81.726401
2975.0	99.210273	85.98827	80.521539	90.739409	76.039933	77.307894	76.929485	81.813821
2974.0	99.194682	86.015429	80.612321	90.723258	76.124502	77.411267	77.016842	81.874878
2973.0	99.181699	86.023997	80.680332	90.691005	76.177391	77.492836	77.073512	81.924659
2972.0	99.177995	86.036498	80.73769	90.670763	76.223661	77.568563	77.121879	81.978155
2971.0	99.186988	86.080082	80.797175	90.690668	76.292236	77.6577	77.188012	82.049983
2970.0	99.207831	86.16995	80.867347	90.761345	76.400978	77.773395	77.289962	82.149313
2969.0	99.235062	86.298428	80.94843	90.868568	76.546051	77.914982	77.428028	82.27304
2968.0	99.261723	86.441848	81.032479	90.984768	76.706424	78.06923	77.585483	82.406407
2967.0	99.284845	86.578024	81.109364	91.088606	76.859751	78.220517	77.741296	82.53312
2966.0	99.306983	86.697059	81.174575	91.174529	76.995131	78.361136	77.884531	82.645195
2965.0	99.331367	86.798745	81.23084	91.247248	77.11249	78.491823	78.016262	82.742985
2964.0	99.356818	86.885297	81.281715	91.311367	77.213573	78.613886	78.138809	82.828405
2963.0	99.378116	86.957439	81.324777	91.366007	77.296523	78.723724	78.246531	82.900504
2962.0	99.389724	87.012861	81.351568	91.405514	77.357673	78.81503	78.327969	82.955788
2961.0	99.388446	87.044969	81.352304	91.42344	77.393613	78.88216	78.373427	82.989237
2960.0	99.375052	87.045043	81.319121	91.417256	77.398878	78.918588	78.377806	82.99486
2959.0	99.355691	87.009053	81.247072	91.390404	77.364333	78.915153	78.338905	82.968246
2958.0	99.339768	86.942096	81.135378	91.348865	77.28123	78.863836	78.256584	82.909504
2957.0	99.332898	86.854214	80.988698	91.295533	77.147123	78.763204	78.13351	82.822101
2956.0	99.331651	86.752644	80.816855	91.229605	76.967986	78.61916	77.975582	82.709459
2955.0	99.327185	86.64053	80.634294	91.151858	76.758024	78.443169	77.793247	82.576106
2954.0	99.314229	86.522268	80.459926	91.068469	76.540007	78.252593	77.60343	82.432777
2953.0	99.295064	86.406456	80.313989	90.988369	76.342255	78.070006	77.426997	82.296271
2952.0	99.275332	86.302163	80.210417	90.918387	76.188629	77.916546	77.280589	82.180848
2951.0	99.258506	86.21458	80.150691	90.862017	76.088107	77.803467	77.170709	82.09079
2950.0	99.244977	86.145548	80.125867	90.82078	76.03384	77.729873	77.09592	82.022708
2949.0	99.234108	86.095526	80.123981	90.794077	76.010549	77.686106	77.051314	81.972554
2948.0	99.225225	86.062186	80.134418	90.778304	76.001175	77.657503	77.028029	81.937216
2947.0	99.217302	86.038253	80.14701	90.768209	75.989746	77.628447	77.011693	81.910749
2946.0	99.209435	86.01415	80.150815	90.759139	75.964201	77.588327	76.986841	81.883183
2945.0	99.202356	85.983952	80.136457	90.746911	75.919376	77.534616	76.944255	81.844852
2944.0	99.199059	85.947708	80.100472	90.727261	75.856525	77.468856	76.883149	81.79148
2943.0	99.202814	85.907607	80.047229	90.69852	75.779569	77.39109	76.807451	81.725436
2942.0	99.213419	85.863274	79.985391	90.664913	75.692457	77.300425	76.721754	81.653428
2941.0	99.225644	85.812153	79.920588	90.634069	75.598771	77.199087	76.629423	81.582796
2940.0	99.233038	85.753999	79.851255	90.609842	75.501185	77.092207	76.53206	81.518091
2939.0	99.234291	85.693494	79.772998	90.588725	75.40114	76.984258	76.430852	81.459294
2938.0	99.234485	85.637205	79.686505	90.563748	75.300452	76.878309	76.328794	81.402402
2937.0	99.238847	85.587889	79.598052	90.530224	75.202147	76.777241	76.229277	81.341602
2936.0	99.246604	85.542648	79.511711	90.487743	75.107622	76.682238	76.131678	81.272229
2935.0	99.25257	85.496698	79.425038	90.439798	75.014112	76.591031	76.03192	81.193963
2934.0	99.253424	85.447532	79.334571	90.393118	74.917636	76.500914	75.929689	81.111678
2933.0	99.249857	85.394494	79.242011	90.354818	74.817795	76.412485	75.831309	81.031656
2932.0	99.243474	85.336696	79.151845	90.327094	74.717341	76.327404	75.742178	80.956143
2931.0	99.234887	85.274723	79.065633	90.305236	74.618085	76.244039	75.659783	80.882851
2930.0	99.22537	85.214049	78.982112	90.282384	74.520339	76.159514	75.578188	80.810061
2929.0	99.217426	85.162789	78.900817	90.255299	74.425793	76.075238	75.496124	80.740212
2928.0	99.212099	85.124026	78.821958	90.224733	74.337484	75.996216	75.415776	80.677521
2927.0	99.207522	85.092678	78.744305	90.192427	74.256475	75.924984	75.336353	80.623579
2926.0	99.201479	85.061761	78.666766	90.160567	74.181191	75.860125	75.255186	80.576375
2925.0	99.194	85.029779	78.590926	90.132584	74.110354	75.800664	75.174496	80.532257
2924.0	99.1863	85.000064	78.518822	90.110783	74.044476	75.748101	75.10156	80.488283
2923.0	99.178805	84.975364	78.449753	90.092907	73.984682	75.703816	75.041808	80.444595
2922.0	99.171724	84.956372	78.38307	90.074043	73.932529	75.668249	74.995787	80.405445
2921.0	99.166127	84.943956	78.322985	90.053037	73.891003	75.643308	74.962382	80.375957
2920.0	99.162487	84.938871	78.276278	90.035057	73.863351	75.632347	74.940734	80.356813
2919.0	99.15878	84.939189	78.244915	90.026893	73.850657	75.636801	74.929023	80.343955
2918.0	99.151816	84.941427	78.223987	90.03079	73.851979	75.654996	74.92531	80.334428
2917.0	99.140468	84.945378	78.207355	90.043063	73.866159	75.684396	74.929935	80.330379
2916.0	99.126643	84.955252	78.192935	90.057074	73.891407	75.72259	74.944137	80.336076
2915.0	99.113376	84.974491	78.182399	90.067155	73.923792	75.766122	74.96677	80.352997
2914.0	99.102807	85.001029	78.178014	90.071909	73.958765	75.811108	74.995479	80.378982
2913.0	99.095532	85.029384	78.180275	90.075341	73.994332	75.855839	75.030411	80.410052
2912.0	99.090535	85.056226	78.187046	90.083859	74.031269	75.901365	75.072932	80.441687
2911.0	99.085606	85.081882	78.194566	90.100284	74.070489	75.949355	75.120567	80.470739
2910.0	99.078731	85.106699	78.199995	90.120682	74.111746	76.000548	75.166519	80.497906
2909.0	99.06937	85.128596	78.202654	90.13791	74.153862	76.054271	75.204913	80.526345
2908.0	99.05844	85.146152	78.202897	90.148568	74.193941	76.107378	75.234554	80.556271
2907.0	99.047833	85.162866	78.20148	90.155794	74.227013	76.154413	75.257915	80.583316
2906.0	99.040647	85.185273	78.20039	90.1653	74.249115	76.191299	75.278874	80.604165
2905.0	99.040591	85.215199	78.201248	90.179203	74.260824	76.218854	75.300813	80.621236
2904.0	99.048873	85.245734	78.200993	90.194133	74.265984	76.240983	75.323749	80.638695
2903.0	99.061455	85.267136	78.192044	90.204621	74.266951	76.259765	75.343397	80.656018
2902.0	99.070975	85.276198	78.169624	90.207511	74.26381	76.274518	75.354263	80.667671
2901.0	99.072601	85.2773	78.137029	90.202713	74.256127	76.283734	75.354457	80.669371
2900.0	99.067488	85.275187	78.101103	90.192164	74.243747	76.286008	75.344674	80.660872
2899.0	99.060004	85.269226	78.0647	90.178205	74.225237	76.279421	75.324772	80.644287
2898.0	99.052956	85.256179	78.026721	90.163536	74.197848	76.262564	75.294885	80.622656
2897.0	99.046454	85.235285	77.986828	90.150499	74.160255	76.236324	75.258186	80.598802
2896.0	99.04031	85.208559	77.945499	90.139536	74.113603	76.202396	75.218588	80.572848
2895.0	99.035198	85.178075	77.900578	90.128745	74.059961	76.16061	75.175347	80.540807
2894.0	99.030891	85.14526	77.84832	90.115114	74.001237	76.110031	75.12344	80.497977
2893.0	99.024899	85.111337	77.787851	90.095789	73.939393	76.052124	75.059706	80.443711
2892.0	99.014316	85.076158	77.721135	90.068708	73.875781	75.990022	74.985969	80.381375
2891.0	98.998833	85.037504	77.649244	90.033922	73.809928	75.924485	74.906415	80.314713
2890.0	98.981104	84.993533	77.572684	89.994918	73.740255	75.852917	74.824891	80.24622
2889.0	98.964351	84.94493	77.495258	89.956981	73.665884	75.772745	74.744366	80.177666
2888.0	98.950596	84.892816	77.423079	89.922902	73.58662	75.68405	74.665376	80.109265
2887.0	98.941047	84.835999	77.358158	89.890734	73.501997	75.588958	74.584268	80.03871
2886.0	98.936488	84.773232	77.295802	89.856315	73.412111	75.490155	74.496092	79.963788
2885.0	98.935959	84.707669	77.229571	89.817193	73.319055	75.390085	74.400391	79.886323
2884.0	98.935955	84.646114	77.157119	89.774215	73.225945	75.290342	74.302156	79.811767
2883.0	98.932833	84.593295	77.081384	89.731353	73.134996	75.192034	74.206896	79.744879
2882.0	98.926196	84.548608	77.008527	89.694614	73.047895	75.097346	74.116872	79.687005
2881.0	98.918511	84.508188	76.944499	89.668053	72.966911	75.009297	74.031813	79.636451
2880.0	98.911066	84.467888	76.890616	89.648432	72.893475	74.928721	73.950499	79.589313
2879.0	98.902047	84.424607	76.84178	89.625872	72.826107	74.853212	73.871262	79.540772
2878.0	98.889837	84.37783	76.791405	89.593255	72.761766	74.780797	73.793538	79.488282
2877.0	98.876677	84.3312	76.73839	89.55443	72.699044	74.712739	73.719658	79.433941
2876.0	98.866844	84.290252	76.686885	89.520214	72.638618	74.650592	73.653093	79.382041
2875.0	98.861587	84.256946	76.63939	89.496655	72.581381	74.59278	73.594458	79.334439
2874.0	98.85821	84.227668	76.59345	89.480104	72.527977	74.537099	73.540883	79.289856
2873.0	98.854646	84.197899	76.546154	89.463556	72.479275	74.484595	73.48937	79.247062
2872.0	98.852547	84.167548	76.498687	89.44404	72.434922	74.43702	73.438962	79.206445
2871.0	98.854039	84.140113	76.454269	89.422501	72.391692	74.391623	73.389677	79.168276
2870.0	98.856625	84.116925	76.413132	89.399404	72.345421	74.342864	73.340914	79.131234
2869.0	98.853927	84.093794	76.371456	89.373359	72.294809	74.289543	73.291065	79.093087
2868.0	98.842377	84.064277	76.324775	89.343508	72.242053	74.236694	73.237876	79.05199
2867.0	98.82606	84.026474	76.271483	89.311995	72.190152	74.189695	73.180235	79.00759
2866.0	98.814028	83.98655	76.213622	89.284168	72.140941	74.149238	73.120833	78.962306
2865.0	98.812805	83.95464	76.154988	89.265836	72.095071	74.112747	73.06514	78.921069
2864.0	98.821369	83.936235	76.09837	89.258214	72.05209	74.078267	73.015572	78.888007
2863.0	98.832613	83.927441	76.044296	89.254881	72.010846	74.046174	72.968611	78.862977
2862.0	98.839018	83.919039	75.991852	89.245863	71.971159	74.018887	72.920544	78.841885
2861.0	98.837241	83.904597	75.939737	89.226359	71.934608	73.999486	72.874016	78.819923
2860.0	98.828672	83.884513	75.886823	89.200827	71.902725	73.989337	72.835307	78.794268
2859.0	98.817005	83.863919	75.833835	89.178071	71.875837	73.987263	72.80713	78.765596
2858.0	98.805756	83.849165	75.785452	89.164036	71.855173	73.992274	72.788711	78.739102
2857.0	98.797082	83.845945	75.748619	89.160179	71.844539	74.006438	72.781922	78.723078
2856.0	98.79127	83.857785	75.727157	89.165966	71.847718	74.033614	72.791907	78.72426
2855.0	98.786875	83.884272	75.719422	89.179974	71.864929	74.076109	72.820866	78.744071
2854.0	98.782412	83.921137	75.722202	89.199202	71.893369	74.133798	72.865335	78.779639
2853.0	98.778704	83.962988	75.734272	89.220203	71.93007	74.204944	72.920529	78.82696
2852.0	98.778542	84.006049	75.753904	89.241694	71.972862	74.286029	72.983756	78.881891
2851.0	98.782596	84.048667	75.775519	89.264598	72.020317	74.372406	73.052483	78.93986
2850.0	98.78632	84.090162	75.792607	89.288797	72.07286	74.461608	73.122631	78.996954
2849.0	98.783121	84.130048	75.803626	89.311258	72.132457	74.555018	73.191093	79.051173
2848.0	98.771688	84.168419	75.812488	89.328894	72.198605	74.653928	73.258013	79.101658
2847.0	98.758851	84.20664	75.823386	89.342829	72.265423	74.754972	73.324736	79.147734
2846.0	98.753509	84.246568	75.836559	89.357993	72.324979	74.85187	73.390375	79.189794
2845.0	98.757611	84.287581	75.847935	89.377323	72.373046	74.940647	73.451176	79.229371
2844.0	98.763729	84.324052	75.851033	89.397257	72.410115	75.020602	73.502473	79.26638
2843.0	98.761784	84.347655	75.840805	89.410842	72.437881	75.090995	73.541223	79.297574
2842.0	98.748289	84.354171	75.818178	89.41558	72.456857	75.149801	73.567678	79.319852
2841.0	98.729599	84.347869	75.789799	89.416132	72.466622	75.195631	73.584359	79.334055
2840.0	98.716469	84.337985	75.760953	89.417749	72.466224	75.228405	73.592387	79.343122
2839.0	98.714726	84.330983	75.729775	89.418569	72.454675	75.248241	73.589831	79.347133
2838.0	98.720464	84.326983	75.690791	89.411286	72.432634	75.255983	73.57537	79.342759
2837.0	98.724241	84.322433	75.642596	89.392465	72.40293	75.254779	73.55235	79.327823
2836.0	98.719981	84.313889	75.588667	89.36741	72.367903	75.248664	73.526424	79.304305
2835.0	98.709185	84.29878	75.531451	89.344441	72.327001	75.239043	73.499362	79.276175
2834.0	98.696379	84.274685	75.469355	89.326163	72.278463	75.224088	73.46769	79.245278
2833.0	98.682342	84.239841	75.399948	89.308182	72.222311	75.201664	73.427455	79.209608
2832.0	98.66392	84.194887	75.323273	89.285248	72.159988	75.171349	73.378067	79.165128
2831.0	98.640232	84.144115	75.241297	89.256462	72.09208	75.133752	73.321447	79.109801
2830.0	98.616695	84.094593	75.155978	89.224693	72.018137	75.089515	73.259783	79.046592
2829.0	98.601383	84.052083	75.067849	89.192987	71.937828	75.039021	73.194266	78.98164
2828.0	98.598027	84.015676	74.974716	89.162463	71.850565	74.981789	73.123523	78.918542
2827.0	98.60323	83.97691	74.872353	89.132298	71.754775	74.916102	73.042675	78.855086
2826.0	98.609893	83.926505	74.758935	89.100233	71.648886	74.840027	72.946164	78.786284
2825.0	98.612371	83.862744	74.638548	89.063318	71.532263	74.752445	72.832785	78.709138
2824.0	98.608605	83.791498	74.517606	89.019388	71.404496	74.652591	72.706804	78.623185
2823.0	98.599048	83.717972	74.397344	88.968576	71.265684	74.539995	72.573941	78.528185
2822.0	98.585278	83.640901	74.272017	88.91316	71.118637	74.416112	72.43767	78.423879
2821.0	98.570268	83.556516	74.135308	88.855922	70.968487	74.284942	72.299527	78.311956
